1	45
20	30.9638
26	80.1342
11	76.5043
36	85.9144
78	81.8699
74	34.992
27	65.3231
94	18.4349
63	67.1663
21	62.8189
6	67.6938
47	64.0256
43	66.3706
64	39.2894
3	75.5297
97	56.3099
80	37.2079
40	29.1343
35	73.8355
77	75.5792
48	31.2184
15	38.1987
79	42.9174
50	38.4373
7	41.5167
91	8.22672
29	42.1376
2	83.3675
61	84.7462
4	23.1986
37	18.2394
44	22.7144
9	80.1342
49	24.1455
98	68.7495
45	7.05231
8	15.1541
25	26.0535
84	0
16	16.645
69	14.7151
19	15.7924
85	74.2076
65	54.4623
96	1.09122
68	51.1702
14	80.1807
5	42.3458
59	71.061
81	13.1509
