44		86		36		1		0		10.9757		0		0		0		0
96		105		2		1		0		11.8542		0		0		0		0
68		66		82		1		0		12.1083		0		0		0		0
5		79		72		1		0		12.6285		0		0		0		0
8		96		26		1		0		11.5942		0		0		0		0
14		18		104		1		0		11.8584		0		0		0		0
81		107		25		1		0		12.4535		0		0		0		0
65		60		84		1		0		11.0667		0		0		0		0
31		58		95		1		5		11.1306		13.1306		1		1		0
76		10		111		1		37		11.145		13.145		1		1		1
70		34		108		1		29		11.3225		13.3225		0		0		2
93		85		75		1		9		11.3358		13.3358		0		2		0
18		50		106		1		10		11.7201		13.7201		0		0		2
55		70		94		1		10		11.7201		13.7201		1		1		0
28		113		32		1		28		11.7444		13.7444		1		0		1
52		116		22		1		20		11.8068		13.8068		1		0		1
73		102		60		1		27		11.8338		13.8338		0		0		2
83		84		88		1		30		12.1655		14.1655		2		0		0
88		50		112		1		20		12.2654		14.2654		2		0		0
89		44		116		1		20		12.4065		14.4065		0		2		0
92		126		23		1		13		12.8082		14.8082		1		0		1
72		36		124		1		10		12.912		14.912		0		1		1
99		111		66		1		15		12.9139		14.9139		0		2		0
90		82		100		1		2		12.9321		14.9321		2		0		0
101		84		99		1		20		12.9834		14.9834		2		0		0
58		109		71		1		20		13.0085		15.0085		1		0		1
12		37		125		1		13		13.0361		15.0361		1		1		1
67		80		103		1		13		13.0419		15.0419		0		2		0
17		112		67		1		30		13.0511		15.0511		2		0		0
41		113		69		1		1		13.2401		15.2401		0		1		1
38		86		102		1		30		13.3417		15.3417		0		2		0
42		109		78		1		20		13.4034		15.4034		1		0		1
22		90		101		1		10		13.5281		15.5281		0		1		1
10		85		106		1		20		13.5871		15.5871		2		0		0
13		87		108		1		20		13.8683		15.8683		1		1		0
30		94		104		1		21		14.0186		16.0186		1		1		0
60		91		108		1		18		14.1227		16.1227		1		0		1
23		125		68		1		34		14.2299		16.2299		0		1		1
62		140		42		1		5		14.6164		16.6164		1		1		0
82		110		99		1		20		14.799		16.799		1		0		1
56		117		92		1		10		14.8839		16.8839		2		0		0
71		135		65		1		19		14.9833		16.9833		0		0		2
34		103		119		1		20		15.7385		17.7385		1		1		0
87		118		108		1		20		15.9962		17.9963		1		1		1
86		119		114		1		10		16.4794		18.4794		0		2		0
46		121		112		1		10		16.4879		18.4879		0		0		2
57		122		113		1		10		16.6292		18.6292		1		1		0
24		127		108		1		10		16.6712		18.6712		1		1		0
32		137		96		1		10		16.7287		18.7287		1		1		0
39		126		112		1		30		16.8582		18.8582		0		2		0
33		127		112		1		1		16.9331		18.9331		2		0		0
53		137		101		1		10		17.0206		19.0206		2		0		0
51		121		123		1		18		17.254		19.254		2		0		0
66		109		139		1		9		17.6641		19.6641		0		1		1
75		139		110		1		10		17.726		19.726		0		1		1
100		119		136		1		20		18.0712		20.0712		1		0		1
95		120		136		1		20		18.1373		20.1373		0		1		1
54		137		137		1		7		19.3747		21.3747		1		0		1
