Total assets = 545
Number of asset nodes = 33

Distance:
999.000000 	46.754681 	51.312767 	61.400326 	22.671568 	13.038404 	57.982758 	27.513634 	25.179358 	24.331051 	69.310890 	28.442924 	28.160255 	28.635643 	27.018513 	24.186773 	26.476404 	31.000000 	33.060551 	30.364452 	33.541019 	40.607880 	64.140472 	34.655445 	36.235340 	50.990196 	47.539455 	46.669048 	51.739735 	51.623638 	53.037724 	53.413483 	56.080299 	55.226807 	55.973209 	58.137768 	60.000000 	68.352028 	64.350601 	69.835518 	70.327805 	80.919716 	
46.754681 	999.000000 	97.185387 	106.826965 	69.426216 	38.470768 	11.661903 	72.945183 	32.557640 	68.600288 	23.021729 	30.149628 	73.246162 	73.061615 	36.221542 	65.306969 	40.311287 	35.000000 	37.054016 	44.045429 	41.048752 	84.077347 	110.435501 	60.406952 	68.447060 	94.371605 	54.571056 	68.029404 	69.462219 	71.253067 	72.339478 	77.025970 	87.572830 	76.236473 	77.233414 	87.143562 	73.006851 	67.601776 	89.089844 	75.239616 	76.157730 	92.358002 	
51.312767 	97.185387 	999.000000 	10.440307 	30.083218 	63.063461 	108.706024 	34.058773 	74.732857 	39.204590 	120.104118 	78.294319 	35.014282 	37.000000 	75.026665 	46.173584 	72.732384 	79.120163 	80.324341 	74.464760 	79.120163 	37.947330 	28.792360 	67.067131 	60.133186 	39.661064 	87.572830 	76.164299 	82.219215 	80.399002 	81.498466 	77.278717 	68.352028 	81.049370 	81.215759 	73.054771 	91.350975 	107.074738 	82.219215 	104.172935 	104.235313 	107.707939 	
61.400326 	106.826965 	10.440307 	999.000000 	40.496914 	73.348480 	118.406082 	44.283180 	85.088188 	49.497475 	129.807556 	88.639717 	45.177429 	47.095646 	85.440041 	56.435802 	83.168503 	89.537704 	90.757919 	84.899940 	89.560036 	46.872166 	31.240999 	77.233414 	70.007141 	47.010635 	97.867256 	86.023254 	92.048897 	90.138779 	91.197586 	86.700638 	76.922035 	90.553848 	90.669731 	81.743500 	101.123688 	117.209213 	90.956032 	114.039467 	114.070152 	116.901665 	
22.671568 	69.426216 	30.083218 	40.496914 	999.000000 	33.286633 	80.622574 	10.816654 	44.721359 	13.038404 	91.923882 	48.301140 	12.206555 	14.212670 	44.944408 	19.313208 	42.720020 	49.040798 	50.289165 	44.721359 	49.244289 	24.351591 	42.047592 	39.812057 	35.341194 	33.376640 	59.008472 	50.596443 	56.612720 	55.362442 	56.648037 	54.120235 	50.209560 	57.271286 	57.697487 	53.907330 	65.802734 	79.309517 	62.201286 	77.878113 	78.102493 	84.581322 	
13.038404 	38.470768 	63.063461 	73.348480 	33.286633 	999.000000 	48.826221 	34.828148 	12.165525 	30.232433 	59.816387 	15.524175 	35.000000 	34.669872 	14.142136 	26.925823 	14.317822 	18.027756 	20.223749 	18.867962 	21.189621 	45.617977 	72.470680 	28.231188 	33.241539 	55.946404 	36.359318 	39.446167 	43.600460 	44.102154 	45.486263 	47.423622 	53.600372 	48.373547 	49.244289 	54.571056 	50.931328 	56.797886 	59.236813 	59.405388 	60.000000 	72.180328 	
57.982758 	11.661903 	108.706024 	118.406082 	80.622574 	48.826221 	999.000000 	83.600243 	41.231056 	79.056938 	11.401754 	38.275318 	83.815269 	83.486526 	44.271889 	75.292763 	48.383881 	42.201897 	43.737854 	51.419842 	47.675991 	94.154129 	121.210564 	68.154236 	76.843994 	104.316826 	59.076221 	74.431175 	75.026665 	77.103828 	78.057671 	83.384651 	95.126228 	82.097504 	83.096329 	94.201912 	77.317528 	68.949257 	95.189285 	77.620872 	78.587532 	95.341492 	
27.513634 	72.945183 	34.058773 	44.283180 	10.816654 	34.828148 	83.600243 	999.000000 	44.687805 	5.385165 	94.641426 	48.270073 	1.414214 	3.605551 	43.829212 	12.165525 	40.816662 	47.707443 	48.373547 	41.629318 	46.518814 	14.142136 	37.643059 	33.015148 	26.683329 	24.020824 	53.600372 	42.579338 	48.662102 	47.074409 	48.270073 	44.944408 	39.698868 	48.383881 	48.703182 	43.600460 	57.870544 	73.027390 	52.153618 	70.455658 	70.576202 	75.610847 	
25.179358 	32.557640 	74.732857 	85.088188 	44.721359 	12.165525 	41.231056 	44.687805 	999.000000 	39.623226 	51.478149 	3.605551 	44.598206 	43.840622 	4.472136 	34.828148 	8.062258 	6.708204 	9.433981 	12.649111 	12.041595 	53.600372 	82.024384 	28.017851 	35.902645 	63.513779 	28.319605 	36.878178 	39.560081 	40.804413 	42.059483 	45.705578 	55.145264 	45.607018 	46.572525 	55.009090 	45.276924 	47.434166 	57.870544 	51.623638 	52.345009 	66.287254 	
24.331051 	68.600288 	39.204590 	49.497475 	13.038404 	30.232433 	79.056938 	5.385165 	39.623226 	999.000000 	90.000000 	43.185646 	5.000000 	4.472136 	38.600517 	7.000000 	35.510563 	42.438190 	43.046486 	36.249138 	41.146080 	16.278820 	42.449970 	28.017851 	22.472204 	26.683329 	48.373547 	38.078865 	44.147480 	42.720020 	43.965897 	41.146080 	37.536648 	44.384682 	44.777225 	41.036568 	53.366657 	68.000000 	49.203659 	65.764732 	65.924202 	71.693794 	
