13
72	121	9	0	1	1	13.7734
36	98	75	2	0	0	13.8617
39	60	111	0	1	1	14.5412
178	75	103	0	0	2	14.4464
170	8	102	0	1	0	12.2219
8	60	89	0	2	0	12.6419
116	18	107	0	2	0	12.6617
171	64	89	0	1	0	12.8372
27	20	108	2	0	0	12.9297
125	30	106	2	0	0	12.9582
18	56	95	2	0	0	12.9118
90	96	55	1	0	1	12.6643
24	94	59	0	0	2	12.8852

nv	9	8	7

Vehicles departing from depots at the previous stage:
170	8	102	0	1	0	12.2219
8	60	89	0	2	0	12.6419
116	18	107	0	2	0	12.6617
171	64	89	0	1	0	12.8372
27	20	108	2	0	0	12.9297
125	30	106	2	0	0	12.9582
18	56	95	2	0	0	12.9118
90	96	55	1	0	1	12.6643
24	94	59	0	0	2	12.8852
