Total assets = 970
Number of asset nodes = 50

Distance:
999.000000 	11.401754 	17.204651 	18.110771 	38.013157 	19.000000 	88.729927 	13.038404 	68.117546 	83.486526 	73.000000 	73.109505 	44.384682 	21.377558 	33.301651 	41.868843 	73.878281 	79.981247 	62.128899 	38.897301 	19.697716 	53.665630 	20.124611 	38.209946 	30.528675 	18.027756 	55.901699 	38.948685 	52.392746 	50.695168 	26.248810 	83.630135 	102.176315 	101.414986 	59.481091 	51.088158 	53.141319 	23.409399 	45.891174 	64.845970 	66.648331 	98.994949 	62.241467 	50.447994 	58.872746 	32.280025 	99.704567 	45.000000 	26.248810 	90.271812 	39.357338 	52.345009 	80.156097 	39.319206 	101.862656 	94.493385 	28.600698 	36.138622 	83.761566 	57.280014 	103.276329 	95.268044 	
11.401754 	999.000000 	27.018513 	7.071068 	26.925823 	8.544003 	79.630394 	10.000000 	57.982758 	74.027023 	62.936478 	62.936478 	33.105892 	12.206555 	43.278172 	52.430908 	63.655323 	70.035706 	51.400391 	49.203659 	13.038404 	42.544094 	13.892444 	48.270073 	39.623226 	18.027756 	44.777225 	48.918301 	41.146080 	39.395432 	33.837849 	73.539108 	93.005379 	92.200867 	48.373547 	61.611687 	41.785164 	25.179358 	34.525352 	53.712196 	55.569775 	89.274857 	50.990196 	39.051247 	47.539455 	39.446167 	89.938866 	54.451813 	23.769728 	79.981247 	47.801674 	62.369865 	69.404610 	29.120440 	91.967384 	84.219948 	26.683329 	42.941822 	73.006851 	67.357254 	93.380943 	84.958817 	
17.204651 	27.018513 	999.000000 	32.249031 	53.823788 	32.202484 	105.891457 	22.135944 	84.899940 	100.568382 	89.827614 	89.872131 	59.682495 	32.572994 	16.278820 	25.553865 	90.609047 	96.876213 	78.409180 	22.203604 	28.635643 	69.339745 	28.442924 	21.260292 	13.416408 	20.024984 	71.561165 	21.931713 	67.742157 	65.863495 	11.180340 	100.448990 	119.331474 	118.562218 	75.166481 	34.669872 	68.000000 	19.697716 	59.615433 	80.454956 	82.377182 	116.000000 	77.524193 	64.474800 	73.824112 	17.029387 	116.691902 	27.802877 	27.658634 	106.962608 	22.472204 	35.383614 	96.400208 	49.819675 	118.793938 	111.198021 	28.460499 	21.023796 	100.000000 	40.360870 	120.208153 	111.946419 	
18.110771 	7.071068 	32.249031 	999.000000 	21.931713 	2.236068 	76.661591 	11.401754 	54.037025 	70.724815 	59.033890 	58.898216 	27.459061 	6.708204 	48.259712 	57.801384 	59.548298 	66.219330 	46.690472 	54.378304 	10.000000 	37.202152 	11.000000 	53.254108 	44.045429 	18.788294 	39.408119 	53.823788 	35.510563 	33.615471 	37.483330 	69.526970 	89.888817 	89.044930 	43.011627 	66.887962 	35.777088 	26.000000 	27.892651 	48.259712 	50.219517 	85.603737 	45.276924 	32.572994 	41.593269 	42.638012 	86.214851 	58.898216 	22.022715 	75.690155 	51.623638 	67.201187 	64.536812 	22.135944 	88.090858 	79.931221 	25.019993 	45.803928 	68.117546 	72.201111 	89.498604 	80.622574 	
38.013157 	26.925823 	53.823788 	21.931713 	999.000000 	22.671568 	55.946404 	33.241539 	32.449963 	49.648766 	37.443291 	37.202152 	7.000000 	24.698177 	70.000000 	79.322128 	37.802116 	44.654228 	24.758837 	76.026314 	29.681644 	15.652476 	30.528675 	75.000000 	65.946945 	40.000000 	17.888544 	75.604233 	14.560220 	13.152946 	59.396969 	47.801674 	68.883957 	68.000000 	21.470911 	88.481636 	16.031219 	46.872166 	13.601471 	26.832815 	28.653097 	64.070274 	24.351591 	15.811388 	21.377558 	64.443771 	64.637451 	80.808418 	40.718548 	53.814495 	73.539108 	89.022469 	42.638012 	22.561028 	66.400299 	58.051701 	43.462627 	67.475922 	46.227695 	94.021271 	67.801178 	58.728188 	
19.000000 	8.544003 	32.202484 	2.236068 	22.671568 	999.000000 	77.897369 	10.630146 	55.000000 	71.867935 	60.000000 	59.816387 	27.802877 	4.472136 	48.020828 	57.706154 	60.440052 	67.201187 	47.381432 	54.203320 	8.062258 	37.643059 	9.055386 	53.000000 	43.600460 	17.492855 	39.824615 	53.535034 	35.805027 	33.837849 	36.796738 	70.434364 	91.065910 	90.210861 	43.416588 	66.730804 	35.846897 	24.596748 	27.513634 	48.600410 	50.606323 	86.608315 	45.486263 	32.310989 	41.677334 	41.773197 	87.200920 	58.412327 	20.099751 	76.485291 	50.931328 	66.850578 	65.115280 	20.615528 	89.022469 	80.721741 	23.086792 	44.821869 	68.680420 	71.847061 	90.426765 	81.394104 	
88.729927 	79.630394 	105.891457 	76.661591 	55.946404 	77.897369 	999.000000 	87.982956 	24.515301 	7.000000 	20.099751 	21.023796 	53.450912 	80.498444 	122.024590 	130.176804 	21.000000 	14.142136 	34.365681 	127.475487 	85.422478 	44.911022 	86.313385 	126.905479 	119.016808 	95.383438 	43.566040 	127.663620 	47.853943 	50.009998 	113.463654 	14.317822 	13.453624 	12.727922 	41.194660 	139.344894 	50.487621 	102.474388 	60.207973 	39.012817 	37.054016 	13.152946 	43.000000 	56.568542 	47.042534 	118.983192 	14.142136 	133.686203 	96.664368 	17.029387 	127.412712 	141.014191 	26.000000 	75.186432 	17.117243 	17.888544 	99.403221 	122.331520 	25.553865 	145.910934 	18.248287 	18.788294 	
13.038404 	10.000000 	22.135944 	11.401754 	33.241539 	10.630146 	87.982956 	999.000000 	65.436989 	82.097504 	70.434364 	70.292244 	38.418747 	10.440307 	37.589893 	47.423622 	70.936592 	77.620872 	57.982758 	43.829212 	7.071068 	48.270073 	7.280110 	42.544094 	33.015148 	8.062258 	50.447994 	43.046486 	46.400433 	44.407207 	26.172504 	80.919716 	101.242287 	100.404182 	54.037025 	56.356010 	46.324940 	15.297058 	37.576588 	59.203041 	61.220913 	97.005157 	56.035702 	42.485291 	52.153618 	31.240999 	97.616600 	47.801674 	14.317822 	87.045967 	40.311287 	56.302753 	75.742989 	28.071337 	99.488693 	91.285271 	17.088007 	34.409302 	79.309517 	61.294373 	100.895988 	91.967384 	
68.117546 	57.982758 	84.899940 	54.037025 	32.449963 	55.000000 	24.515301 	65.436989 	999.000000 	17.720045 	5.000000 	5.000000 	29.154760 	57.140179 	101.178062 	109.986366 	5.830952 	12.206555 	10.000000 	106.962608 	62.128899 	20.396078 	62.968246 	106.150833 	97.590981 	72.422371 	19.104973 	106.831642 	23.345236 	25.495098 	91.438507 	15.556349 	36.769554 	35.846897 	17.029387 	119.205704 	26.076809 	79.322128 	35.693138 	16.155495 	14.764823 	31.622776 	19.646883 	32.140316 	23.194826 	96.674713 	32.202484 	112.432205 	72.945183 	22.203604 	105.550934 	120.282997 	15.000000 	50.695168 	34.058773 	26.400757 	75.591003 	99.809822 	18.110771 	125.255737 	35.468296 	27.202942 	
83.486526 	74.027023 	100.568382 	70.724815 	49.648766 	71.867935 	7.000000 	82.097504 	17.720045 	999.000000 	13.152946 	14.035668 	46.818798 	74.303429 	116.777565 	125.159897 	14.000000 	7.280110 	27.459061 	122.347862 	79.259071 	38.078865 	80.131142 	121.696342 	113.569359 	89.358826 	36.674240 	122.429573 	41.000000 	43.174065 	107.800743 	8.485281 	19.235384 	18.357559 	34.234486 	134.357727 	43.566040 	96.384644 	53.366657 	32.015621 	30.066593 	15.811388 	36.000000 	49.648766 	40.049969 	113.225441 	16.643316 	128.316010 	90.338257 	13.601471 	121.823647 	135.830780 	19.723083 	68.410522 	19.235384 	16.031219 	93.037628 	116.498924 	19.849434 	140.758652 	20.591261 	17.029387 	
73.000000 	62.936478 	89.827614 	59.033890 	37.443291 	60.000000 	20.099751 	70.434364 	5.000000 	13.152946 	999.000000 	1.414214 	34.014702 	62.128899 	106.103722 	114.865135 	2.236068 	7.211102 	14.317822 	111.865990 	67.119293 	25.000000 	67.955872 	111.072052 	102.552429 	77.420929 	23.537205 	111.758667 	27.892651 	30.083218 	96.426140 	10.630146 	31.953091 	31.016125 	21.095022 	124.084648 	30.413813 	84.314888 	40.261642 	19.235384 	17.464249 	26.627054 	23.086792 	36.496574 	27.000000 	101.671036 	27.202942 	117.388245 	77.897369 	17.492855 	110.535065 	125.207825 	12.649111 	55.362442 	29.068884 	21.633308 	80.529495 	104.809349 	15.132746 	130.176804 	30.479502 	22.472204 	
73.109505 	62.936478 	89.872131 	58.898216 	37.202152 	59.816387 	21.023796 	70.292244 	5.000000 	14.035668 	1.414214 	999.000000 	33.541019 	61.854668 	106.150833 	114.978256 	1.000000 	7.615773 	13.601471 	111.946419 	66.850578 	24.351591 	67.675697 	111.126053 	102.532921 	77.201035 	22.803509 	111.803398 	27.202942 	29.410883 	96.332756 	10.630146 	32.572994 	31.622776 	20.223749 	124.197426 	29.614185 	84.053551 	39.560081 	18.110771 	16.278820 	26.925823 	22.022715 	35.693138 	26.019224 	101.533249 	27.459061 	117.379723 	77.524193 	17.204651 	110.453613 	125.255737 	11.401754 	54.708317 	29.206163 	21.400934 	80.131142 	104.637466 	14.035668 	130.230560 	30.610456 	22.203604 	
44.384682 	33.105892 	59.682495 	27.459061 	7.000000 	27.802877 	53.450912 	38.418747 	29.154760 	46.818798 	34.014702 	33.541019 	999.000000 	29.000000 	75.716576 	85.234970 	34.000000 	41.146080 	20.248457 	81.835197 	33.970577 	9.899495 	34.713108 	80.709358 	71.400284 	44.553337 	12.041595 	81.271149 	8.062258 	6.324555 	64.536812 	43.908997 	65.924202 	65.000000 	15.620500 	94.339813 	9.055386 	51.088158 	8.944272 	20.808653 	22.803509 	60.415230 	17.888544 	9.433981 	14.560220 	69.310890 	60.901562 	86.214851 	44.102154 	49.406479 	78.644768 	94.625580 	37.483330 	22.090721 	62.433964 	53.600372 	46.647614 	72.138756 	41.012192 	99.624290 	63.812225 	54.203320 	
21.377558 	12.206555 	32.572994 	6.708204 	24.698177 	4.472136 	80.498444 	10.440307 	57.140179 	74.303429 	62.128899 	61.854668 	29.000000 	999.000000 	47.853943 	57.775429 	62.425957 	69.339745 	49.040798 	54.129475 	5.000000 	38.897301 	5.830952 	52.773098 	43.046486 	15.556349 	41.012192 	53.235325 	36.796738 	34.713108 	35.805027 	72.422371 	93.536087 	92.660675 	44.553337 	66.640831 	36.400551 	22.203604 	27.294687 	49.578220 	51.662365 	88.752464 	46.227695 	32.249031 	42.201897 	40.360870 	89.308456 	57.688820 	16.492422 	78.243210 	49.819675 	66.370171 	66.483078 	18.027756 	91.021973 	82.462112 	19.416489 	43.139309 	70.007141 	71.344238 	92.417534 	83.096329 	
33.301651 	43.278172 	16.278820 	48.259712 	70.000000 	48.020828 	122.024590 	37.589893 	101.178062 	116.777565 	106.103722 	106.150833 	75.716576 	47.853943 	999.000000 	10.198039 	106.887794 	113.145920 	94.641426 	6.324555 	43.462627 	85.445892 	43.081318 	5.000000 	6.082763 	33.526108 	87.658424 	5.656854 	83.761566 	81.835197 	14.000000 	116.726173 	135.473251 	134.714508 	91.263351 	18.788294 	83.862984 	30.149628 	75.133217 	96.519424 	98.473343 	132.245987 	93.493317 	80.062477 	89.693924 	14.317822 	132.943604 	12.083046 	39.319206 	123.239601 	10.770329 	19.104973 	112.614388 	64.195015 	135.059250 	127.475487 	39.051247 	16.401220 	116.211014 	24.083189 	136.473434 	128.222458 	
41.868843 	52.430908 	25.553865 	57.801384 	79.322128 	57.706154 	130.176804 	47.423622 	109.986366 	125.159897 	114.865135 	114.978256 	85.234970 	57.775429 	10.198039 	999.000000 	115.745407 	121.827744 	103.812332 	4.000000 	53.488316 	94.873604 	53.141319 	6.082763 	16.031219 	43.680660 	97.097885 	6.324555 	93.295227 	91.416626 	24.083189 	125.495018 	143.627991 	142.898560 	100.702530 	9.219544 	93.536087 	40.311287 	85.000000 	106.000000 	107.912003 	140.758652 	103.077644 	89.899948 	99.362968 	23.345236 	141.484985 	10.295630 	49.497475 	132.136292 	16.124516 	11.704700 	121.827744 	74.330345 	143.683685 	136.359818 	49.162994 	24.351591 	125.431259 	16.124516 	145.096527 	137.131317 	
73.878281 	63.655323 	90.609047 	59.548298 	37.802116 	60.440052 	21.000000 	70.936592 	5.830952 	14.000000 	2.236068 	1.000000 	34.000000 	62.425957 	106.887794 	115.745407 	999.000000 	7.280110 	13.928389 	112.698715 	67.424034 	24.698177 	68.242218 	111.865990 	103.237587 	77.801025 	23.086792 	112.538879 	27.513634 	29.732138 	97.000000 	10.000000 	32.280025 	31.320919 	20.396078 	124.963997 	29.832869 	84.628601 	39.849716 	18.027756 	16.124516 	26.419689 	22.000000 	35.902645 	26.076809 	102.176315 	26.925823 	118.088951 	78.032043 	16.401220 	111.126053 	125.992065 	10.440307 	55.027267 	28.600698 	20.615528 	80.622574 	105.261581 	13.038404 	130.969467 	30.000000 	21.400934 	
79.981247 	70.035706 	96.876213 	66.219330 	44.654228 	67.201187 	14.142136 	77.620872 	12.206555 	7.280110 	7.211102 	7.615773 	41.146080 	69.339745 	113.145920 	121.827744 	7.280110 	999.000000 	21.189621 	118.869675 	74.330345 	31.953091 	75.166481 	118.105888 	109.658562 	84.628601 	30.364452 	118.802361 	34.785053 	37.000000 	103.585716 	4.123106 	25.000000 	24.041630 	27.658634 	131.045792 	37.107952 	91.525955 	47.127487 	25.019993 	23.000000 	19.416489 	29.068884 	43.174065 	33.241539 	108.853111 	20.000000 	124.482933 	85.088188 	11.401754 	117.686020 	132.245987 	12.806249 	62.297672 	21.931713 	15.231546 	87.709747 	112.004463 	13.601471 	137.207870 	23.345236 	16.155495 	
