198	17	43	1	0	0	5.447
104	69	6	2	0	0	6.92604
40	61	34	1	0	1	7.88773
48	66	40	2	0	0	9.30402
133	59	52	1	0	1	9.69963
50	63	50	1	0	0	8.04301
7	61	54	1	0	0	8.18424
131	57	59	2	0	0	8.7281
91	83	12	1	0	1	10.3696
94	39	13	0	1	0	6.021
63	16	38	0	1	0	4.12311
21	19	37	0	1	0	4.15933
136	23	39	0	1	0	5.42626
150	41	36	0	1	0	5.45619
3	16	62	0	2	0	8.38556
201	60	23	0	1	1	7.6326
80	54	41	0	1	0	7.31492
15	61	48	0	1	1	8.58783
79	57	53	0	1	1	9.22463
77	18	70	0	0	1	7.22772
176	34	72	0	0	2	9.23721
172	59	56	0	0	1	8.13449
