188	61		59		1		20		8.48646		10.4865		0		0		2
164	62		58		1		12		8.48999		10.49		0		0		2
29	63		57		1		23		8.49588		10.4959		0		1		1
2	10		86		1		20		8.65794		10.6579		1		1		1
154	67		55		1		21		8.66833		10.6683		1		1		0
61	8		87		1		21		8.7367		10.7367		1		1		0
151	64		61		1		30		8.84138		10.8414		2		0		0
4	84		36		1		10		9.13893		11.1389		1		0		1
179	89		24		1		30		9.21792		11.2179		2		0		0
137	84		39		1		20		9.26121		11.2612		2		0		0
37	88		29		1		20		9.26553		11.2655		2		0		0
44	86		36		1		30		9.32309		11.3231		1		0		1
9	16		92		1		13		9.33809		11.3381		0		2		0
181	86		37		1		20		9.36216		11.3622		0		0		2
111	92		22		1		20		9.45939		11.4594		1		1		0
125	88		35		1		13		9.47048		11.4705		1		1		0
49	87		39		1		13		9.53415		11.5341		0		2		0
175	47		83		1		1		9.53834		11.5383		1		0		1
98	35		90		1		20		9.6566		11.6566		0		1		1
132	89		39		1		30		9.717		11.717		2		0		0
45	97		12		1		27		9.77394		11.7739		2		0		0
8	96		26		1		20		9.94585		11.9459		1		1		1
157	93		36		1		20		9.97246		11.9725		0		0		2
25	90		44		1		1		10.018		12.018		2		0		0
143	78		63		1		14		10.0265		12.0265		0		1		1
180	97		28		1		25		10.096		12.096		1		0		1
84	101		0		1		30		10.1		12.1		1		1		0
16	97		29		1		32		10.1242		12.1242		1		1		0
103	95		35		1		10		10.1242		12.1242		0		0		2
69	99		26		1		8		10.2357		12.2357		0		1		1
184	98		31		1		43		10.2786		12.2786		0		1		1
19	99		28		1		10		10.2883		12.2883		0		2		0
85	28		99		1		2		10.2883		12.2883		0		0		2
65	60		84		1		20		10.3228		12.3228		0		2		0
197	99		34		1		20		10.4676		12.4676		0		0		2
135	35		99		1		19		10.5005		12.5005		1		1		0
96	105		2		1		13		10.5019		12.5019		2		0		0
68	66		82		1		7		10.5262		12.5262		1		0		1
14	18		104		1		30		10.5546		12.5546		1		1		0
117	106		10		1		20		10.6471		12.6471		0		1		1
5	79		72		1		30		10.6888		12.6888		2		0		0
59	35		102		1		10		10.7838		12.7838		1		1		0
200	26		105		1		12		10.8171		12.8171		2		0		0
185	103		34		1		18		10.8467		12.8467		1		1		1
114	34		104		1		19		10.9417		12.9417		1		1		1
81	107		25		1		3		10.9882		12.9882		1		1		1
128	28		107		1		20		11.0603		13.0603		1		0		1
177	32		106		1		30		11.0725		13.0725		1		0		1
192	36		105		1		20		11.1		13.1		1		1		1
31	58		95		1		36		11.1306		13.1306		0		2		0

Required vehicles:
Type 1:	42
Type 2:	31
Type 3:	33
