17
92	33	117	0	2	0	14.1434
126	113	45	1	1	0	14.1192
56	84	88	2	0	0	13.9177
134	50	112	1	1	0	14.1359
76	104	73	0	0	2	14.5127
148	126	23	0	1	1	13.9886
70	103	77	0	2	0	14.3505
144	120	47	0	1	1	14.4587
143	36	124	1	0	1	13.9525
94	13	129	1	1	1	14.948
23	80	103	0	0	2	14.9553
43	120	52	0	0	2	14.6324
38	106	10	1	1	0	12.52
10	107	25	1	0	0	12.8833
169	79	80	1	0	0	13.0789
68	85	75	1	1	0	13.2442
175	55	102	2	0	0	13.4569

nv	12	11	10

Vehicles departing from depots at the previous stage:
38	106	10	1	1	0	12.52
10	107	25	1	0	0	12.8833
169	79	80	1	0	0	13.0789
68	85	75	1	1	0	13.2442
175	55	102	2	0	0	13.4569
