Total assets = 638
Number of asset nodes = 34

Distance:
999.000000 	85.912750 	63.253460 	62.032249 	61.098282 	46.690472 	44.687805 	42.047592 	40.311287 	54.589375 	70.178345 	31.827662 	33.120991 	42.755116 	66.007576 	50.009998 	52.000000 	28.635643 	33.136082 	15.811388 	59.665737 	62.096699 	64.288414 	35.735138 	59.464275 	34.539833 	44.777225 	58.309521 	52.801514 	34.000000 	26.419689 	40.311287 	36.359318 	63.976559 	15.620500 	
85.912750 	999.000000 	22.671568 	44.102154 	44.045429 	39.962482 	41.231056 	50.921509 	48.600410 	58.008621 	50.159744 	54.203320 	53.758720 	59.439045 	67.896980 	65.192024 	66.068146 	61.294373 	72.422371 	70.178345 	80.056229 	82.152298 	83.294655 	73.348480 	75.663727 	76.026314 	77.162170 	88.005684 	79.075912 	79.605278 	85.234970 	88.294960 	81.859634 	82.389320 	87.321243 	
63.253460 	22.671568 	999.000000 	32.449963 	31.906113 	18.027756 	18.601076 	31.064449 	26.832815 	43.324360 	40.816662 	31.622776 	31.240999 	41.048752 	56.356010 	49.030602 	50.447994 	39.560081 	52.469040 	47.507893 	65.520988 	68.007355 	69.570107 	53.160137 	60.406952 	55.659679 	58.549126 	72.367119 	62.008064 	59.135437 	64.288414 	69.180923 	61.684681 	67.601776 	65.306969 	
62.032249 	44.102154 	32.449963 	999.000000 	1.000000 	26.000000 	31.384710 	20.396078 	44.598206 	14.560220 	71.505241 	36.013885 	42.579338 	21.260292 	24.351591 	22.472204 	22.803509 	33.526108 	35.355339 	49.819675 	36.000000 	38.052597 	39.204590 	70.035706 	85.088188 	71.700768 	78.339005 	44.181442 	84.118965 	74.431175 	49.497475 	47.885281 	77.524193 	92.309265 	56.035702 	
61.098282 	44.045429 	31.906113 	1.000000 	999.000000 	25.079872 	30.463093 	19.416489 	43.657761 	14.317822 	70.767227 	35.014282 	41.593269 	20.518284 	24.698177 	22.135944 	22.561028 	32.572994 	34.655445 	48.836460 	36.013885 	38.118237 	39.319206 	69.050705 	84.172440 	70.710678 	77.369247 	44.102154 	83.168503 	73.437050 	48.795490 	47.413078 	76.531036 	91.389275 	55.217751 	
46.690472 	39.962482 	18.027756 	26.000000 	25.079872 	999.000000 	5.385165 	14.560220 	18.681541 	31.240999 	47.801674 	15.000000 	18.248287 	25.298222 	45.967381 	34.885529 	36.715118 	21.540659 	35.014282 	31.400637 	51.884487 	54.589375 	56.435802 	45.044422 	59.093147 	47.000000 	52.773098 	57.584721 	58.240879 	50.039986 	46.324940 	52.009613 	53.009434 	66.309875 	47.413078 	
44.687805 	41.231056 	18.601076 	31.384710 	30.463093 	5.385165 	999.000000 	18.357559 	13.341664 	36.069378 	43.266617 	13.038404 	13.928389 	29.068884 	50.931328 	39.115215 	41.048752 	22.203604 	37.215588 	29.000000 	56.080299 	58.830265 	60.745369 	40.000000 	53.712196 	42.047592 	47.518417 	61.326992 	52.886673 	45.177429 	47.381432 	54.332310 	48.093658 	60.926186 	47.169907 	
42.047592 	50.921509 	31.064449 	20.396078 	19.416489 	14.560220 	18.357559 	999.000000 	29.068884 	18.867962 	61.587337 	16.763054 	24.596748 	10.770329 	33.837849 	20.808653 	22.803509 	13.416408 	21.587032 	29.427877 	37.735924 	40.496914 	42.438190 	51.546097 	69.339745 	52.886673 	60.539242 	43.081318 	67.082039 	55.317268 	34.438351 	38.118237 	58.463665 	76.321686 	38.209946 	
40.311287 	48.600410 	26.832815 	44.598206 	43.657761 	18.681541 	13.341664 	29.068884 	999.000000 	47.801674 	34.785053 	15.231546 	8.000000 	38.948685 	62.801273 	49.517673 	51.623638 	26.925823 	43.462627 	25.000000 	66.068146 	68.883957 	70.936592 	27.166155 	40.706264 	29.427877 	34.234486 	70.178345 	39.560081 	32.756680 	50.487621 	60.083275 	35.510563 	47.853943 	47.169907 	
54.589375 	58.008621 	43.324360 	14.560220 	14.317822 	31.240999 	36.069378 	18.867962 	47.801674 	999.000000 	79.025314 	35.341194 	43.416588 	12.000000 	15.000000 	8.062258 	8.246211 	28.284271 	23.706539 	45.276924 	22.360680 	24.738634 	26.248810 	70.007141 	88.204308 	71.168816 	79.202271 	30.000000 	85.883644 	73.375748 	37.443291 	33.837849 	76.537575 	95.189285 	45.694637 	
70.178345 	50.159744 	40.816662 	71.505241 	70.767227 	47.801674 	43.266617 	61.587337 	34.785053 	79.025314 	999.000000 	49.979996 	42.449970 	72.201111 	93.605553 	82.377182 	84.314888 	61.684681 	78.185677 	57.140179 	99.322708 	102.083298 	104.009613 	39.395432 	28.653097 	42.047592 	37.013512 	104.235313 	34.828148 	45.177429 	84.929382 	94.868332 	45.793011 	34.176014 	80.305664 	
31.827662 	54.203320 	31.622776 	36.013885 	35.014282 	15.000000 	13.038404 	16.763054 	15.231546 	35.341194 	49.979996 	999.000000 	8.485281 	25.000000 	50.119858 	35.608986 	37.802116 	11.704700 	28.231188 	16.401220 	51.623638 	54.451813 	56.568542 	34.785053 	53.413483 	36.138622 	43.863426 	55.217751 	50.606323 	38.639359 	36.013885 	44.922153 	41.773197 	60.216278 	34.481880 	
33.120991 	53.758720 	31.240999 	42.579338 	41.593269 	18.248287 	13.928389 	24.596748 	8.000000 	43.416588 	42.449970 	8.485281 	999.000000 	33.421551 	58.309521 	44.045429 	46.227695 	19.723083 	36.235340 	17.464249 	60.108234 	62.936478 	65.053825 	27.459061 	45.000000 	29.154760 	36.055511 	63.600315 	42.485291 	32.015621 	42.579338 	52.554733 	35.057095 	51.865211 	39.204590 	
42.755116 	59.439045 	41.048752 	21.260292 	20.518284 	25.298222 	29.068884 	10.770329 	38.948685 	12.000000 	72.201111 	25.000000 	33.421551 	999.000000 	25.632011 	10.630146 	12.806249 	16.492422 	14.212670 	33.376640 	27.202942 	30.000000 	32.015621 	59.033890 	78.409180 	60.008331 	68.476273 	32.310989 	75.471848 	62.032249 	28.319605 	28.861740 	65.192024 	85.211502 	34.985710 	
