20
145	9	19	1	0	0	2.10238
192	4	44	1	0	0	4.41814
130	23	39	0	1	0	4.52769
185	42	29	0	1	0	5.10392
152	27	46	0	1	0	5.33385
142	26	50	0	2	0	5.6356
189	44	36	0	1	0	5.68507
55	32	52	2	0	0	6.10573
73	54	33	2	0	0	8.06805
148	60	23	1	0	0	6.42573
126	30	57	1	1	0	6.44127
165	36	54	0	0	2	8.20155
94	65	0	1	1	1	7.82549
107	29	60	0	1	1	6.66408
5	48	47	2	0	0	6.97769
57	54	41	0	0	2	7.01276
90	28	62	0	0	2	6.80294
200	69	6	0	0	2	7.54657
108	61	34	0	2	0	7.70186
1	70	70	1	0	0	0

nv	12	11	10

Vehicles departing from depots at the previous stage:
1	70	70	1	0	0	0
