Total assets = 586
Number of asset nodes = 33

Distance:
999.000000 	24.207438 	61.400326 	13.038404 	66.219330 	27.513634 	25.179358 	24.020824 	24.331051 	69.310890 	28.442924 	28.160255 	28.635643 	27.018513 	24.186773 	26.476404 	31.000000 	33.060551 	30.364452 	33.541019 	40.607880 	64.140472 	34.655445 	36.235340 	50.990196 	47.539455 	46.669048 	51.739735 	51.623638 	53.037724 	53.413483 	56.080299 	55.226807 	55.973209 	58.137768 	60.000000 	68.352028 	64.350601 	69.835518 	70.327805 	80.919716 	
24.207438 	999.000000 	85.440041 	15.231546 	90.426765 	49.648766 	13.416408 	14.866069 	45.276924 	45.276924 	13.453624 	49.929951 	49.739319 	17.888544 	42.154476 	21.189621 	19.209373 	22.022715 	26.000000 	25.238859 	60.835846 	87.200920 	40.311287 	47.042534 	71.175842 	41.400482 	50.000000 	52.924473 	54.083271 	55.362442 	58.694122 	67.029846 	58.821766 	59.774578 	67.364677 	58.668560 	59.548298 	70.830788 	64.536812 	65.299309 	79.611557 	
61.400326 	85.440041 	999.000000 	73.348480 	10.049875 	44.283180 	85.088188 	83.384651 	49.497475 	129.807556 	88.639717 	45.177429 	47.095646 	85.440041 	56.435802 	83.168503 	89.537704 	90.757919 	84.899940 	89.560036 	46.872166 	31.240999 	77.233414 	70.007141 	47.010635 	97.867256 	86.023254 	92.048897 	90.138779 	91.197586 	86.700638 	76.922035 	90.553848 	90.669731 	81.743500 	101.123688 	117.209213 	90.956032 	114.039467 	114.070152 	116.901665 	
13.038404 	15.231546 	73.348480 	999.000000 	77.388626 	34.828148 	12.165525 	11.000000 	30.232433 	59.816387 	15.524175 	35.000000 	34.669872 	14.142136 	26.925823 	14.317822 	18.027756 	20.223749 	18.867962 	21.189621 	45.617977 	72.470680 	28.231188 	33.241539 	55.946404 	36.359318 	39.446167 	43.600460 	44.102154 	45.486263 	47.423622 	53.600372 	48.373547 	49.244289 	54.571056 	50.931328 	56.797886 	59.236813 	59.405388 	60.000000 	72.180328 	
66.219330 	90.426765 	10.049875 	77.388626 	999.000000 	45.541191 	88.684837 	86.833176 	50.921509 	135.369858 	92.282173 	46.173584 	47.801674 	88.549423 	57.567352 	85.906929 	92.574295 	93.520050 	87.091904 	91.923882 	45.011108 	23.600847 	77.665955 	69.584480 	42.953465 	98.716766 	85.375641 	91.268837 	89.140335 	90.088844 	85.005882 	73.824112 	89.000000 	89.005615 	78.771820 	100.124924 	117.239075 	87.965904 	113.216606 	113.159180 	114.529472 	
27.513634 	49.648766 	44.283180 	34.828148 	45.541191 	999.000000 	44.687805 	42.638012 	5.385165 	94.641426 	48.270073 	1.414214 	3.605551 	43.829212 	12.165525 	40.816662 	47.707443 	48.373547 	41.629318 	46.518814 	14.142136 	37.643059 	33.015148 	26.683329 	24.020824 	53.600372 	42.579338 	48.662102 	47.074409 	48.270073 	44.944408 	39.698868 	48.383881 	48.703182 	43.600460 	57.870544 	73.027390 	52.153618 	70.455658 	70.576202 	75.610847 	
25.179358 	13.416408 	85.088188 	12.165525 	88.684837 	44.687805 	999.000000 	2.236068 	39.623226 	51.478149 	3.605551 	44.598206 	43.840622 	4.472136 	34.828148 	8.062258 	6.708204 	9.433981 	12.649111 	12.041595 	53.600372 	82.024384 	28.017851 	35.902645 	63.513779 	28.319605 	36.878178 	39.560081 	40.804413 	42.059483 	45.705578 	55.145264 	45.607018 	46.572525 	55.009090 	45.276924 	47.434166 	57.870544 	51.623638 	52.345009 	66.287254 	
24.020824 	14.866069 	83.384651 	11.000000 	86.833176 	42.638012 	2.236068 	999.000000 	37.536648 	53.712196 	5.656854 	42.520584 	41.725292 	3.605551 	32.649654 	6.324555 	7.071068 	9.486833 	11.180340 	11.401754 	51.400391 	79.906197 	26.000000 	33.734257 	61.294373 	27.586229 	35.171009 	38.078865 	39.217342 	40.496914 	43.931767 	53.084839 	43.965897 	44.922153 	53.037724 	44.102154 	47.169907 	56.089214 	50.931328 	51.623638 	65.215027 	
24.331051 	45.276924 	49.497475 	30.232433 	50.921509 	5.385165 	39.623226 	37.536648 	999.000000 	90.000000 	43.185646 	5.000000 	4.472136 	38.600517 	7.000000 	35.510563 	42.438190 	43.046486 	36.249138 	41.146080 	16.278820 	42.449970 	28.017851 	22.472204 	26.683329 	48.373547 	38.078865 	44.147480 	42.720020 	43.965897 	41.146080 	37.536648 	44.384682 	44.777225 	41.036568 	53.366657 	68.000000 	49.203659 	65.764732 	65.924202 	71.693794 	
69.310890 	45.276924 	129.807556 	59.816387 	135.369858 	94.641426 	51.478149 	53.712196 	90.000000 	999.000000 	48.301140 	94.810333 	94.403389 	54.129475 	85.982559 	58.180752 	51.623638 	52.810986 	60.745369 	56.612720 	104.847511 	132.279999 	77.491936 	86.539009 	114.908661 	66.272163 	82.764725 	82.734512 	85.000000 	85.842880 	91.591484 	104.120125 	89.944427 	90.934044 	102.839684 	84.023804 	73.348480 	103.097038 	82.734512 	83.725746 	100.717430 	
28.442924 	13.453624 	88.639717 	15.524175 	92.282173 	48.270073 	3.605551 	5.656854 	43.185646 	48.301140 	999.000000 	48.166378 	47.381432 	6.082763 	38.288380 	10.198039 	5.830952 	8.602325 	14.035668 	12.083046 	57.008770 	85.562843 	30.265491 	38.600517 	66.850578 	28.017851 	38.327538 	40.521599 	41.976185 	43.174065 	47.265209 	57.428215 	46.872166 	47.853943 	57.035076 	45.617977 	46.227695 	59.413803 	51.088158 	51.855568 	66.370171 	
28.160255 	49.929951 	45.177429 	35.000000 	46.173584 	1.414214 	44.598206 	42.520584 	5.000000 	94.810333 	48.166378 	999.000000 	2.236068 	43.600460 	11.401754 	40.496914 	47.434166 	48.020828 	41.146080 	46.065170 	13.038404 	37.536648 	32.062439 	25.495098 	23.086792 	52.773098 	41.436699 	47.518417 	45.891174 	47.074409 	43.657761 	38.288380 	47.127487 	47.434166 	42.201897 	56.718605 	72.062469 	50.774010 	69.354164 	69.462219 	74.330345 	
28.635643 	49.739319 	47.095646 	34.669872 	47.801674 	3.605551 	43.840622 	41.725292 	4.472136 	94.403389 	47.381432 	2.236068 	999.000000 	42.638012 	9.848858 	39.408119 	46.400433 	46.872166 	39.824615 	44.777225 	12.041595 	38.183765 	30.149628 	23.345236 	22.360680 	50.990196 	39.319206 	45.398239 	43.737854 	44.911022 	41.436699 	36.124783 	44.922153 	45.221676 	40.000000 	54.589375 	70.114189 	48.548943 	67.268120 	67.364677 	72.111023 	
27.018513 	17.888544 	85.440041 	14.142136 	88.549423 	43.829212 	4.472136 	3.605551 	38.600517 	54.129475 	6.082763 	43.600460 	42.638012 	999.000000 	33.241539 	4.123106 	4.123106 	6.082763 	8.246211 	7.810250 	51.739735 	80.721741 	24.186773 	32.572994 	61.400326 	24.041630 	32.557640 	35.114101 	36.400551 	37.643059 	41.436699 	51.351727 	41.231056 	42.201897 	51.009804 	40.816662 	43.566040 	53.600372 	47.381432 	48.083260 	61.854668 	
24.186773 	42.154476 	56.435802 	26.925823 	57.567352 	12.165525 	34.828148 	32.649654 	7.000000 	85.982559 	38.288380 	11.401754 	9.848858 	33.241539 	999.000000 	29.832869 	36.878178 	37.202152 	30.016663 	34.985710 	18.867962 	47.507893 	21.023796 	16.124516 	29.068884 	41.436699 	31.320919 	37.363083 	36.055511 	37.336308 	34.985710 	33.286633 	38.013157 	38.470768 	36.235340 	46.572525 	61.000000 	43.863426 	58.855755 	59.033890 	65.306969 	
26.476404 	21.189621 	83.168503 	14.317822 	85.906929 	40.816662 	8.062258 	6.324555 	35.510563 	58.180752 	10.198039 	40.496914 	39.408119 	4.123106 	29.832869 	999.000000 	7.071068 	7.615773 	5.000000 	7.071068 	48.104053 	77.336922 	20.099751 	28.460499 	57.628117 	22.203604 	28.861740 	31.780497 	32.893768 	34.176014 	37.656342 	47.265209 	37.643059 	38.600517 	47.000000 	38.013157 	42.485291 	49.819675 	45.453274 	46.097721 	59.203041 	
31.000000 	19.209373 	89.537704 	18.027756 	92.574295 	47.707443 	6.708204 	7.071068 	42.438190 	51.623638 	5.830952 	47.434166 	46.400433 	4.123106 	36.878178 	7.071068 	999.000000 	2.828427 	9.219544 	6.324555 	55.172459 	84.386017 	25.961510 	34.928497 	64.660652 	22.203604 	33.060551 	34.928497 	36.496574 	37.656342 	42.047592 	52.952808 	41.436699 	42.426407 	52.239830 	39.812057 	40.804413 	54.147945 	45.343136 	46.097721 	60.539242 	
