Total assets = 658
Number of asset nodes = 33

Distance:
999.000000 	20.099751 	84.172440 	126.015869 	65.734314 	81.271149 	88.600227 	133.221619 	53.150730 	123.109711 	133.645050 	153.717270 	65.764732 	114.490173 	69.050705 	48.000000 	133.405396 	87.931793 	141.605087 	131.764938 	52.000000 	38.639359 	71.700768 	149.626205 	44.407207 	22.022715 	32.893768 	126.657021 	83.952370 	144.844742 	48.373547 	43.174065 	107.205414 	39.395432 	149.214615 	105.080925 	131.928009 	38.470768 	57.706154 	80.224686 	25.495098 	39.824615 	78.057671 	129.769028 	
20.099751 	999.000000 	65.368187 	109.123779 	45.880280 	61.846584 	69.354164 	116.275536 	33.060551 	107.814659 	118.697090 	137.931137 	45.705578 	96.041656 	49.030602 	28.071337 	116.038788 	68.352028 	124.739731 	114.201576 	32.062439 	20.124611 	51.623638 	133.056381 	25.298222 	16.278820 	17.029387 	108.452751 	64.031242 	127.781059 	29.120440 	25.059929 	87.664131 	24.083189 	131.821854 	85.381500 	113.371071 	24.413111 	38.600517 	60.133186 	26.570660 	25.806976 	58.008621 	110.941429 	
84.172440 	65.368187 	999.000000 	47.169907 	23.021729 	8.000000 	6.708204 	53.823788 	38.418747 	51.662365 	62.641838 	77.897369 	26.832815 	30.805843 	23.769728 	44.687805 	52.497620 	10.630146 	62.201286 	50.249378 	42.201897 	56.586216 	24.738634 	71.028160 	51.855568 	76.837494 	64.350601 	43.416588 	16.763054 	64.660652 	49.406479 	56.222771 	25.019993 	64.660652 	67.896980 	24.515301 	48.020828 	67.475922 	47.423622 	28.160255 	87.206650 	67.623962 	31.016125 	45.617977 	
126.015869 	109.123779 	47.169907 	999.000000 	70.178345 	54.120235 	47.010635 	7.211102 	85.445892 	15.620500 	21.189621 	30.870699 	73.925636 	22.000000 	70.710678 	91.607857 	9.000000 	51.264023 	15.620500 	9.486833 	89.308456 	103.232750 	71.112587 	24.083189 	98.812958 	122.347862 	110.751976 	15.811388 	59.464275 	18.867962 	96.519424 	103.227905 	41.000000 	111.606453 	23.769728 	45.011108 	21.931713 	114.402794 	94.413979 	71.470276 	133.003754 	114.621117 	74.946648 	25.612497 	
65.734314 	45.880280 	23.021729 	70.178345 	999.000000 	17.029387 	24.839485 	76.843994 	15.556349 	73.736015 	84.864601 	100.846420 	5.099020 	53.037724 	5.000000 	21.931713 	75.432091 	22.825424 	85.211502 	73.109505 	19.209373 	34.058773 	8.602325 	94.047859 	29.000000 	55.226807 	42.011902 	65.764732 	18.248287 	87.618492 	26.400757 	33.301651 	42.047592 	41.773197 	90.686272 	39.560081 	69.656296 	44.598206 	25.000000 	18.357559 	65.215027 	44.687805 	18.439089 	66.610809 	
81.271149 	61.846584 	8.000000 	54.120235 	17.029387 	999.000000 	7.810250 	60.539242 	32.557640 	59.439045 	70.342018 	84.970581 	20.000000 	36.069378 	16.643316 	38.948685 	58.821766 	7.000000 	68.796799 	56.400356 	36.069378 	51.088158 	17.088007 	77.698135 	45.967381 	72.111023 	59.033890 	48.795490 	9.433981 	71.028160 	43.185646 	50.209560 	25.961510 	58.694122 	73.878281 	24.186773 	52.630791 	61.522354 	40.311287 	20.223749 	82.200974 	61.554855 	23.021729 	49.648766 	
88.600227 	69.354164 	6.708204 	47.010635 	24.839485 	7.810250 	999.000000 	53.235325 	40.360870 	53.460266 	64.132675 	77.878113 	27.658634 	28.319605 	24.207438 	46.754681 	51.312767 	5.099020 	61.400326 	48.826221 	43.840622 	58.898216 	24.186773 	70.327805 	53.758720 	79.881165 	66.843102 	41.036568 	13.038404 	63.513779 	50.931328 	57.982758 	19.104973 	66.468040 	66.219330 	18.110771 	44.821869 	69.296463 	47.707443 	25.179358 	90.000000 	69.310890 	28.442924 	41.880783 	
133.221619 	116.275536 	53.823788 	7.211102 	76.843994 	60.539242 	53.235325 	999.000000 	92.200867 	18.973665 	20.615528 	25.000000 	80.454956 	26.683329 	77.175125 	98.407318 	5.000000 	57.271286 	8.485281 	7.615773 	96.020828 	110.113579 	77.414467 	17.204651 	105.603027 	129.402466 	117.686020 	17.262676 	65.391129 	11.661903 	103.227905 	110.000000 	45.398239 	118.406082 	16.763054 	49.497475 	21.470911 	121.210564 	100.846420 	77.252831 	140.035706 	121.400162 	80.777473 	26.000000 	
53.150730 	33.060551 	38.418747 	85.445892 	15.556349 	32.557640 	40.360870 	92.200867 	999.000000 	88.141930 	99.317673 	115.965515 	13.416408 	68.593002 	17.000000 	6.403124 	90.906548 	38.013157 	100.603180 	88.617157 	4.123106 	18.601076 	18.973665 	109.402924 	13.453624 	40.249222 	26.627054 	81.320351 	32.202484 	103.077644 	11.180340 	17.804493 	56.938564 	26.248810 	106.216759 	54.120235 	85.146935 	29.068884 	13.601471 	27.073973 	49.929951 	29.206163 	25.019993 	82.006096 	
123.109711 	107.814659 	51.662365 	15.620500 	73.736015 	59.439045 	53.460266 	18.973665 	88.141930 	999.000000 	11.180340 	30.805843 	78.108902 	34.176014 	75.286118 	93.914856 	23.259407 	58.309521 	24.000000 	24.698177 	92.195442 	104.809349 	76.400261 	29.120440 	101.074226 	122.200653 	111.830231 	31.144823 	66.483078 	28.000000 	99.317673 	105.546196 	52.392746 	113.648582 	34.014702 	56.089214 	37.536648 	116.361504 	98.681305 	78.638412 	133.003754 	116.764717 	81.884064 	41.036568 	
