25	42.6722
64	47.7263
63	26.5651
172	47.2546
93	50.8446
65	79.9194
132	85.6489
69	60.1011
123	37.1169
47	61.7826
139	0.609507
35	74.0546
115	68.3109
138	77.8632
199	80.9335
7	10.8403
53	49.6583
50	53.4889
161	52.5394
165	81.1193
158	75.1065
106	48.3178
175	78.8049
114	88.2466
137	40.4752
111	13.4732
189	38.0272
29	40.5392
3	2.86241
58	83.7227
177	69.0442
67	50.6307
144	2.26795
197	38.2204
185	15.9454
170	85.5154
118	55.6922
179	50.9061
30	6.64528
83	56.7683
15	20.1707
149	10.4516
112	75.6997
193	84.5597
187	17.5799
127	0
129	2.70063
122	75.9638
84	17.9279
8	56.0138
