Total assets = 660
Number of asset nodes = 33

Distance:
999.000000 	22.472204 	79.630394 	48.270073 	39.395432 	33.837849 	41.785164 	25.179358 	54.451813 	79.981247 	47.801674 	62.369865 	26.683329 	42.941822 	67.357254 	93.380943 	44.911022 	68.264191 	92.633690 	41.048752 	87.863533 	38.470768 	34.132095 	35.846897 	36.769554 	63.906181 	38.897301 	103.947105 	54.451813 	47.265209 	38.275318 	38.209946 	41.000000 	54.009258 	80.056229 	47.074409 	44.721359 	51.244511 	54.744862 	55.226807 	56.586216 	62.769421 	72.401657 	
22.472204 	999.000000 	59.481091 	70.604530 	17.464249 	55.172459 	20.223749 	43.046486 	76.485291 	58.000000 	69.310890 	84.646324 	40.162170 	63.411354 	89.643738 	71.840103 	25.179358 	45.793011 	70.936592 	24.166092 	65.764732 	55.901699 	48.703182 	29.529646 	30.016663 	42.201897 	30.000000 	82.134033 	35.355339 	32.756680 	48.373547 	40.607880 	52.952808 	37.336308 	101.823380 	58.694122 	52.009613 	64.536812 	66.753281 	59.841457 	55.542778 	70.178345 	75.690155 	
79.630394 	59.481091 	999.000000 	126.905479 	50.009998 	113.463654 	50.487621 	102.474388 	133.686203 	17.029387 	127.412712 	141.014191 	99.403221 	122.331520 	145.910934 	18.248287 	56.035702 	31.384710 	19.026299 	63.198101 	21.189621 	115.381973 	107.935165 	80.062477 	79.906197 	45.221676 	77.524193 	29.120440 	58.549126 	70.007141 	106.254410 	95.126228 	111.328346 	66.483078 	159.455322 	116.691902 	108.171158 	123.032516 	124.619423 	113.282829 	104.120125 	124.951988 	126.194298 	
48.270073 	70.604530 	126.905479 	999.000000 	86.821655 	18.248287 	88.836929 	34.525352 	8.062258 	128.222458 	10.630146 	14.142136 	43.289722 	18.384777 	19.104973 	141.428421 	90.338257 	116.249733 	140.758652 	84.693565 	136.124939 	31.780497 	40.112343 	72.034714 	73.006851 	110.535065 	76.400261 	152.108521 	98.615417 	87.931793 	50.249378 	63.071388 	46.872166 	95.817535 	33.120991 	49.335587 	57.706154 	46.518814 	51.429562 	67.911705 	78.409180 	66.708321 	81.706795 	
39.395432 	17.464249 	50.009998 	86.821655 	999.000000 	70.434364 	3.162278 	56.586216 	92.200867 	44.418465 	84.504440 	100.687637 	51.613953 	77.794601 	105.683487 	59.059292 	10.630146 	29.732138 	57.801384 	14.866069 	51.613953 	68.410522 	59.908264 	30.149628 	30.066593 	24.738634 	28.017851 	68.505478 	20.124611 	23.706539 	56.859474 	45.122055 	62.169125 	24.758837 	117.034180 	67.230942 	58.240879 	73.824112 	75.026665 	63.387695 	55.226807 	74.966660 	77.058418 	
33.837849 	55.172459 	113.463654 	18.248287 	70.434364 	999.000000 	72.201111 	16.278820 	21.954498 	113.172432 	14.142136 	30.870699 	25.079872 	10.049875 	35.777088 	126.905479 	73.061615 	100.124924 	126.063477 	67.082039 	120.917328 	16.401220 	22.803509 	53.851646 	54.817879 	93.493317 	58.240879 	137.295303 	80.956779 	69.892776 	32.984844 	45.000000 	30.463093 	77.833153 	46.690472 	34.132095 	40.804413 	33.241539 	38.209946 	51.623638 	61.000000 	52.430908 	66.730804 	
41.785164 	20.223749 	50.487621 	88.836929 	3.162278 	72.201111 	999.000000 	58.000000 	94.047859 	43.829212 	86.214851 	102.625534 	52.630791 	79.309517 	107.615051 	58.600342 	7.810250 	28.319605 	57.245087 	13.152946 	50.774010 	69.526970 	60.802959 	29.614185 	29.427877 	22.135944 	27.073973 	67.742157 	17.000000 	21.540659 	57.245087 	44.922153 	62.649822 	21.931713 	118.697090 	67.542580 	58.189346 	74.242844 	75.239616 	62.801273 	54.037025 	74.525162 	76.000000 	
25.179358 	43.046486 	102.474388 	34.525352 	56.586216 	16.278820 	58.000000 	999.000000 	37.696156 	100.424103 	29.068884 	46.818798 	9.055386 	21.400934 	51.623638 	114.621117 	58.008621 	86.267029 	113.600174 	51.623638 	107.935165 	13.341664 	10.816654 	37.643059 	38.600517 	78.600258 	42.059483 	124.631454 	65.368187 	53.851646 	19.416489 	29.154760 	19.209373 	61.846584 	61.032780 	24.698177 	27.459061 	27.202942 	31.384710 	38.832977 	46.173584 	42.638012 	55.317268 	
54.451813 	76.485291 	133.686203 	8.062258 	92.200867 	21.954498 	94.047859 	37.696156 	999.000000 	134.380051 	9.055386 	9.219544 	45.880280 	18.027756 	13.928389 	147.827606 	95.015785 	121.823647 	147.085007 	89.005615 	142.214630 	32.015621 	41.303753 	75.272835 	76.216797 	115.433968 	79.711983 	158.391922 	102.859123 	91.547798 	51.088158 	64.938431 	47.010635 	99.538940 	25.806976 	48.507732 	58.008621 	44.643028 	49.335587 	67.475922 	79.000000 	64.845970 	80.081207 	
79.981247 	58.000000 	17.029387 	128.222458 	44.418465 	113.172432 	43.829212 	100.424103 	134.380051 	999.000000 	127.310646 	142.341141 	95.963531 	121.264175 	147.322769 	14.866069 	47.434166 	18.027756 	13.416408 	55.027267 	8.062258 	112.645462 	104.307236 	72.801102 	72.449982 	32.015621 	69.570107 	24.207438 	47.265209 	60.207973 	101.074226 	88.391174 	106.470650 	55.226807 	159.812393 	111.359779 	101.769348 	118.072014 	119.012604 	105.361282 	94.725922 	117.341385 	116.726173 	
