175	60.4786
98	68.7495
132	23.6631
45	7.05231
8	15.1541
157	21.1613
25	26.0535
143	38.9275
180	16.1013
84	0
16	16.645
103	20.2249
69	14.7151
184	17.5535
19	15.7924
85	74.2076
65	54.4623
197	18.9542
135	70.5297
96	1.09122
68	51.1702
14	80.1807
117	5.38931
5	42.3458
59	71.061
200	76.0922
185	18.2679
114	71.8962
81	13.1509
128	75.3355
177	73.2016
192	71.0754
31	58.5948
76	84.8521
153	23.1314
191	15.5241
141	54.0476
149	6.62078
70	72.5252
93	41.4237
106	74.5287
119	79.6513
170	27.4397
18	64.7468
55	53.3256
28	15.8114
155	42.93
52	10.7389
168	17.2096
73	30.4655
146	6.65443
138	81.0029
127	21.7139
83	46.3322
88	65.9426
183	33.8182
89	69.2277
162	30.4889
92	10.3449
120	30.9638
72	73.8108
99	30.7355
90	50.6482
101	49.6859
58	33.0793
12	73.5112
