Total assets = 1030
Number of asset nodes = 50

Distance:
999.000000 	99.764725 	40.249222 	34.014702 	42.953465 	97.590981 	60.033325 	56.356010 	40.162170 	11.000000 	34.058773 	67.119293 	41.593269 	14.142136 	20.000000 	96.400208 	102.303467 	84.905830 	17.888544 	38.118237 	76.478752 	38.052597 	18.027756 	15.524175 	30.265491 	78.714676 	18.973665 	75.153175 	73.409805 	18.439089 	106.042442 	123.761871 	123.044708 	82.298241 	29.068884 	75.769386 	30.083218 	68.007355 	87.658424 	89.470665 	121.082619 	85.000000 	72.732384 	81.541397 	22.825424 	121.827744 	25.961510 	38.078865 	112.800713 	24.083189 	31.384710 	102.927162 	59.304298 	124.084648 	117.004272 	38.897301 	26.400757 	106.531685 	36.055511 	125.495018 	117.800682 	
99.764725 	999.000000 	63.631752 	69.641945 	62.177166 	5.385165 	45.880280 	50.328918 	67.082039 	108.074051 	78.721024 	45.541191 	71.309189 	111.664673 	119.670380 	17.492855 	13.601471 	28.284271 	117.034180 	76.157730 	38.000000 	77.077881 	116.516090 	108.811768 	85.866173 	37.054016 	117.290237 	41.000000 	43.011627 	103.464973 	16.552946 	24.083189 	23.430750 	35.355339 	128.817703 	44.045429 	93.037628 	53.084839 	34.481880 	32.893768 	23.409399 	38.078865 	50.009998 	41.593269 	109.077957 	24.351591 	123.405838 	87.664131 	22.561028 	117.324333 	130.598618 	26.172504 	67.601776 	27.202942 	25.079872 	90.476517 	112.507774 	27.202942 	135.473251 	28.460499 	26.076809 	
40.249222 	63.631752 	999.000000 	6.403124 	3.000000 	60.464867 	20.000000 	16.124516 	5.385165 	46.227695 	16.124516 	26.925823 	12.083046 	49.678970 	58.821766 	57.280014 	63.702435 	45.000000 	55.605755 	15.132746 	36.235340 	16.124516 	54.671749 	45.967381 	22.803509 	38.470768 	55.317268 	34.928497 	33.241539 	40.000000 	67.178864 	86.838928 	86.023254 	42.059483 	68.007355 	35.735138 	30.083218 	29.068884 	47.413078 	49.244289 	82.975899 	44.777225 	33.376640 	41.436699 	45.486263 	83.630135 	60.811184 	27.018513 	73.593475 	54.037025 	68.767723 	63.007935 	25.942244 	85.632935 	77.833153 	30.016663 	48.877399 	66.610809 	73.756355 	87.045967 	78.568443 	
34.014702 	69.641945 	6.403124 	999.000000 	8.944272 	66.610809 	26.400757 	22.472204 	7.071068 	39.824615 	12.369317 	33.105892 	12.206555 	43.278172 	52.430908 	63.655323 	70.035706 	51.400391 	49.203659 	13.038404 	42.544094 	13.892444 	48.270073 	39.623226 	18.027756 	44.777225 	48.918301 	41.146080 	39.395432 	33.837849 	73.539108 	93.005379 	92.200867 	48.373547 	61.611687 	41.785164 	25.179358 	34.525352 	53.712196 	55.569775 	89.274857 	50.990196 	39.051247 	47.539455 	39.446167 	89.938866 	54.451813 	23.769728 	79.981247 	47.801674 	62.369865 	69.404610 	29.120440 	91.967384 	84.219948 	26.683329 	42.941822 	73.006851 	67.357254 	93.380943 	84.958817 	
42.953465 	62.177166 	3.000000 	8.944272 	999.000000 	58.830265 	17.691807 	13.601471 	5.099020 	48.600410 	16.763054 	24.166092 	11.180340 	52.009613 	61.294373 	55.172459 	61.717098 	42.638012 	58.008621 	15.033297 	33.615471 	16.031219 	57.008770 	48.104053 	23.769728 	35.846897 	57.628117 	32.202484 	30.463093 	41.868843 	65.115280 	85.146935 	84.314888 	39.446167 	70.455658 	32.893768 	31.016125 	26.076809 	44.777225 	46.647614 	81.055534 	42.047592 	30.413813 	38.626415 	47.201694 	81.688431 	62.968246 	27.073973 	71.421288 	55.973209 	71.063354 	60.605282 	23.323807 	83.630135 	75.663727 	30.066593 	50.477718 	64.202805 	76.059189 	85.041168 	76.380623 	
97.590981 	5.385165 	60.464867 	66.610809 	58.830265 	999.000000 	42.047592 	46.518814 	63.631752 	105.550934 	75.179787 	41.000000 	67.542580 	109.123779 	117.388245 	12.206555 	9.486833 	23.086792 	114.629837 	72.449982 	33.060551 	73.348480 	114.021927 	106.042442 	82.365044 	32.000000 	114.769333 	36.055511 	38.118237 	100.439034 	13.152946 	26.400757 	25.612497 	30.149628 	126.574089 	39.000000 	89.470665 	48.259712 	29.120440 	27.513634 	23.853722 	32.756680 	45.011108 	36.345562 	105.948097 	24.698177 	120.739388 	83.773506 	20.000000 	114.402794 	128.144455 	21.400934 	62.968246 	27.294687 	23.194826 	86.539009 	109.293182 	22.825424 	133.056381 	28.653097 	24.186773 	
60.033325 	45.880280 	20.000000 	26.400757 	17.691807 	42.047592 	999.000000 	4.472136 	22.022715 	66.219330 	33.286633 	9.219544 	25.495098 	69.656296 	78.816238 	37.536648 	44.204071 	25.000000 	75.604233 	30.413813 	16.763054 	31.304953 	74.652527 	65.795135 	40.496914 	18.973665 	75.286118 	16.124516 	15.000000 	59.464275 	47.507893 	68.095520 	67.230942 	22.472204 	88.005684 	18.027756 	47.507893 	16.401220 	27.856777 	29.546574 	63.600315 	25.709921 	18.384777 	23.086792 	64.660652 	64.202805 	80.659782 	41.785164 	53.740116 	73.593475 	88.729927 	43.011627 	25.000000 	66.068146 	57.982758 	44.598206 	67.801178 	46.615448 	93.723000 	67.475922 	58.694122 	
56.356010 	50.328918 	16.124516 	22.472204 	13.601471 	46.518814 	4.472136 	999.000000 	17.691807 	62.201286 	28.844410 	11.180340 	21.023796 	65.604881 	74.886581 	41.868843 	48.600410 	29.068884 	71.610054 	25.942244 	20.124611 	26.832815 	70.604530 	61.619801 	36.055511 	22.360680 	71.217972 	18.973665 	17.464249 	55.172459 	51.855568 	72.560318 	71.693794 	25.942244 	84.053551 	20.223749 	43.046486 	16.155495 	31.304953 	33.120991 	68.007355 	28.792360 	19.235384 	25.709921 	60.307545 	68.600288 	76.485291 	37.336308 	58.000000 	69.310890 	84.646324 	47.010635 	21.931713 	70.434364 	62.241467 	40.162170 	63.411354 	50.606323 	89.643738 	71.840103 	62.936478 	
40.162170 	67.082039 	5.385165 	7.071068 	5.099020 	63.631752 	22.022715 	17.691807 	999.000000 	44.944408 	11.704700 	27.459061 	6.708204 	48.259712 	57.801384 	59.548298 	66.219330 	46.690472 	54.378304 	10.000000 	37.202152 	11.000000 	53.254108 	44.045429 	18.788294 	39.408119 	53.823788 	35.510563 	33.615471 	37.483330 	69.526970 	89.888817 	89.044930 	43.011627 	66.887962 	35.777088 	26.000000 	27.892651 	48.259712 	50.219517 	85.603737 	45.276924 	32.572994 	41.593269 	42.638012 	86.214851 	58.898216 	22.022715 	75.690155 	51.623638 	67.201187 	64.536812 	22.135944 	88.090858 	79.931221 	25.019993 	45.803928 	68.117546 	72.201111 	89.498604 	80.622574 	
11.000000 	108.074051 	46.227695 	39.824615 	48.600410 	105.550934 	66.219330 	62.201286 	44.944408 	999.000000 	36.400551 	72.401657 	44.777225 	3.605551 	13.000000 	103.392456 	109.622078 	91.214035 	9.433981 	40.496914 	82.097504 	40.162170 	8.485281 	5.656854 	30.805843 	84.314888 	9.219544 	80.454956 	78.549347 	12.369317 	113.216606 	131.893890 	131.137329 	87.920418 	21.954498 	80.622574 	28.000000 	72.013885 	93.193344 	95.131485 	128.701202 	90.210861 	76.922035 	86.452301 	14.212670 	129.402466 	15.652476 	37.054016 	119.753914 	13.152946 	22.627417 	109.201645 	61.400326 	131.529465 	123.987900 	37.013512 	17.029387 	112.800713 	27.586229 	132.943604 	124.739731 	
