52		116		22		1		0		13.6368		13.6368		0		0		0
73		102		60		1		0		13.7339		13.7339		0		0		0
127		113		45		1		0		14.1157		14.1157		0		0		0
88		50		112		1		0		13.469		13.469		0		0		0
183		103		69		1		0		13.9804		13.9804		0		0		0
89		44		116		1		0		14.3776		14.3776		0		0		0
92		126		23		1		0		14.1182		14.1182		0		0		0
120		110		66		1		0		14.8223		14.8223		0		0		0
99		111		66		1		0		14.8845		14.8845		0		0		0
90		82		100		1		0		13.9358		13.9358		0		0		0
101		84		99		1		0		14.2715		14.2715		0		0		0
58		109		71		1		0		14.9224		14.9224		0		0		0
12		37		125		1		0		13.9996		13.9996		0		0		0
96		105		2		0		0		12.3758		12.3758		0		0		0
81		107		25		0		0		12.8547		12.8547		0		0		0
128		28		107		0		0		13.0302		13.0302		0		0		0
67		80		103		1		20		13.0419		15.0419		0		1		1
17		112		67		1		9		13.0511		15.0511		0		0		2
167		91		95		1		10		13.1552		15.1552		2		0		0
159		103		82		1		9		13.1655		15.1655		0		1		1
196		107		77		1		20		13.1826		15.1826		1		0		1
41		113		69		1		10		13.2401		15.2401		0		1		1
134		112		71		1		19		13.2608		15.2608		0		2		0
38		86		102		1		16		13.3417		15.3417		1		1		1
148		113		71		1		10		13.3454		15.3454		0		1		1
42		109		78		1		10		13.4034		15.4034		1		1		0
195		103		86		1		10		13.4183		15.4183		1		0		1
22		90		101		1		40		13.5281		15.5281		1		1		0
10		85		106		1		13		13.5871		15.5871		1		1		1
112		137		7		1		20		13.7179		15.7179		0		0		2
140		90		104		1		10		13.7535		15.7535		1		0		1
124		8		138		1		10		13.8232		15.8232		1		1		0
13		87		108		1		10		13.8683		15.8683		1		0		1
30		94		104		1		3		14.0186		16.0186		2		0		0
122		56		129		1		4		14.0631		16.0631		1		1		1
108		100		99		1		30		14.0716		16.0716		0		2		0
189		94		105		1		10		14.0929		16.0929		0		1		1
144		92		107		1		23		14.1113		16.1113		2		0		0
60		91		108		1		13		14.1227		16.1227		2		0		0
23		125		68		1		10		14.2299		16.2299		1		1		1
130		116		83		1		29		14.2636		16.2636		0		2		0
145		37		138		1		25		14.2874		16.2874		2		0		0
199		140		36		1		30		14.4554		16.4554		0		0		2
174		100		106		1		10		14.5726		16.5726		2		0		0
62		140		42		1		15		14.6164		16.6164		0		0		2
156		64		132		1		20		14.6697		16.6697		1		1		0
82		110		99		1		19		14.799		16.799		0		1		1
56		117		92		1		6		14.8839		16.8839		1		1		0
71		135		65		1		20		14.9833		16.9833		1		1		1
