Total assets = 553
Number of asset nodes = 33

Distance:
999.000000 	23.769728 	6.324555 	43.081318 	39.446167 	9.486833 	38.013157 	13.416408 	13.892444 	49.244289 	17.720045 	52.009613 	88.814415 	54.561890 	15.264338 	43.011627 	28.017851 	23.194826 	17.492855 	18.788294 	51.264023 	19.235384 	24.515301 	32.015621 	49.040798 	55.362442 	57.428215 	51.923019 	127.561752 	56.612720 	50.990196 	89.044930 	45.177429 	51.971146 	54.341511 	55.542778 	25.238859 	31.384710 	107.447662 	40.249222 	52.153618 	37.947330 	87.658424 	45.398239 	40.162170 	32.893768 	
23.769728 	999.000000 	30.083218 	19.313208 	63.063461 	31.575306 	15.811388 	34.132095 	34.058773 	73.006851 	39.204590 	31.048349 	109.713264 	78.294319 	35.014282 	66.730804 	50.990196 	45.398239 	37.000000 	39.012817 	75.026665 	39.000000 	46.173584 	54.918121 	72.732384 	79.120163 	34.655445 	75.584389 	149.201202 	80.324341 	74.464760 	112.507774 	68.249542 	75.432091 	77.884529 	79.120163 	37.947330 	51.088158 	130.430054 	27.294687 	75.133217 	28.792360 	111.359779 	67.067131 	60.133186 	39.661064 	
6.324555 	30.083218 	999.000000 	49.396355 	33.286633 	5.830952 	44.102154 	10.000000 	10.816654 	42.953465 	13.038404 	58.077534 	83.761566 	48.301140 	12.206555 	36.687874 	22.022715 	17.720045 	14.212670 	14.866069 	44.944408 	15.556349 	19.313208 	26.019224 	42.720020 	49.040798 	63.513779 	45.607018 	122.147453 	50.289165 	44.721359 	82.927681 	39.051247 	45.705578 	48.052055 	49.244289 	24.351591 	26.925823 	101.533249 	44.944408 	46.043457 	42.047592 	81.412529 	39.812057 	35.341194 	33.376640 	
43.081318 	19.313208 	49.396355 	999.000000 	82.292160 	50.695168 	10.816654 	52.952808 	52.773098 	92.309265 	58.051701 	19.209373 	127.310646 	97.575615 	53.600372 	86.034874 	70.092796 	64.327286 	55.443665 	57.558666 	94.339813 	57.428215 	64.938431 	73.979729 	92.027168 	98.432716 	18.384777 	94.868332 	167.092789 	99.624290 	93.680305 	131.609268 	87.321243 	94.641426 	97.123634 	98.371742 	54.230988 	69.115845 	149.214615 	29.732138 	94.148819 	34.409302 	130.613937 	85.586212 	78.057671 	53.160137 	
39.446167 	63.063461 	33.286633 	82.292160 	999.000000 	33.970577 	77.388626 	34.058773 	34.828148 	11.000000 	30.232433 	88.526833 	55.027267 	15.524175 	35.000000 	9.899495 	19.924858 	25.495098 	34.669872 	32.756680 	14.142136 	33.615471 	26.925823 	19.104973 	14.317822 	18.027756 	96.798759 	17.088007 	90.972527 	20.223749 	18.867962 	49.648766 	19.416489 	19.723083 	20.615528 	21.189621 	45.617977 	32.388271 	68.622154 	76.419891 	24.083189 	72.470680 	48.332184 	28.231188 	33.241539 	55.946404 	
9.486833 	31.575306 	5.830952 	50.695168 	33.970577 	999.000000 	44.283180 	4.242640 	5.000000 	42.720020 	8.246211 	61.032780 	86.452301 	48.259712 	6.403124 	35.777088 	19.416489 	14.000000 	8.485281 	9.433981 	44.294468 	10.000000 	15.132746 	23.345236 	41.629318 	48.301140 	63.529522 	44.384682 	124.201447 	49.244289 	43.011627 	83.408630 	36.674240 	43.965897 	46.486557 	47.759815 	18.681541 	21.931713 	102.591423 	42.638012 	43.566040 	39.115215 	81.301903 	36.124783 	30.675724 	28.071337 	
38.013157 	15.811388 	44.102154 	10.816654 	77.388626 	44.283180 	999.000000 	45.880280 	45.541191 	86.833176 	50.921509 	29.698484 	125.399361 	92.282173 	46.173584 	80.056229 	63.324562 	57.245087 	47.801674 	50.000000 	88.549423 	49.729267 	57.567352 	67.067131 	85.906929 	92.574295 	19.416489 	88.639717 	164.769531 	93.520050 	87.091904 	127.027557 	80.324341 	88.022728 	90.620087 	91.923882 	45.011108 	60.827625 	145.416641 	19.104973 	86.977005 	23.600847 	125.399361 	77.665955 	69.584480 	42.953465 	
13.416408 	34.132095 	10.000000 	52.952808 	34.058773 	4.242640 	45.880280 	999.000000 	1.000000 	42.011902 	5.099020 	64.195015 	87.658424 	47.634022 	2.236068 	34.669872 	17.464249 	11.401754 	4.242640 	5.385165 	43.266617 	5.830952 	12.041595 	21.189621 	40.311287 	47.169907 	64.884514 	42.941822 	124.851913 	47.885281 	41.231056 	82.975899 	34.481880 	42.154476 	44.777225 	46.097721 	15.132746 	18.027756 	102.532921 	42.426407 	41.231056 	38.418747 	80.448738 	33.000000 	26.925823 	25.019993 	
13.892444 	34.058773 	10.816654 	52.773098 	34.828148 	5.000000 	45.541191 	1.000000 	999.000000 	42.638012 	5.385165 	64.280632 	88.549423 	48.270073 	1.414214 	35.227829 	17.888544 	11.704700 	3.605551 	5.099020 	43.829212 	5.385165 	12.165525 	21.540659 	40.816662 	47.707443 	64.474800 	43.416588 	125.670204 	48.373547 	41.629318 	83.630135 	34.785053 	42.544094 	45.188496 	46.518814 	14.142136 	17.720045 	103.247276 	41.725292 	41.484936 	37.643059 	81.024689 	33.015148 	26.683329 	24.020824 	
49.244289 	73.006851 	42.953465 	92.309265 	11.000000 	42.720020 	86.833176 	42.011902 	42.638012 	999.000000 	37.536648 	99.247169 	52.469040 	5.656854 	42.520584 	8.062258 	25.495098 	31.827662 	41.725292 	39.597980 	3.605551 	40.311287 	32.649654 	23.021729 	6.324555 	7.071068 	106.174385 	7.810250 	85.422478 	9.486833 	11.180340 	41.036568 	16.000000 	11.661903 	11.313708 	11.401754 	51.400391 	35.777088 	61.073727 	84.291161 	17.464249 	79.906197 	38.587563 	26.000000 	33.734257 	61.294373 	
