Total assets = 720
Number of asset nodes = 33

Distance:
999.000000 	69.641945 	78.294319 	78.721024 	85.866173 	44.045429 	23.409399 	123.405838 	26.076809 	117.324333 	130.598618 	90.476517 	112.507774 	135.473251 	28.460499 	50.487621 	31.144823 	28.861740 	57.140179 	29.017237 	106.103722 	99.020203 	73.109505 	73.061615 	43.566040 	71.000000 	39.560081 	54.708317 	64.776543 	97.984695 	87.692642 	102.883430 	62.361847 	149.201202 	108.415863 	100.448990 	114.560028 	116.417351 	106.301460 	98.081596 	117.720009 	120.016663 	
69.641945 	999.000000 	10.000000 	12.369317 	18.027756 	41.785164 	89.274857 	54.451813 	43.566040 	47.801674 	62.369865 	26.683329 	42.941822 	67.357254 	93.380943 	44.911022 	68.264191 	92.633690 	41.048752 	87.863533 	38.470768 	34.132095 	35.846897 	36.769554 	63.906181 	38.897301 	103.947105 	54.451813 	47.265209 	38.275318 	38.209946 	41.000000 	54.009258 	80.056229 	47.074409 	44.721359 	51.244511 	54.744862 	55.226807 	56.586216 	62.769421 	72.401657 	
78.294319 	10.000000 	999.000000 	3.605551 	8.062258 	46.324940 	97.005157 	47.801674 	52.325901 	40.311287 	56.302753 	17.088007 	34.409302 	61.294373 	100.895988 	47.927029 	74.027023 	100.004997 	42.720020 	94.762863 	28.635643 	24.186773 	33.241539 	34.234486 	68.000000 	37.054016 	111.198021 	56.612720 	47.265209 	29.068884 	31.622776 	31.320919 	54.744862 	72.862885 	37.363083 	36.055511 	41.303753 	44.911022 	47.010635 	50.219517 	53.665630 	64.202805 	
78.721024 	12.369317 	3.605551 	999.000000 	7.211102 	45.000000 	96.834908 	49.091751 	52.924473 	41.231056 	57.801384 	14.317822 	34.713108 	62.769421 	100.603180 	46.065170 	73.000000 	99.639351 	40.496914 	94.175369 	27.513634 	22.000000 	30.066593 	31.064449 	66.370171 	34.000000 	110.751976 	54.424259 	44.553337 	26.000000 	28.017851 	28.635643 	52.172791 	73.756355 	34.713108 	32.756680 	39.051247 	42.426407 	43.600460 	46.615448 	50.566788 	60.802959 	
85.866173 	18.027756 	8.062258 	7.211102 	999.000000 	51.855568 	104.043259 	42.544094 	60.008331 	34.409302 	51.429562 	10.630146 	27.586229 	56.356010 	107.800743 	52.478565 	79.981247 	106.826965 	46.518814 	101.316338 	20.615528 	16.492422 	34.234486 	35.227829 	72.945183 	38.470768 	117.923706 	60.415230 	49.729267 	22.803509 	28.792360 	24.166092 	57.567352 	66.843102 	30.083218 	30.413813 	33.541019 	37.363083 	41.725292 	46.957428 	47.169907 	58.728188 	
44.045429 	41.785164 	46.324940 	45.000000 	51.855568 	999.000000 	55.713554 	94.047859 	27.202942 	86.214851 	102.625534 	52.630791 	79.309517 	107.615051 	58.600342 	7.810250 	28.319605 	57.245087 	13.152946 	50.774010 	69.526970 	60.802959 	29.614185 	29.427877 	22.135944 	27.073973 	67.742157 	17.000000 	21.540659 	57.245087 	44.922153 	62.649822 	21.931713 	118.697090 	67.542580 	58.189346 	74.242844 	75.239616 	62.801273 	54.037025 	74.525162 	76.000000 	
23.409399 	89.274857 	97.005157 	96.834908 	104.043259 	55.713554 	999.000000 	143.683685 	46.861500 	137.000000 	151.327454 	107.042046 	131.400146 	156.272202 	5.099020 	59.908264 	31.016125 	6.082763 	67.446274 	11.401754 	123.490891 	115.485931 	85.070557 	84.770279 	45.011108 	82.006096 	16.155495 	60.207973 	72.993149 	112.805145 	100.568382 	118.105888 	68.183578 	169.331039 	123.166557 	113.885910 	129.769028 	130.923645 	117.881294 	107.517441 	129.807556 	129.553085 	
123.405838 	54.451813 	47.801674 	49.091751 	42.544094 	94.047859 	143.683685 	999.000000 	97.452553 	9.055386 	9.219544 	45.880280 	18.027756 	13.928389 	147.827606 	95.015785 	121.823647 	147.085007 	89.005615 	142.214630 	32.015621 	41.303753 	75.272835 	76.216797 	115.433968 	79.711983 	158.391922 	102.859123 	91.547798 	51.088158 	64.938431 	47.010635 	99.538940 	25.806976 	48.507732 	58.008621 	44.643028 	49.335587 	67.475922 	79.000000 	64.845970 	80.081207 	
26.076809 	43.566040 	52.325901 	52.924473 	60.008331 	27.202942 	46.861500 	97.452553 	999.000000 	91.263351 	104.804581 	65.253349 	86.452301 	109.713264 	51.400391 	35.000000 	35.014282 	51.039200 	39.357338 	47.853943 	80.411446 	73.763138 	51.971146 	52.172791 	39.924931 	50.960770 	62.425957 	43.139309 	48.373547 	73.681747 	65.069191 	78.262383 	49.040798 	123.227432 	84.011902 	77.058418 	89.822044 	92.070625 	84.214012 	78.102493 	95.005264 	99.297531 	
117.324333 	47.801674 	40.311287 	41.231056 	34.409302 	86.214851 	137.000000 	9.055386 	91.263351 	999.000000 	18.248287 	37.000000 	9.000000 	22.803509 	141.014191 	86.821655 	114.214706 	140.185593 	80.622574 	135.059250 	23.000000 	32.249031 	66.483078 	67.416618 	107.335922 	70.936592 	151.426544 	94.413979 	82.855293 	42.047592 	55.901699 	38.052597 	90.873535 	32.557640 	39.812057 	49.040798 	36.400551 	41.231056 	58.694122 	70.007141 	56.648037 	71.784401 	
130.598618 	62.369865 	56.302753 	57.801384 	51.429562 	102.625534 	151.327454 	9.219544 	104.804581 	18.248287 	999.000000 	55.081757 	27.166155 	5.000000 	155.569916 	103.831596 	130.207520 	154.896744 	97.943863 	150.233154 	41.109608 	50.487621 	84.433403 	85.381500 	124.169243 	88.865067 	166.243790 	111.825760 	100.657837 	60.207973 	74.148499 	56.008926 	108.632408 	19.924858 	57.218880 	67.007462 	52.952808 	57.489128 	76.236473 	88.022728 	73.006851 	88.294960 	
90.476517 	26.683329 	17.088007 	14.317822 	10.630146 	52.630791 	107.042046 	45.880280 	65.253349 	37.000000 	55.081757 	999.000000 	28.635643 	59.774578 	110.453613 	51.662365 	80.919716 	109.293182 	44.821869 	103.227905 	16.970562 	8.544003 	29.546574 	30.463093 	72.249565 	34.014702 	120.104118 	58.249462 	46.065170 	12.206555 	20.099751 	14.317822 	54.120235 	68.095520 	20.396078 	19.798990 	25.019993 	28.160255 	31.144823 	37.336308 	36.715118 	48.104053 	
112.507774 	42.941822 	34.409302 	34.713108 	27.586229 	79.309517 	131.400146 	18.027756 	86.452301 	9.000000 	27.166155 	28.635643 	999.000000 	31.575306 	135.247925 	79.404030 	107.517441 	134.316788 	72.945183 	128.887543 	14.000000 	23.345236 	58.180752 	59.093147 	100.000000 	62.649822 	145.454468 	86.608315 	74.686012 	33.060551 	47.074409 	29.068884 	82.734512 	39.661064 	31.048349 	40.049969 	28.178005 	33.120991 	49.819675 	61.008198 	48.332184 	63.324562 	
135.473251 	67.357254 	61.294373 	62.769421 	56.356010 	107.615051 	156.272202 	13.928389 	109.713264 	22.803509 	5.000000 	59.774578 	31.575306 	999.000000 	160.527252 	108.784187 	135.207245 	159.862442 	102.859123 	155.219193 	45.398239 	54.918121 	89.196411 	90.138779 	129.139465 	93.637596 	171.213318 	116.730461 	105.475113 	64.498062 	78.644768 	60.133186 	113.463654 	16.124516 	61.032780 	71.112587 	56.435802 	60.827625 	80.056229 	92.135773 	76.295479 	91.591484 	
28.460499 	93.380943 	100.895988 	100.603180 	107.800743 	58.600342 	5.099020 	147.827606 	51.400391 	141.014191 	155.569916 	110.453613 	135.247925 	160.527252 	999.000000 	62.297672 	32.557640 	2.236068 	69.892776 	10.198039 	127.027557 	118.848640 	87.664131 	87.315521 	46.173584 	84.433403 	11.180340 	61.814240 	74.953316 	115.831772 	103.247276 	121.198181 	69.720871 	173.415680 	126.142776 	116.619041 	132.823196 	133.824509 	120.208153 	109.444046 	132.196823 	131.400146 	
50.487621 	44.911022 	47.927029 	46.065170 	52.478565 	7.810250 	59.908264 	95.015785 	35.000000 	86.821655 	103.831596 	51.662365 	79.404030 	108.784187 	62.297672 	999.000000 	30.413813 	60.745369 	7.615773 	53.712196 	68.622154 	59.413803 	25.495098 	25.079872 	20.615528 	22.135944 	70.682388 	10.198039 	14.317822 	54.644306 	41.146080 	60.216278 	14.142136 	119.037811 	64.660652 	54.561890 	71.561165 	72.069412 	57.974133 	48.093658 	69.921387 	70.178345 	
31.144823 	68.264191 	74.027023 	73.000000 	79.981247 	28.319605 	31.016125 	121.823647 	35.014282 	114.214706 	130.207520 	80.919716 	107.517441 	135.207245 	32.557640 	30.413813 	999.000000 	30.805843 	38.013157 	23.409399 	97.836601 	89.022469 	55.901699 	55.461697 	14.142136 	52.392746 	40.311287 	29.274563 	42.449970 	84.905830 	71.554176 	90.426765 	37.215588 	146.754898 	95.015785 	84.970581 	101.872467 	102.474388 	87.920418 	76.902534 	99.959991 	98.843307 	
28.861740 	92.633690 	100.004997 	99.639351 	106.826965 	57.245087 	6.082763 	147.085007 	51.039200 	140.185593 	154.896744 	109.293182 	134.316788 	159.862442 	2.236068 	60.745369 	30.805843 	999.000000 	68.352028 	8.062258 	125.924583 	117.660530 	86.162636 	85.796272 	44.283180 	82.873398 	11.401754 	60.016663 	73.246162 	114.490173 	101.769348 	119.883278 	67.896980 	172.626770 	124.775803 	115.156418 	131.487640 	132.423569 	118.595955 	107.707939 	130.602448 	129.634094 	
57.140179 	41.048752 	42.720020 	40.496914 	46.518814 	13.152946 	67.446274 	89.005615 	39.357338 	80.622574 	97.943863 	44.821869 	72.945183 	102.859123 	69.892776 	7.615773 	38.013157 	68.352028 	999.000000 	61.326992 	61.717098 	52.345009 	17.888544 	17.464249 	27.586229 	14.560220 	78.294319 	13.928389 	9.219544 	47.201694 	33.541019 	52.801514 	13.341664 	112.605507 	57.140179 	46.957428 	64.070274 	64.498062 	50.447994 	41.000000 	62.361847 	63.031738 	
