Total assets = 1150
Number of asset nodes = 67

Distance:
999.000000 	32.449963 	13.601471 	32.202484 	51.039200 	11.045361 	14.317822 	25.961510 	15.033297 	34.176014 	15.033297 	51.088158 	79.177017 	76.537575 	115.108643 	89.140335 	112.645462 	73.925636 	32.015621 	38.275318 	79.649231 	87.681244 	77.524193 	90.520714 	74.946648 	110.602890 	34.928497 	53.075417 	26.019224 	84.899940 	112.800713 	39.560081 	106.526993 	55.901699 	94.762863 	26.172504 	72.670486 	89.827614 	34.234486 	35.227829 	37.483330 	38.639359 	85.146935 	93.380943 	86.556343 	34.234486 	36.055511 	89.022469 	38.013157 	37.121422 	36.345562 	36.496574 	42.011902 	36.138622 	40.199501 	41.303753 	40.607880 	42.941822 	46.141087 	48.332184 	48.754486 	47.885281 	46.615448 	49.244289 	48.877399 	47.801674 	50.477718 	51.039200 	61.983868 	64.560051 	63.568859 	64.195015 	66.219330 	65.551506 	68.007355 	69.260376 	69.570107 	72.124893 	
32.449963 	999.000000 	43.840622 	4.472136 	83.486526 	38.948685 	43.863426 	11.180340 	43.278172 	7.810250 	42.011902 	83.408630 	111.507851 	108.908218 	85.866173 	58.008621 	83.186539 	106.329674 	10.770329 	10.295630 	112.004463 	56.222771 	109.931801 	59.203041 	107.377838 	80.622574 	12.206555 	85.276024 	19.026299 	53.150730 	82.855293 	13.038404 	76.006577 	88.090858 	63.411354 	21.023796 	105.118980 	58.137768 	15.652476 	16.124516 	15.620500 	15.556349 	53.037724 	61.619801 	54.451813 	23.086792 	21.931713 	56.727417 	21.954498 	23.259407 	24.698177 	25.632011 	24.207438 	28.160255 	25.553865 	26.925823 	28.178005 	39.560081 	43.011627 	41.629318 	42.544094 	43.657761 	46.324940 	44.944408 	45.541191 	48.270073 	48.383881 	49.335587 	44.687805 	50.209560 	51.088158 	50.990196 	50.931328 	54.037025 	55.226807 	55.154327 	55.865910 	57.314919 	
13.601471 	43.840622 	999.000000 	42.638012 	41.231056 	5.385165 	1.414214 	35.227829 	3.605551 	43.829212 	5.385165 	40.311287 	70.228203 	67.416618 	128.160049 	101.533249 	125.642349 	64.621979 	40.816662 	47.707443 	70.576202 	99.904953 	68.154236 	102.825096 	65.391129 	123.458496 	43.416588 	41.880783 	32.310989 	96.938126 	125.670204 	48.373547 	119.201508 	44.654228 	107.056061 	31.622776 	62.609905 	101.911728 	41.629318 	42.544094 	45.188496 	46.518814 	96.876213 	105.418213 	98.290382 	39.051247 	41.484936 	100.498756 	43.680660 	42.201897 	40.792156 	40.607880 	47.539455 	39.204590 	44.911022 	45.705578 	44.407207 	42.579338 	45.122055 	48.507732 	48.662102 	47.074409 	44.271889 	48.270073 	47.539455 	44.944408 	48.383881 	48.703182 	65.030762 	66.189125 	64.498062 	65.375839 	68.117546 	65.924202 	68.731361 	70.455658 	70.576202 	73.437050 	
32.202484 	4.472136 	42.638012 	999.000000 	83.006027 	37.536648 	42.520584 	8.062258 	41.725292 	3.605551 	40.311287 	82.661964 	111.364265 	108.706024 	88.639717 	60.207973 	85.906929 	106.066017 	6.324555 	7.071068 	111.825760 	58.249462 	109.658562 	61.294373 	107.042046 	83.186539 	7.810250 	84.403793 	15.297058 	55.000000 	85.422478 	9.486833 	78.390053 	87.200920 	65.459915 	17.262676 	104.623131 	60.000000 	11.180340 	11.661903 	11.313708 	11.401754 	54.561890 	63.411354 	55.973209 	18.681541 	17.464249 	57.982758 	17.492855 	18.788294 	20.248457 	21.189621 	19.849434 	23.769728 	21.095022 	22.472204 	23.706539 	35.171009 	38.600517 	37.161808 	38.078865 	39.217342 	41.976185 	40.496914 	41.109608 	43.931767 	43.965897 	44.922153 	40.607880 	45.967381 	46.754681 	46.690472 	46.754681 	49.678970 	50.931328 	50.931328 	51.623638 	53.150730 	
51.039200 	83.486526 	41.231056 	83.006027 	999.000000 	46.615448 	41.785164 	76.059189 	43.324360 	84.599052 	45.221676 	5.000000 	29.120440 	26.248810 	163.783386 	139.445328 	161.523987 	23.409399 	81.841309 	88.588936 	29.410883 	138.191895 	26.925823 	140.929062 	24.166092 	159.906219 	84.528099 	7.615773 	73.539108 	135.591293 	162.052460 	89.442719 	156.272202 	9.055386 	145.165421 	72.801102 	21.633308 	140.463516 	82.855293 	83.773506 	86.406021 	87.726852 	136.033081 	144.045135 	137.437256 	80.006248 	82.540901 	140.000000 	84.758484 	83.168503 	81.608826 	81.320351 	88.543777 	79.555016 	85.726311 	86.400230 	84.899940 	80.504662 	82.219215 	86.469650 	86.371292 	84.214012 	80.024994 	85.146935 	84.095184 	80.000000 	84.005951 	84.000000 	104.560989 	104.580116 	102.313248 	103.392456 	106.677086 	103.121284 	106.169678 	108.295891 	108.226616 	111.287918 	
11.045361 	38.948685 	5.385165 	37.536648 	46.615448 	999.000000 	5.000000 	30.000000 	4.472136 	38.600517 	4.000000 	45.650848 	75.610847 	72.801102 	123.822456 	96.829750 	121.264175 	70.007141 	35.510563 	42.438190 	75.960518 	95.131485 	73.539108 	98.081596 	70.774292 	118.983192 	38.078865 	47.169907 	26.925823 	92.097771 	121.202309 	43.046486 	114.621117 	49.929951 	102.303467 	26.248810 	67.977936 	97.082436 	36.249138 	37.161808 	39.812057 	41.146080 	91.934761 	100.568382 	93.348808 	33.734257 	36.138622 	95.482986 	38.327538 	36.878178 	35.510563 	35.355339 	42.201897 	34.058773 	39.623226 	40.447498 	39.204590 	38.078865 	40.804413 	43.931767 	44.147480 	42.720020 	40.311287 	43.965897 	43.324360 	41.146080 	44.384682 	44.777225 	60.000000 	61.400326 	59.841457 	60.671246 	63.285069 	61.392181 	64.132675 	65.764732 	65.924202 	68.731361 	
14.317822 	43.863426 	1.414214 	42.520584 	41.785164 	5.000000 	999.000000 	35.000000 	2.236068 	43.600460 	4.123106 	40.706264 	70.837845 	68.007355 	128.471786 	101.671036 	125.936493 	65.192024 	40.496914 	47.434166 	71.168816 	100.004997 	68.709534 	102.941734 	65.924202 	123.709335 	43.046486 	42.190044 	31.780497 	97.000000 	125.924583 	48.020828 	119.402679 	44.944408 	107.168091 	31.016125 	63.071388 	101.980392 	41.146080 	42.047592 	44.721359 	46.065170 	96.876213 	105.475113 	98.290382 	38.327538 	40.804413 	100.448990 	43.011627 	41.484936 	40.024994 	39.812057 	46.840153 	38.327538 	44.147480 	44.911022 	43.566040 	41.436699 	43.931767 	47.381432 	47.518417 	45.891174 	43.011627 	47.074409 	46.324940 	43.657761 	47.127487 	47.434166 	64.070274 	65.122963 	63.387695 	64.280632 	67.067131 	64.776543 	67.601776 	69.354164 	69.462219 	72.339478 	
25.961510 	11.180340 	35.227829 	8.062258 	76.059189 	30.000000 	35.000000 	999.000000 	34.058773 	8.602325 	32.557640 	75.471848 	104.694794 	101.980392 	96.664368 	68.264191 	93.941475 	99.282425 	6.082763 	12.529964 	105.118980 	66.287254 	102.859123 	69.339745 	100.184830 	91.241440 	9.055386 	77.103828 	8.062258 	63.007935 	93.477272 	13.601471 	86.452301 	79.881165 	73.498299 	10.049875 	97.616600 	68.007355 	9.486833 	10.440307 	12.041595 	13.000000 	62.481998 	71.400284 	63.890530 	14.212670 	14.212670 	65.795135 	15.264338 	15.620500 	16.278820 	17.029387 	18.788294 	18.867962 	18.601076 	20.000000 	20.518284 	29.966648 	33.541019 	33.015148 	33.837849 	34.481880 	36.400551 	35.846897 	36.235340 	38.275318 	38.910152 	39.812057 	40.249222 	44.654228 	44.821869 	45.000000 	45.793011 	47.507893 	49.203659 	49.648766 	50.219517 	52.153618 	
15.033297 	43.278172 	3.605551 	41.725292 	43.324360 	4.472136 	2.236068 	34.058773 	999.000000 	42.638012 	2.000000 	42.047592 	72.422371 	69.570107 	128.280945 	101.212646 	125.717941 	66.730804 	39.408119 	46.400433 	72.732384 	99.488693 	70.228203 	102.449989 	67.416618 	123.422043 	41.880783 	43.416588 	30.413813 	96.426140 	125.642349 	46.872166 	119.037811 	46.141087 	106.667709 	29.546574 	64.474800 	101.414986 	39.824615 	40.706264 	43.416588 	44.777225 	96.208107 	104.890419 	97.621719 	36.687874 	39.217342 	99.704567 	41.436699 	39.849716 	38.327538 	38.078865 	45.221676 	36.496574 	42.449970 	43.174065 	41.773197 	39.319206 	41.773197 	45.276924 	45.398239 	43.737854 	40.804413 	44.911022 	44.147480 	41.436699 	44.922153 	45.221676 	62.128899 	63.071388 	61.294373 	62.201286 	65.030762 	62.649822 	65.490456 	67.268120 	67.364677 	70.256676 	
34.176014 	7.810250 	43.829212 	3.605551 	84.599052 	38.600517 	43.600460 	8.602325 	42.638012 	999.000000 	41.109608 	84.059502 	113.159180 	110.462662 	89.319649 	60.415230 	86.539009 	107.782188 	4.123106 	4.123106 	113.595772 	58.309521 	111.364265 	61.400326 	108.706024 	83.671982 	4.472136 	85.702972 	14.317822 	54.918121 	85.906929 	6.082763 	78.714676 	88.481636 	65.513359 	16.155495 	106.174385 	59.908264 	8.246211 	8.544003 	7.810250 	7.810250 	54.203320 	63.245552 	55.605755 	16.124516 	14.560220 	57.384666 	14.317822 	15.811388 	17.464249 	18.439089 	16.401220 	21.213203 	17.888544 	19.235384 	20.615528 	32.557640 	35.902645 	34.176014 	35.114101 	36.400551 	39.458839 	37.643059 	38.327538 	41.436699 	41.231056 	42.201897 	37.013512 	42.426407 	43.278172 	43.185646 	43.185646 	46.227695 	47.423622 	47.381432 	48.083260 	49.578220 	
15.033297 	42.011902 	5.385165 	40.311287 	45.221676 	4.000000 	4.123106 	32.557640 	2.000000 	41.109608 	999.000000 	43.863426 	74.330345 	71.470276 	127.263504 	100.000000 	124.679588 	68.622154 	37.802116 	44.821869 	74.632431 	98.234413 	72.111023 	101.212646 	69.289246 	122.331520 	40.224369 	45.177429 	28.653097 	95.131485 	124.555206 	45.221676 	117.889778 	47.885281 	105.422958 	27.730848 	66.309875 	100.124924 	38.078865 	38.948685 	41.677334 	43.046486 	94.847244 	103.585716 	96.260063 	34.785053 	37.336308 	98.290382 	39.560081 	37.947330 	36.400551 	36.138622 	43.324360 	34.525352 	40.521599 	41.231056 	39.812057 	37.336308 	39.812057 	43.289722 	43.416588 	41.773197 	38.897301 	42.953465 	42.201897 	39.560081 	43.011627 	43.324360 	60.133186 	61.073727 	59.304298 	60.207973 	63.031738 	60.671246 	63.505905 	65.276337 	65.375839 	68.264191 	
51.088158 	83.408630 	40.311287 	82.661964 	5.000000 	45.650848 	40.706264 	75.471848 	42.047592 	84.059502 	43.863426 	999.000000 	31.257000 	28.284271 	164.924225 	140.014282 	162.606888 	25.317978 	81.123360 	87.982956 	31.400637 	138.657852 	28.635643 	141.449631 	25.709921 	160.863297 	83.725746 	3.000000 	72.449982 	135.948517 	163.027603 	88.684837 	157.079605 	5.385165 	145.691452 	71.589104 	22.472204 	140.858078 	81.841309 	82.734512 	85.422478 	86.769814 	136.235092 	144.422989 	137.644470 	78.549347 	81.154175 	140.089264 	83.384651 	81.706795 	80.056229 	79.711983 	87.091904 	77.794601 	84.154617 	84.758484 	83.168503 	78.089691 	79.630394 	84.011902 	83.862984 	81.614952 	77.233414 	82.492424 	81.394104 	77.103828 	81.154175 	81.098709 	102.391403 	102.107788 	99.724625 	100.841461 	104.235313 	100.404182 	103.484299 	105.683487 	105.574615 	108.664619 	
79.177017 	111.507851 	70.228203 	111.364265 	29.120440 	75.610847 	70.837845 	104.694794 	72.422371 	113.159180 	74.330345 	31.257000 	999.000000 	3.000000 	188.809433 	166.027100 	186.724396 	6.000000 	110.571243 	117.200684 	1.000000 	165.000000 	3.605551 	167.609665 	6.324555 	185.456192 	113.318138 	31.016125 	102.528046 	162.631485 	187.544662 	118.186295 	182.222397 	29.017237 	171.816757 	101.843018 	10.770329 	167.409683 	111.789978 	112.720894 	115.316956 	116.619041 	163.367691 	171.011688 	164.757401 	109.110039 	111.628853 	167.523132 	113.841995 	112.271988 	110.724884 	110.440025 	117.643532 	108.669220 	114.843369 	115.520561 	114.017540 	109.329773 	110.887329 	115.260574 	115.117332 	112.871605 	108.461975 	113.745331 	112.641022 	108.295891 	112.361023 	112.285347 	133.555237 	133.360413 	130.980911 	132.098450 	135.484314 	131.643463 	134.729355 	136.937943 	136.824707 	139.917831 	
