Total assets = 948
Number of asset nodes = 50

Distance:
999.000000 	61.294373 	22.203604 	58.249462 	36.235340 	18.110771 	24.000000 	19.026299 	25.179358 	38.418747 	41.231056 	25.019993 	43.278172 	48.466484 	67.201187 	49.648766 	60.901562 	57.697487 	42.941822 	64.498062 	51.923019 	30.000000 	31.016125 	36.013885 	55.081757 	74.060783 	79.649231 	40.607880 	34.058773 	45.099888 	54.644306 	38.483765 	54.918121 	42.953465 	84.504440 	38.948685 	38.418747 	66.098412 	86.400230 	40.853397 	41.036568 	53.141319 	62.128899 	51.923019 	82.680107 	46.615448 	46.097721 	50.803543 	54.405884 	44.687805 	71.470276 	76.694199 	57.428215 	46.529560 	62.649822 	67.742157 	75.894661 	47.634022 	50.249378 	86.353920 	53.310413 	78.434685 	66.030296 	51.623638 	89.894379 	
61.294373 	999.000000 	42.449970 	7.211102 	93.605553 	78.390053 	54.230988 	78.185677 	57.140179 	99.322708 	102.083298 	83.815269 	104.009613 	39.395432 	28.653097 	42.047592 	33.941124 	37.013512 	104.235313 	34.828148 	45.177429 	78.771820 	84.929382 	94.868332 	45.793011 	34.176014 	33.241539 	100.657837 	80.305664 	59.203041 	115.762688 	70.256676 	50.606323 	64.327286 	36.000000 	80.000000 	84.148682 	48.083260 	40.049969 	93.059120 	82.006096 	114.127121 	123.308556 	112.538879 	42.201897 	73.348480 	103.324730 	110.724884 	115.156418 	83.150467 	50.447994 	48.877399 	67.119293 	95.257545 	123.878975 	58.137768 	52.430908 	91.005493 	81.215759 	48.764740 	77.620872 	53.000000 	63.820061 	102.489021 	52.630791 	
22.203604 	42.449970 	999.000000 	38.078865 	58.309521 	36.891735 	14.317822 	36.235340 	17.464249 	60.108234 	62.936478 	41.629318 	65.053825 	27.459061 	45.000000 	29.154760 	38.910152 	36.055511 	63.600315 	42.485291 	32.015621 	37.000000 	42.579338 	52.554733 	35.057095 	51.865211 	57.489128 	58.600342 	39.204590 	31.384710 	75.927597 	33.615471 	36.124783 	32.557640 	62.369865 	40.521599 	43.416588 	45.541191 	64.202805 	51.088158 	42.720020 	72.560318 	83.240616 	70.661163 	60.539242 	39.824615 	60.876926 	68.541962 	73.355301 	44.944408 	50.803543 	55.362442 	43.829212 	54.147945 	82.680107 	49.091751 	55.108982 	51.419842 	46.324940 	64.404968 	46.010868 	57.489128 	49.244289 	61.008198 	68.029404 	
58.249462 	7.211102 	38.078865 	999.000000 	91.923882 	74.706093 	48.836460 	74.249580 	51.623638 	96.607452 	99.403221 	79.705711 	101.400200 	32.310989 	22.472204 	34.928497 	26.907248 	29.832869 	101.019798 	28.017851 	38.013157 	73.545906 	80.081207 	90.620087 	38.587563 	28.635643 	29.068884 	96.664368 	74.813103 	52.392746 	112.893753 	64.031242 	43.416588 	57.706154 	32.557640 	74.108032 	78.517517 	41.036568 	36.221542 	87.863533 	76.059189 	110.476242 	120.370262 	108.687622 	37.215588 	66.753281 	98.671173 	106.620827 	111.359779 	77.006493 	43.600460 	42.485291 	60.008331 	89.677200 	120.440857 	50.990196 	45.793011 	85.052925 	74.672615 	43.566040 	70.830788 	46.529560 	56.612720 	97.015465 	47.518417 	
36.235340 	93.605553 	58.309521 	91.923882 	999.000000 	30.016663 	58.523499 	33.060551 	58.694122 	15.264338 	16.155495 	33.955853 	16.492422 	84.581322 	103.174606 	85.615417 	97.128784 	93.914856 	24.186773 	100.722389 	87.664131 	50.487621 	44.643028 	36.359318 	90.824005 	110.136276 	115.433968 	33.970577 	54.744862 	78.262383 	28.017851 	67.007462 	90.138779 	74.431175 	120.208153 	61.660358 	57.489128 	101.950966 	122.319252 	51.478149 	62.968246 	35.846897 	35.057095 	37.589893 	118.848640 	75.006668 	45.453274 	40.224369 	38.483765 	67.082039 	107.335922 	112.805145 	89.560036 	59.093147 	40.447498 	102.615791 	111.789978 	65.145988 	75.538071 	122.588745 	81.098709 	114.389687 	99.824844 	59.682495 	126.126923 	
18.110771 	78.390053 	36.891735 	74.706093 	30.016663 	999.000000 	31.622776 	3.162278 	30.886890 	25.059929 	27.784887 	7.615773 	30.016663 	59.203041 	80.622574 	59.640591 	73.000000 	69.028976 	26.907248 	76.576759 	61.057350 	20.880613 	17.029387 	18.027756 	64.140472 	87.000000 	93.380943 	22.561028 	25.298222 	49.335587 	39.623226 	37.054016 	62.609905 	44.911022 	98.351410 	32.015621 	28.635643 	75.292763 	99.704567 	26.248810 	33.526108 	35.777088 	46.690472 	34.176014 	95.015785 	45.000000 	28.442924 	32.756680 	36.769554 	37.643059 	80.622574 	86.821655 	60.016663 	33.241539 	45.793011 	74.464760 	85.088188 	37.215588 	45.705578 	97.800819 	51.088158 	87.817993 	70.880180 	36.619667 	101.019798 	
24.000000 	54.230988 	14.317822 	48.836460 	58.523499 	31.622776 	999.000000 	29.832869 	3.162278 	56.603886 	59.363289 	33.970577 	61.587337 	27.658634 	50.000000 	28.017851 	41.725292 	37.536648 	58.137768 	45.254833 	29.529646 	24.738634 	31.780497 	43.829212 	32.649654 	55.973209 	62.801273 	50.606323 	26.076809 	21.213203 	71.063354 	19.416489 	31.622776 	20.124611 	67.801178 	26.476404 	30.000000 	43.829212 	68.767723 	39.051247 	28.635643 	65.299309 	77.897369 	62.801273 	63.655323 	26.172504 	50.566788 	59.908264 	65.604881 	30.675724 	49.193497 	55.226807 	33.734257 	41.048752 	75.822159 	44.147480 	53.665630 	37.483330 	32.202484 	66.219330 	32.649654 	56.356010 	42.047592 	48.259712 	69.404610 	
19.026299 	78.185677 	36.235340 	74.249580 	33.060551 	3.162278 	29.832869 	999.000000 	28.844410 	27.313000 	29.966648 	6.000000 	32.202484 	57.489128 	79.309517 	57.801384 	71.449280 	67.357254 	28.319605 	75.006668 	59.076221 	17.720045 	14.142136 	17.117243 	62.128899 	85.562843 	92.097771 	22.472204 	22.135944 	46.818798 	41.231056 	34.132095 	60.415230 	42.201897 	97.082436 	28.861740 	25.495098 	73.246162 	98.310730 	23.600847 	30.364452 	36.359318 	48.104053 	34.438351 	93.434471 	42.011902 	27.073973 	32.572994 	37.121422 	34.481880 	78.549347 	84.876381 	57.271286 	30.413813 	46.615448 	72.090218 	83.006027 	34.132095 	42.579338 	96.046867 	48.041649 	85.755463 	68.308128 	34.132095 	99.201813 	
25.179358 	57.140179 	17.464249 	51.623638 	58.694122 	30.886890 	3.162278 	28.844410 	999.000000 	55.946404 	58.668560 	32.557640 	60.901562 	29.000000 	51.865211 	29.068884 	43.278172 	38.897301 	57.008770 	46.754681 	30.232433 	22.135944 	29.529646 	42.011902 	33.286633 	57.628117 	64.637451 	48.918301 	23.194826 	20.000000 	70.000000 	16.401220 	31.780497 	18.027756 	69.634758 	23.345236 	27.018513 	44.418465 	70.434364 	36.400551 	25.495098 	63.702435 	76.694199 	61.073727 	65.069191 	23.430750 	48.301140 	58.008621 	63.890530 	27.513634 	49.739319 	56.035702 	32.249031 	38.118237 	74.276512 	43.965897 	54.203320 	34.365681 	29.206163 	67.357254 	30.000000 	56.938564 	41.303753 	45.398239 	70.434364 	
38.418747 	99.322708 	60.108234 	96.607452 	15.264338 	25.059929 	56.603886 	27.313000 	55.946404 	999.000000 	2.828427 	25.495098 	5.000000 	84.053551 	104.804581 	84.599052 	97.616600 	93.813644 	8.944272 	101.212646 	86.092972 	42.426407 	35.014282 	23.769728 	89.185204 	111.395691 	117.456375 	19.723083 	46.173584 	74.094536 	16.552946 	60.638271 	87.658424 	69.260376 	122.380554 	53.150730 	48.000000 	100.344406 	123.987900 	39.812057 	54.037025 	20.880613 	24.166092 	22.360680 	119.632774 	68.066147 	31.384710 	25.000000 	23.409399 	58.008621 	105.678757 	111.830231 	84.202141 	47.296936 	27.073973 	99.403221 	110.145355 	54.451813 	67.119293 	122.641754 	73.552704 	112.871605 	95.519630 	46.615448 	125.924583 	
