Total assets = 566
Number of asset nodes = 34

Distance:
999.000000 	7.810250 	36.400551 	31.906113 	36.891735 	72.835434 	23.086792 	30.870699 	33.541019 	20.124611 	52.630791 	29.832869 	69.814041 	22.203604 	18.027756 	25.495098 	66.887962 	8.944272 	85.146935 	11.704700 	31.827662 	80.280754 	42.190044 	31.016125 	32.893768 	35.846897 	38.600517 	38.897301 	37.696156 	35.846897 	39.000000 	38.483765 	36.891735 	35.510563 	39.824615 	47.675991 	40.311287 	38.418747 	54.037025 	48.083260 	49.040798 	55.731499 	54.341511 	55.108982 	57.558666 	62.032249 	45.967381 	56.044624 	58.694122 	60.207973 	60.415230 	63.150612 	59.033890 	58.309521 	67.082039 	
7.810250 	999.000000 	44.204071 	39.661064 	44.654228 	80.622574 	30.463093 	38.470768 	41.182522 	13.341664 	44.821869 	37.000000 	77.620872 	28.071337 	21.587032 	32.756680 	74.330345 	9.219544 	92.655273 	5.099020 	39.597980 	88.090858 	48.836460 	26.925823 	37.483330 	40.024994 	43.416588 	43.566040 	41.976185 	39.217342 	43.174065 	42.449970 	39.924931 	35.355339 	43.324360 	53.084839 	43.657761 	39.051247 	60.074955 	52.773098 	53.758720 	61.131008 	59.413803 	60.299255 	63.071388 	68.066147 	47.434166 	60.827625 	63.639610 	65.375839 	65.490456 	68.359344 	62.625874 	61.326992 	70.576202 	
36.400551 	44.204071 	999.000000 	5.385165 	2.828427 	37.013512 	16.552946 	9.055386 	7.071068 	55.172459 	89.022469 	15.000000 	33.421551 	25.961510 	34.928497 	18.027756 	35.510563 	41.146080 	52.201534 	47.707443 	7.071068 	43.931767 	22.203604 	59.941639 	33.060551 	36.221542 	33.955853 	34.928497 	36.496574 	40.049969 	37.656342 	38.470768 	42.047592 	52.952808 	41.436699 	34.985710 	42.426407 	52.239830 	34.655445 	39.812057 	40.249222 	40.459858 	41.617306 	41.400482 	41.036568 	40.804413 	54.147945 	44.654228 	45.607018 	45.343136 	46.097721 	47.381432 	53.665630 	56.080299 	60.539242 	
31.906113 	39.661064 	5.385165 	999.000000 	5.000000 	42.201897 	11.180340 	4.123106 	3.605551 	50.209560 	84.403793 	10.198039 	38.209946 	20.615528 	29.546574 	17.088007 	40.792156 	37.336308 	57.584721 	43.416588 	7.810250 	48.795490 	19.849434 	54.589375 	28.284271 	31.575306 	29.732138 	30.675724 	32.015621 	35.227829 	33.241539 	33.955853 	37.215588 	47.675991 	36.878178 	32.015621 	37.854988 	47.095646 	33.015148 	36.359318 	36.891735 	38.209946 	38.948685 	38.897301 	39.051247 	39.824615 	49.365982 	41.868843 	43.139309 	43.185646 	43.863426 	45.453274 	50.249378 	52.325901 	57.428215 	
36.891735 	44.654228 	2.828427 	5.000000 	999.000000 	37.443291 	15.811388 	7.615773 	5.099020 	55.172459 	89.403580 	13.152946 	33.241539 	24.698177 	34.000000 	20.223749 	37.215588 	42.154476 	53.450912 	48.373547 	9.486833 	43.840622 	19.416489 	59.169250 	31.000000 	34.058773 	31.575306 	32.557640 	34.234486 	38.000000 	35.355339 	36.221542 	40.000000 	51.419842 	39.204590 	32.249031 	40.199501 	50.487621 	31.827662 	37.161808 	37.576588 	37.643059 	38.832977 	38.600517 	38.209946 	38.013157 	52.038448 	41.880783 	42.801868 	42.520584 	43.278172 	44.553337 	50.990196 	53.488316 	57.801384 	
72.835434 	80.622574 	37.013512 	42.201897 	37.443291 	999.000000 	53.254108 	44.944408 	42.190044 	92.097771 	125.319588 	49.648766 	8.544003 	61.773781 	71.344238 	49.648766 	18.027756 	76.216797 	20.615528 	83.630135 	41.036568 	10.000000 	48.052055 	96.566040 	65.459915 	67.720009 	63.788715 	64.761101 	67.186310 	72.124893 	67.911705 	69.123077 	74.040527 	87.464279 	72.034714 	59.211487 	73.006851 	85.702972 	53.037724 	65.276337 	65.192024 	60.074955 	63.007935 	62.032249 	59.211487 	53.935146 	85.146935 	66.030296 	65.192024 	63.387695 	64.381676 	63.788715 	77.006493 	81.024689 	81.394104 	
23.086792 	30.463093 	16.552946 	11.180340 	15.811388 	53.254108 	999.000000 	8.485281 	11.313708 	39.824615 	74.625732 	7.000000 	48.836460 	10.000000 	18.384777 	19.416489 	51.662365 	30.149628 	68.709534 	34.785053 	16.000000 	59.464275 	20.223749 	43.416588 	20.124611 	23.706539 	23.430750 	24.207438 	24.698177 	26.570660 	26.076809 	26.419689 	28.460499 	37.121422 	29.068884 	29.154760 	29.966648 	37.054016 	33.241539 	31.890438 	32.649654 	36.674240 	36.359318 	36.715118 	38.078865 	41.000000 	40.521599 	38.832977 	40.816662 	41.593269 	42.059483 	44.283180 	45.276924 	46.400433 	53.037724 	
30.870699 	38.470768 	9.055386 	4.123106 	7.615773 	44.944408 	8.485281 	999.000000 	2.828427 	48.270073 	82.927681 	6.082763 	40.360870 	17.088007 	26.419689 	19.723083 	44.553337 	37.107952 	61.032780 	42.544094 	11.661903 	50.990196 	16.643316 	51.623638 	24.186773 	27.459061 	25.632011 	26.570660 	27.892651 	31.144823 	29.120440 	29.832869 	33.136082 	43.931767 	32.756680 	28.319605 	33.734257 	43.185646 	30.016663 	32.449963 	33.015148 	34.828148 	35.355339 	35.383614 	35.805027 	37.161808 	45.276924 	38.209946 	39.623226 	39.824615 	40.459858 	42.201897 	46.324940 	48.301140 	53.600372 	
33.541019 	41.182522 	7.071068 	3.605551 	5.099020 	42.190044 	11.313708 	2.828427 	999.000000 	51.088158 	85.702972 	8.062258 	37.536648 	19.697716 	29.154760 	20.615528 	42.296574 	39.560081 	58.523499 	45.188496 	11.313708 	48.166378 	16.278820 	54.378304 	26.019224 	29.154760 	26.925823 	27.892651 	29.427877 	33.015148 	30.594116 	31.400637 	35.014282 	46.324940 	34.365681 	28.600698 	35.355339 	45.398239 	29.410883 	33.120991 	33.615471 	34.655445 	35.468296 	35.383614 	35.468296 	36.235340 	47.095646 	38.418747 	39.623226 	39.623226 	40.311287 	41.868843 	47.010635 	49.244289 	54.083271 	
20.124611 	13.341664 	55.172459 	50.209560 	55.172459 	92.097771 	39.824615 	48.270073 	51.088158 	999.000000 	35.341194 	45.486263 	88.413803 	34.438351 	25.298222 	45.617977 	86.954010 	22.022715 	105.152267 	14.142136 	51.400391 	99.005051 	55.542778 	16.401220 	40.607880 	42.190044 	46.529560 	46.389652 	44.181442 	40.000000 	45.099888 	44.045429 	40.049969 	30.463093 	44.011364 	56.885849 	44.045429 	35.114101 	65.000000 	55.145264 	56.142673 	64.629715 	62.289646 	63.387695 	66.753281 	72.780495 	44.271889 	63.071388 	66.121101 	68.264191 	68.183578 	71.253067 	62.514000 	60.207973 	70.035706 	
