Total assets = 720
Number of asset nodes = 33

Distance:
999.000000 	4.123106 	6.708204 	20.518284 	22.203604 	21.213203 	23.430750 	24.207438 	20.223749 	26.627054 	24.839485 	28.284271 	37.696156 	31.240999 	41.761227 	44.643028 	40.853397 	59.008472 	46.097721 	52.325901 	55.659679 	70.342018 	60.827625 	48.846699 	49.040798 	66.940269 	64.621979 	63.063461 	64.404968 	58.249462 	67.230942 	66.241982 	67.082039 	66.037865 	82.873398 	69.462219 	69.835518 	70.235321 	62.649822 	72.917763 	63.387695 	73.061615 	83.862984 	88.000000 	84.344528 	87.143562 	85.842880 	69.634758 	85.988373 	91.021973 	87.692642 	87.298340 	
4.123106 	999.000000 	2.828427 	17.204651 	19.235384 	17.804493 	20.248457 	21.095022 	16.124516 	23.706539 	21.213203 	24.839485 	35.440090 	27.586229 	39.812057 	42.755116 	36.769554 	58.215118 	42.801868 	49.769470 	53.600372 	70.519501 	59.304298 	44.777225 	44.944408 	65.115280 	62.297672 	60.415230 	61.846584 	54.405884 	64.845970 	63.505905 	64.474800 	63.134777 	82.565125 	66.648331 	67.082039 	67.542580 	58.549126 	70.384659 	59.304298 	70.235321 	82.389320 	87.091904 	82.734512 	86.005814 	84.380089 	65.513359 	84.480766 	90.199776 	86.284416 	85.708809 	
6.708204 	2.828427 	999.000000 	14.422205 	16.552946 	15.000000 	17.492855 	18.357559 	14.000000 	21.023796 	18.384777 	22.022715 	32.984844 	24.758837 	37.483330 	40.447498 	34.176014 	56.435802 	40.000000 	47.169907 	51.195702 	69.289246 	57.140179 	42.154476 	42.379242 	62.801273 	59.774578 	57.775429 	59.236813 	51.613953 	62.297672 	60.835846 	61.846584 	60.415230 	81.024689 	63.953106 	64.404968 	64.884514 	56.320511 	67.779053 	57.140179 	67.535179 	80.224686 	85.211502 	80.504662 	84.005951 	82.219215 	63.150612 	82.298241 	88.362885 	84.148682 	83.486526 	
20.518284 	17.204651 	14.422205 	999.000000 	3.162278 	1.000000 	3.162278 	4.123106 	13.416408 	7.071068 	5.099020 	7.810250 	20.000000 	11.180340 	25.079872 	28.071337 	24.000000 	46.486557 	25.612497 	33.241539 	38.118237 	61.911228 	45.177429 	31.257000 	32.062439 	50.039986 	46.097721 	43.657761 	45.221676 	38.470768 	48.507732 	46.615448 	47.759815 	46.065170 	71.867935 	49.658836 	50.159744 	50.695168 	48.373547 	53.758720 	49.648766 	53.225933 	68.029404 	74.330345 	68.007355 	72.560318 	70.028564 	54.000000 	70.007141 	77.665955 	72.062469 	71.007042 	
22.203604 	19.235384 	16.552946 	3.162278 	999.000000 	3.605551 	2.000000 	2.236068 	16.552946 	4.472136 	6.324555 	7.280110 	17.029387 	11.180340 	22.022715 	25.019993 	25.179358 	43.324360 	24.041630 	30.675724 	35.227829 	58.830265 	42.107006 	32.015621 	33.015148 	47.095646 	43.416588 	41.231056 	42.720020 	38.078865 	45.880280 	44.283180 	45.310043 	43.908997 	68.709534 	47.413078 	47.853943 	48.332184 	49.819675 	51.264023 	51.195702 	51.000000 	65.007690 	71.196907 	65.030762 	69.462219 	67.007462 	55.081757 	67.000000 	74.525162 	69.028976 	68.029404 	
21.213203 	17.804493 	15.000000 	1.000000 	3.605551 	999.000000 	3.000000 	4.000000 	13.000000 	7.000000 	4.123106 	7.071068 	20.024984 	10.295630 	25.179358 	28.160255 	23.000000 	46.818798 	25.000000 	32.984844 	38.052597 	62.433964 	45.276924 	30.265491 	31.064449 	50.009998 	45.891174 	43.324360 	44.922153 	37.589893 	48.270073 	46.238514 	47.434166 	45.617977 	72.235725 	49.244289 	49.769470 	50.328918 	47.381432 	53.450912 	48.662102 	52.801514 	68.066147 	74.525162 	68.000000 	72.691124 	70.064255 	53.000000 	70.028564 	77.878113 	72.111023 	71.000000 	
23.430750 	20.248457 	17.492855 	3.162278 	2.000000 	3.000000 	999.000000 	1.000000 	15.811388 	4.000000 	4.472136 	5.385165 	17.029387 	9.219544 	22.203604 	25.179358 	23.194826 	44.011364 	22.671568 	30.083218 	35.057095 	59.908264 	42.296574 	30.016663 	31.016125 	47.010635 	42.953465 	40.496914 	42.059483 	36.249138 	45.354160 	43.462627 	44.598206 	42.941822 	69.462219 	46.518814 	47.010635 	47.539455 	47.853943 	50.596443 	49.244289 	50.089920 	65.069191 	71.589104 	65.000000 	69.720871 	67.067131 	53.084839 	67.029846 	74.953316 	69.115845 	68.000000 	
24.207438 	21.095022 	18.357559 	4.123106 	2.236068 	4.000000 	1.000000 	999.000000 	16.763054 	3.000000 	5.000000 	5.099020 	16.031219 	9.055386 	21.213203 	24.186773 	23.345236 	43.081318 	21.931713 	29.120440 	34.058773 	59.076221 	41.303753 	30.000000 	31.064449 	46.010868 	41.976185 	39.560081 	41.109608 	35.846897 	44.384682 	42.544094 	43.657761 	42.059483 	68.541962 	45.617977 	46.097721 	46.615448 	48.052055 	49.648766 	49.477268 	49.193497 	64.070274 	70.611610 	64.000000 	68.731361 	66.068146 	53.150730 	66.030296 	73.979729 	68.117546 	67.000000 	
20.223749 	16.124516 	14.000000 	13.416408 	16.552946 	13.000000 	15.811388 	16.763054 	999.000000 	19.646883 	13.038404 	17.000000 	32.557640 	17.464249 	37.854988 	40.792156 	21.633308 	59.808025 	33.526108 	44.102154 	50.089920 	75.292763 	57.870544 	29.681644 	29.529646 	62.128899 	57.140179 	53.758720 	55.578773 	41.036568 	59.304298 	56.293873 	57.870544 	55.081757 	85.234970 	58.940647 	59.665737 	60.415230 	42.426407 	63.953106 	43.185646 	62.361847 	80.399002 	87.321243 	80.156097 	85.328773 	82.389320 	49.477268 	82.298241 	90.708321 	84.480766 	83.150467 	
26.627054 	23.706539 	21.023796 	7.071068 	4.472136 	7.000000 	4.000000 	3.000000 	19.646883 	999.000000 	7.211102 	5.385165 	13.038404 	9.219544 	18.248287 	21.213203 	24.041630 	40.311287 	19.849434 	26.248810 	31.064449 	56.612720 	38.327538 	30.149628 	31.400637 	43.011627 	39.051247 	36.769554 	38.275318 	34.785053 	41.484936 	39.812057 	40.853397 	39.446167 	65.795135 	42.941822 	43.382023 	43.863426 	48.764740 	46.818798 	50.289165 	46.529560 	61.073727 	67.683083 	61.000000 	65.764732 	63.071388 	53.460266 	63.031738 	71.063354 	65.122963 	64.000000 	
