50	53.4889
161	52.5394
165	81.1193
158	75.1065
106	48.3178
175	78.8049
114	88.2466
137	40.4752
111	13.4732
189	38.0272
29	40.5392
3	2.86241
58	83.7227
177	69.0442
67	50.6307
144	2.26795
197	38.2204
185	15.9454
170	85.5154
118	55.6922
179	50.9061
30	6.64528
83	56.7683
15	20.1707
149	10.4516
112	75.6997
193	84.5597
187	17.5799
127	0
129	2.70063
122	75.9638
84	17.9279
8	56.0138
143	35.9097
59	51.4235
124	77.125
19	82.5457
147	17.7649
160	13.9078
20	25.1448
116	80.4509
166	53.9726
180	30.7841
171	54.28
27	79.5085
125	74.1975
18	59.4818
90	29.8091
141	79.6027
24	32.1148
12	33.2614
2	70.1046
107	12.9178
91	1.02303
26	1.53434
10	28.1625
85	86.4552
5	32.8557
40	62.1027
108	37.9621
148	26.1226
55	25.0169
49	4.92711
176	28.1014
117	35.5947
156	30.2917
