Total assets = 579
Number of asset nodes = 34

Distance:
999.000000 	70.092796 	20.124611 	61.220913 	77.897369 	61.400326 	9.848858 	12.369317 	56.080299 	90.210861 	30.413813 	86.214851 	55.758408 	63.285069 	67.601776 	47.853943 	26.907248 	57.306194 	66.573265 	87.458565 	21.954498 	30.413813 	18.248287 	88.814415 	51.244511 	86.533234 	85.982559 	36.013885 	55.973209 	48.270073 	82.492424 	78.714676 	31.764761 	30.805843 	74.000000 	48.166378 	72.532753 	43.416588 	54.083271 	54.147945 	72.567207 	41.593269 	46.097721 	72.691124 	69.065186 	66.753281 	70.349129 	66.287254 	72.034714 	
70.092796 	999.000000 	50.990196 	9.848858 	7.810250 	10.440307 	79.195961 	80.659782 	16.492422 	26.019224 	97.097885 	21.023796 	82.000000 	60.166435 	111.879402 	27.513634 	96.896851 	19.104973 	11.704700 	17.888544 	91.241440 	47.413078 	85.146935 	20.615528 	32.140316 	20.024984 	20.000000 	48.703182 	29.017237 	36.345562 	19.646883 	21.095022 	66.483078 	70.384659 	29.206163 	51.156624 	33.286633 	58.855755 	50.039986 	51.039200 	37.215588 	67.683083 	66.753281 	42.059483 	52.810986 	58.694122 	56.920998 	61.392181 	66.483078 	
20.124611 	50.990196 	999.000000 	41.725292 	58.728188 	41.773197 	28.425341 	29.698484 	38.470768 	72.945183 	50.000000 	68.600288 	61.220913 	59.093147 	80.653580 	27.730848 	46.227695 	37.215588 	46.615448 	67.941154 	40.311287 	12.649111 	34.205261 	69.028976 	31.575306 	66.610809 	66.030296 	19.697716 	36.138622 	29.068884 	62.433964 	58.591808 	26.000000 	27.892651 	54.120235 	32.695564 	52.952808 	31.240999 	37.947330 	38.275318 	53.338543 	33.837849 	36.878178 	54.009258 	52.392746 	51.623638 	54.405884 	51.894123 	58.137768 	
61.220913 	9.848858 	41.725292 	999.000000 	17.204651 	1.414214 	70.092796 	71.421288 	13.000000 	35.355339 	89.067390 	30.413813 	78.517517 	59.506302 	107.116760 	17.720045 	87.863533 	10.198039 	8.246211 	26.248810 	82.036575 	37.589893 	75.742989 	27.784887 	23.021729 	26.000000 	25.632011 	38.897301 	20.615528 	27.018513 	23.345236 	22.090721 	56.648037 	60.539242 	26.076809 	42.000000 	29.068884 	49.365982 	41.436699 	42.426407 	32.526913 	58.051701 	57.314919 	36.878178 	46.065170 	51.264023 	50.089920 	53.758720 	59.236813 	
77.897369 	7.810250 	58.728188 	17.204651 	999.000000 	17.492855 	86.977005 	88.413803 	23.769728 	21.587032 	104.847511 	16.763054 	88.141930 	64.938431 	118.532700 	34.438351 	104.690018 	25.298222 	16.124516 	10.440307 	99.005051 	54.708317 	92.849342 	14.000000 	38.078865 	14.560220 	14.866069 	55.542778 	34.365681 	42.449970 	16.401220 	20.000000 	73.409805 	77.388626 	30.463093 	56.885849 	35.114101 	65.000000 	55.145264 	56.142673 	39.217342 	74.040527 	72.780495 	44.271889 	56.089214 	62.514000 	60.207973 	65.375839 	70.035706 	
61.400326 	10.440307 	41.773197 	1.414214 	17.492855 	999.000000 	70.178345 	71.449280 	14.317822 	36.221542 	89.470665 	31.257000 	79.630394 	60.835846 	108.074051 	17.088007 	87.965904 	9.055386 	7.071068 	26.172504 	82.073135 	37.215588 	75.690155 	27.459061 	22.000000 	25.495098 	25.079872 	38.275318 	19.416489 	26.076809 	22.561028 	21.023796 	56.080299 	60.008331 	24.698177 	41.012192 	27.658634 	48.507732 	40.311287 	41.303753 	31.112698 	57.271286 	56.435802 	35.468296 	44.721359 	49.979996 	48.754486 	52.497620 	57.939625 	
9.848858 	79.195961 	28.425341 	70.092796 	86.977005 	70.178345 	999.000000 	3.162278 	65.604881 	99.864906 	26.305893 	95.801880 	61.741398 	72.027771 	69.202599 	55.758408 	17.804493 	65.459915 	75.000000 	96.332756 	12.206555 	36.769554 	9.055386 	97.452553 	58.180752 	95.000000 	94.403389 	41.231056 	63.071388 	54.781384 	90.697296 	86.608315 	32.557640 	30.364452 	81.024689 	52.239830 	79.120163 	46.043457 	58.309521 	58.215118 	78.746429 	42.201897 	47.074409 	78.339005 	73.246162 	70.007141 	74.027023 	69.115845 	74.431175 	
12.369317 	80.659782 	29.698484 	71.421288 	88.413803 	71.449280 	3.162278 	999.000000 	67.424034 	101.788994 	27.892651 	97.652443 	64.884514 	75.059975 	71.840103 	56.612720 	17.000000 	66.400299 	76.059189 	97.621719 	10.630146 	37.121422 	6.000000 	98.595131 	58.591808 	96.046867 	95.425362 	41.109608 	63.529522 	55.036350 	91.607857 	87.367043 	31.144823 	28.635643 	81.394104 	51.623638 	79.309517 	45.011108 	57.706154 	57.558666 	78.771820 	40.607880 	45.541191 	78.160095 	72.560318 	69.028976 	73.171036 	68.007355 	73.171036 	
56.080299 	16.492422 	38.470768 	13.000000 	23.769728 	14.317822 	65.604881 	67.424034 	999.000000 	34.481880 	81.608826 	30.232433 	66.121101 	46.518814 	95.524864 	23.086792 	82.975899 	20.518284 	21.189621 	34.176014 	77.801025 	38.470768 	72.401657 	37.107952 	30.870699 	36.345562 	36.221542 	42.000000 	30.232433 	33.837849 	35.014282 	34.713108 	58.549126 	61.983868 	38.948685 	48.507732 	41.617306 	54.332310 	49.396355 	50.328918 	44.821869 	62.008064 	62.289646 	48.836460 	56.612720 	60.901562 	60.464867 	63.063461 	68.963760 	
90.210861 	26.019224 	72.945183 	35.355339 	21.587032 	36.221542 	99.864906 	101.788994 	34.481880 	999.000000 	113.899078 	5.000000 	86.977005 	59.841457 	118.928551 	52.952808 	117.004272 	45.099888 	37.121422 	23.430750 	112.071404 	71.784401 	106.850365 	28.319605 	58.137768 	31.400637 	32.202484 	73.979729 	55.000000 	62.289646 	35.846897 	40.718548 	91.482239 	95.210297 	51.865211 	77.162170 	56.612720 	84.717178 	76.006577 	77.006493 	60.728905 	93.380943 	92.655273 	65.802734 	77.665955 	84.011902 	81.786308 	86.833176 	91.591484 	
