UB = 924
M = 110

Distance:
999.000000 	10.000000 	39.962482 	94.762863 	82.200974 	39.812057 	53.665630 	64.474800 	105.361282 	87.658424 	39.012817 	77.820305 	59.665737 	29.274563 	34.928497 	30.000000 	52.000000 	83.258636 	89.442719 	43.965897 	100.239716 	40.360870 	64.031242 	63.000000 	43.011627 	100.647903 	67.119293 	41.773197 	43.931767 	66.030296 	48.877399 	65.276337 	70.007141 	72.062469 	68.731361 	72.339478 	52.009613 	56.320511 	68.154236 	65.000000 	58.668560 	85.146935 	79.624115 	85.492691 	84.528099 	85.866173 	83.862984 	80.056229 	86.833176 	87.321243 	83.868942 	94.540993 	105.990562 	92.200867 	105.948097 	106.282639 	114.061386 	
10.000000 	999.000000 	44.598206 	93.723000 	79.931221 	45.354160 	50.000000 	60.207973 	104.350372 	85.041168 	31.400637 	73.783470 	53.851646 	25.942244 	34.058773 	20.000000 	44.407207 	78.892334 	85.440041 	41.677334 	96.519424 	30.413813 	56.568542 	55.326305 	33.015148 	96.798759 	59.841457 	31.827662 	33.970577 	58.137768 	38.948685 	57.000000 	62.201286 	64.070274 	60.133186 	64.007812 	42.438190 	50.039986 	58.523499 	55.072678 	49.658836 	76.118332 	69.856995 	75.769386 	74.732857 	76.059189 	73.925636 	70.092796 	76.941536 	77.414467 	73.878281 	84.864601 	96.881371 	82.200974 	96.462425 	96.767761 	104.201729 	
39.962482 	44.598206 	999.000000 	134.063416 	122.065559 	4.472136 	93.536087 	104.201729 	144.589066 	127.581345 	75.690155 	117.647781 	98.432716 	31.048349 	22.825424 	58.077534 	88.526833 	122.983742 	129.294235 	29.698484 	140.160629 	64.280632 	100.662804 	99.247169 	69.115845 	140.545364 	104.048065 	65.375839 	67.475922 	101.788994 	76.105194 	100.129913 	105.905617 	107.517441 	102.591423 	106.920532 	68.963760 	53.150730 	97.128784 	90.796478 	69.778221 	117.017090 	106.794197 	112.871605 	111.157547 	112.294258 	108.258949 	99.297531 	111.986603 	112.178429 	104.043259 	122.053268 	137.058380 	113.225441 	134.729355 	134.836945 	138.740768 	
94.762863 	93.723000 	134.063416 	999.000000 	17.117243 	133.060135 	46.518814 	41.000000 	10.630146 	16.492422 	73.006851 	32.062439 	52.952808 	119.201508 	127.781059 	94.826157 	67.911705 	32.984844 	28.635643 	135.000000 	26.907248 	100.463921 	64.124878 	66.189125 	96.798759 	28.319605 	62.008064 	101.019798 	101.242287 	68.029404 	94.641426 	72.062469 	67.029846 	69.115845 	76.000000 	73.109505 	112.893753 	136.850281 	92.135773 	99.724625 	123.328827 	86.313385 	100.079971 	101.493843 	103.310211 	104.388695 	109.073372 	119.268608 	108.295891 	109.293182 	119.037811 	104.737770 	97.498718 	121.148666 	105.948097 	106.901825 	123.490891 	
82.200974 	79.931221 	122.065559 	17.117243 	999.000000 	121.490738 	30.805843 	24.041630 	26.570660 	6.082763 	56.824291 	15.524175 	35.902645 	104.804581 	113.846390 	79.075912 	50.960770 	18.027756 	16.643316 	120.507263 	22.022715 	84.095184 	47.042534 	49.091751 	80.230919 	23.086792 	45.011108 	84.581322 	84.693565 	51.000000 	77.794601 	55.009090 	50.159744 	52.345009 	59.033890 	56.320511 	96.208107 	120.933868 	75.059975 	82.607506 	106.625511 	70.092796 	83.216583 	84.852814 	86.579445 	87.692642 	92.195442 	102.176315 	91.547798 	92.541885 	102.004898 	88.526833 	82.734512 	104.307236 	90.620087 	91.547798 	107.837845 	
39.812057 	45.354160 	4.472136 	133.060135 	121.490738 	999.000000 	93.471924 	104.278473 	143.533966 	127.094452 	76.687675 	117.630775 	98.979797 	34.176014 	26.627054 	60.008331 	89.627007 	123.065025 	129.247818 	33.970577 	140.003571 	66.753281 	101.788994 	100.448990 	71.449280 	140.431473 	105.118980 	67.896980 	70.035706 	103.097038 	78.409180 	101.597244 	107.200745 	108.903625 	104.235313 	108.461975 	72.111023 	57.314919 	99.408249 	93.380943 	73.355301 	119.016808 	109.329773 	115.412308 	113.771698 	114.934761 	111.085556 	102.528046 	114.756264 	114.978256 	107.224068 	124.615410 	139.230026 	116.378693 	137.186005 	137.320786 	141.650986 	
53.665630 	50.000000 	93.536087 	46.518814 	30.805843 	93.471924 	999.000000 	11.180340 	56.824291 	35.383614 	26.570660 	24.166092 	14.142136 	74.249580 	83.546394 	48.373547 	24.331051 	29.732138 	35.777088 	89.872131 	46.647614 	54.083271 	27.202942 	28.301943 	50.695168 	47.010635 	27.586229 	54.708317 	55.081757 	31.622776 	49.365982 	34.481880 	33.301651 	36.124783 	39.446167 	39.204590 	66.940269 	90.354858 	52.201534 	57.558666 	77.369247 	55.443665 	62.769421 	66.189125 	67.119293 	68.447060 	71.168816 	77.929459 	71.693794 	72.615425 	78.854294 	72.401657 	73.661385 	83.168503 	78.644768 	79.397736 	93.477272 	
64.474800 	60.207973 	104.201729 	41.000000 	24.041630 	104.278473 	11.180340 	999.000000 	50.596443 	27.294687 	33.600594 	13.601471 	12.041595 	83.630135 	93.236259 	56.222771 	26.925823 	18.788294 	25.238859 	99.035347 	36.400551 	60.415230 	24.515301 	26.305893 	56.364883 	36.619667 	23.409399 	60.827625 	60.835846 	28.861740 	53.758720 	32.557640 	29.154760 	31.780497 	37.107952 	35.468296 	72.235725 	97.637085 	52.153618 	59.076221 	82.637764 	51.000000 	61.392181 	63.890530 	65.253349 	66.483078 	70.213959 	79.006332 	70.092796 	71.063354 	79.227524 	68.942001 	67.357254 	82.377182 	73.498299 	74.330345 	89.470665 	
105.361282 	104.350372 	144.589066 	10.630146 	26.570660 	143.533966 	56.824291 	50.596443 	999.000000 	24.186773 	83.192551 	40.311287 	62.361847 	129.807556 	138.408813 	105.190300 	77.491936 	40.012497 	34.365681 	145.602203 	29.068884 	110.571243 	72.835434 	74.966660 	106.775467 	30.413813 	70.455658 	111.085556 	111.233986 	76.531036 	104.355164 	80.622574 	75.166481 	77.058418 	84.291161 	81.055534 	122.776222 	147.176758 	100.717430 	108.673820 	133.195343 	93.343452 	108.041656 	109.041275 	111.004501 	112.017853 	117.038452 	127.882759 	116.004311 	117.004272 	127.393089 	111.646767 	102.883430 	129.003876 	111.830231 	112.805145 	129.634094 	
87.658424 	85.041168 	127.581345 	16.492422 	6.082763 	127.094452 	35.383614 	27.294687 	24.186773 	999.000000 	60.745369 	16.124516 	38.626415 	109.622078 	118.827606 	83.234612 	53.851646 	16.492422 	12.806249 	125.255737 	16.124516 	87.709747 	48.662102 	50.803543 	83.630135 	17.262676 	46.270943 	88.119240 	88.102211 	52.345009 	80.777473 	56.435802 	51.039200 	53.000000 	60.133186 	57.000000 	99.403221 	124.867928 	76.531036 	84.528099 	109.772491 	69.871307 	84.000000 	85.211502 	87.091904 	88.141930 	93.000000 	103.696671 	92.086914 	93.085983 	103.237587 	88.283630 	81.154175 	105.019043 	89.493019 	90.443352 	107.004669 	
