15
171	64	89	1	1	0	12.5618
108	91	71	0	2	0	13.333
176	103	55	2	0	0	13.6489
146	117	10	0	2	0	13.7395
168	63	100	0	2	0	13.2041
56	28	115	1	1	0	13.7787
41	63	103	2	0	0	13.7284
106	65	73	0	0	2	11.7434
29	76	65	0	0	1	11.9291
185	98	28	0	0	1	12.0143
118	58	85	0	0	1	12.1355
83	57	87	0	0	1	12.3012
112	26	102	0	0	1	12.187
187	101	32	2	0	0	12.5654
122	26	104	1	0	0	12.4992

nv	9	8	7

Vehicles departing from depots at the previous stage:
106	65	73	0	0	2	11.7434
29	76	65	0	0	1	11.9291
185	98	28	0	0	1	12.0143
118	58	85	0	0	1	12.1355
83	57	87	0	0	1	12.3012
112	26	102	0	0	1	12.187
187	101	32	2	0	0	12.5654
122	26	104	1	0	0	12.4992
