101		12		48		1		0		4.94773		4.94773		0		0		0
34		42		29		1		0		5.10392		5.10392		0		0		0
3		26		50		1		0		5.6356		5.6356		0		0		0
193		44		36		1		0		6.53119		6.53119		0		0		0
64		32		52		1		0		6.79371		6.79371		0		0		0
63		54		33		1		0		8.16033		8.16033		0		0		0
111		16		62		1		0		6.40312		6.40312		0		0		0
4		30		57		1		0		6.44127		6.44127		0		0		0
83		36		54		1		0		6.63489		6.63489		0		0		0
118		65		0		1		0		7.53786		7.53786		0		0		0
5		29		60		1		0		8.00731		8.00731		0		0		0
75		48		47		1		0		7.82381		7.82381		0		0		0
159		54		41		1		0		8.23104		8.23104		0		0		0
166		28		62		1		0		6.80294		6.80294		0		0		0
136		4		71		1		31		7.11126		9.11126		2		0		0
13		20		69		1		15		7.18401		9.18401		1		1		0
110		18		70		1		22		7.22772		9.22772		0		2		0
35		44		58		1		18		7.28011		9.28011		1		1		0
132		66		40		1		5		7.71751		9.71751		2		0		0
88		34		72		1		12		7.96241		9.96241		1		0		1
145		60		54		1		20		8.07217		10.0722		0		1		1
114		37		73		1		9		8.18413		10.1841		2		0		0
112		61		57		1		9		8.34865		10.3487		2		0		0
82		83		12		1		8		8.3863		10.3863		1		0		1
171		12		84		1		19		8.48528		10.4853		1		1		0
31		10		86		1		18		8.65794		10.6579		0		1		1
26		37		79		1		20		8.72353		10.7235		1		1		1
21		8		87		1		16		8.7367		10.7367		0		2		0
200		81		36		1		27		8.86397		10.864		2		0		0
176		90		14		1		40		9.10824		11.1082		0		1		1
40		83		38		1		9		9.12853		11.1285		0		0		2
50		89		24		1		20		9.21792		11.2179		0		0		2
73		88		29		1		23		9.26553		11.2655		1		0		1
84		16		92		1		30		9.33809		11.3381		0		1		1
121		92		22		1		17		9.45939		11.4594		1		0		1
57		86		40		1		27		9.48472		11.4847		2		0		0
164		54		78		1		43		9.48683		11.4868		0		2		0
71		47		83		1		18		9.53834		11.5383		0		0		2
154		35		90		1		17		9.6566		11.6566		1		1		0
117		89		39		1		23		9.717		11.717		1		0		1
173		97		12		1		20		9.77394		11.7739		2		0		0
52		98		4		1		22		9.80816		11.8082		0		0		2
181		29		94		1		12		9.83717		11.8372		1		0		1
149		58		80		1		7		9.8813		11.8813		0		1		1
42		81		57		1		33		9.90454		11.9045		2		0		0
190		5		99		1		17		9.91262		11.9126		0		0		2
81		71		70		1		2		9.97046		11.9705		1		1		0
