Total assets = 842
Number of asset nodes = 50

Distance:
999.000000 	58.249462 	104.062485 	42.941822 	100.419121 	56.938564 	5.385165 	12.041595 	27.658634 	73.498299 	117.686020 	65.863495 	43.324360 	69.771057 	34.985710 	20.615528 	87.091904 	66.640831 	14.142136 	47.801674 	20.808653 	14.035668 	84.905830 	98.600204 	67.230942 	29.000000 	94.302704 	117.456375 	106.042442 	17.804493 	56.044624 	24.186773 	92.114059 	98.737022 	39.319206 	107.074738 	29.154760 	43.185646 	24.698177 	109.859001 	90.338257 	68.154236 	128.144455 	110.113579 	71.568146 	27.658634 	31.622776 	88.238312 	71.063354 	48.166378 	43.737854 	120.602654 	45.122055 	86.377083 	33.421551 	52.153618 	87.315521 	79.812279 	46.615448 	91.760559 	138.191895 	102.883430 	135.591293 	
58.249462 	999.000000 	49.193497 	16.401220 	44.777225 	4.123106 	62.801273 	70.213959 	34.205261 	15.264338 	63.063461 	9.000000 	20.248457 	14.035668 	93.193344 	47.201694 	28.844410 	12.649111 	68.622154 	20.099751 	78.102493 	66.468040 	26.832815 	40.459858 	15.652476 	86.833176 	36.055511 	60.440052 	48.104053 	59.816387 	18.973665 	80.721741 	34.000000 	40.496914 	39.051247 	48.826221 	84.148682 	37.336308 	64.350601 	51.613953 	33.734257 	24.083189 	70.837845 	51.865211 	25.238859 	61.773781 	85.632935 	33.060551 	26.400757 	37.000000 	41.303753 	62.481998 	43.185646 	33.136082 	58.309521 	37.215588 	34.132095 	31.384710 	103.276329 	38.013157 	80.622574 	46.324940 	77.794601 	
104.062485 	49.193497 	999.000000 	65.368187 	5.000000 	52.392746 	109.123779 	116.043098 	83.006027 	37.107952 	13.892444 	45.880280 	69.354164 	45.705578 	137.931137 	96.041656 	28.071337 	49.030602 	116.038788 	68.352028 	124.739731 	114.201576 	32.062439 	20.124611 	51.623638 	133.056381 	25.298222 	16.278820 	17.029387 	108.452751 	64.031242 	127.781059 	29.120440 	25.059929 	87.664131 	24.083189 	131.821854 	85.381500 	113.371071 	24.413111 	38.600517 	60.133186 	26.570660 	25.806976 	58.008621 	110.941429 	133.600143 	43.416588 	60.008331 	83.934502 	89.185204 	26.305893 	90.801979 	48.270073 	107.424393 	82.975899 	48.507732 	56.435802 	150.445999 	47.759815 	36.769554 	40.224369 	35.440090 	
42.941822 	16.401220 	65.368187 	999.000000 	61.057350 	14.212670 	47.169907 	54.708317 	17.804493 	31.144823 	79.259071 	23.021729 	6.708204 	26.832815 	77.897369 	30.805843 	44.687805 	23.769728 	52.497620 	10.630146 	62.201286 	50.249378 	42.201897 	56.586216 	24.738634 	71.028160 	51.855568 	76.837494 	64.350601 	43.416588 	16.763054 	64.660652 	49.406479 	56.222771 	25.019993 	64.660652 	67.896980 	24.515301 	48.020828 	67.475922 	47.423622 	28.160255 	87.206650 	67.623962 	31.016125 	45.617977 	69.310890 	45.541191 	31.144823 	26.000000 	28.442924 	78.568443 	30.594116 	44.147480 	42.720020 	27.784887 	45.122055 	39.012817 	87.114868 	49.477268 	96.938126 	60.008331 	94.047859 	
100.419121 	44.777225 	5.000000 	61.057350 	999.000000 	47.853943 	105.418213 	112.432205 	78.771820 	32.280025 	18.384777 	41.109608 	64.845970 	40.792156 	134.536240 	91.809586 	23.086792 	44.147480 	112.160599 	63.694584 	121.016525 	110.258789 	27.073973 	15.811388 	46.690472 	129.417923 	20.615528 	17.888544 	14.317822 	104.292854 	59.203041 	123.987900 	24.351591 	20.808653 	83.006027 	21.095022 	127.914032 	80.653580 	109.077957 	21.931713 	33.837849 	55.145264 	28.653097 	23.259407 	53.009434 	106.550461 	129.630249 	38.600517 	55.009090 	79.120163 	84.433403 	26.019224 	86.023254 	43.416588 	102.883430 	78.102493 	43.680660 	51.478149 	146.659470 	43.081318 	38.948685 	36.235340 	37.161808 	
56.938564 	4.123106 	52.392746 	14.212670 	47.853943 	999.000000 	61.294373 	68.796799 	31.827662 	16.970562 	66.211784 	8.944272 	17.000000 	13.341664 	91.923882 	44.687805 	30.479502 	11.000000 	66.708321 	16.278820 	76.400261 	64.443771 	28.017851 	42.426407 	13.341664 	85.211502 	37.643059 	63.007935 	50.249378 	57.384666 	14.866069 	78.873314 	35.227829 	42.011902 	35.440090 	50.447994 	82.073135 	33.541019 	61.611687 	53.263496 	33.837849 	20.808653 	73.246162 	53.413483 	22.360680 	58.830265 	83.438599 	32.557640 	23.323807 	33.015148 	37.483330 	64.381676 	39.319206 	32.015621 	55.036350 	33.136082 	33.015148 	29.120440 	101.316338 	37.121422 	82.879433 	46.486557 	79.931221 	
5.385165 	62.801273 	109.123779 	47.169907 	105.418213 	61.294373 	999.000000 	7.615773 	31.016125 	78.006409 	122.788437 	70.178345 	47.010635 	73.925636 	30.870699 	22.000000 	91.607857 	70.710678 	9.000000 	51.264023 	15.620500 	9.486833 	89.308456 	103.232750 	71.112587 	24.083189 	98.812958 	122.347862 	110.751976 	15.811388 	59.464275 	18.867962 	96.519424 	103.227905 	41.000000 	111.606453 	23.769728 	45.011108 	21.931713 	114.402794 	94.413979 	71.470276 	133.003754 	114.621117 	74.946648 	25.612497 	26.248810 	92.135773 	74.330345 	50.009998 	45.099888 	125.251747 	46.270943 	90.077744 	32.249031 	54.009258 	91.000000 	83.168503 	41.400482 	95.462036 	143.010483 	106.892471 	140.356689 	
12.041595 	70.213959 	116.043098 	54.708317 	112.432205 	68.796799 	7.615773 	999.000000 	38.626415 	85.445892 	129.634094 	77.698135 	54.625999 	81.492332 	23.259407 	29.154760 	99.045441 	78.294319 	9.219544 	58.872746 	9.486833 	11.661903 	96.798759 	110.602890 	78.721024 	17.029387 	106.254410 	129.495178 	118.067780 	20.880613 	67.067131 	13.341664 	104.009613 	110.679718 	48.093658 	119.037811 	19.104973 	52.153618 	25.553865 	121.827744 	102.000000 	79.056938 	140.185593 	122.065559 	82.540901 	29.966648 	22.022715 	99.744675 	81.908485 	57.140179 	52.000000 	132.612213 	53.037724 	97.693398 	37.336308 	61.131008 	98.615417 	90.757919 	34.985710 	103.077644 	150.233154 	114.490173 	147.627914 	
27.658634 	34.205261 	83.006027 	17.804493 	78.771820 	31.827662 	31.016125 	38.626415 	999.000000 	48.795490 	96.896851 	40.360870 	16.124516 	43.600460 	61.846584 	13.038404 	62.241467 	40.224369 	35.227829 	20.248457 	45.276924 	32.802441 	59.548298 	74.249580 	40.311287 	54.203320 	69.354164 	94.641426 	82.073135 	25.612497 	28.460499 	47.434166 	66.708321 	73.661385 	16.278820 	82.134033 	50.328918 	18.867962 	30.413813 	84.958817 	63.812225 	40.521599 	104.995239 	85.041168 	43.965897 	28.460499 	51.623638 	61.294373 	43.416588 	23.259407 	21.260292 	96.176918 	23.345236 	59.093147 	27.018513 	26.925823 	60.008331 	52.201534 	69.656296 	64.474800 	114.690887 	76.157730 	111.758667 	
73.498299 	15.264338 	37.107952 	31.144823 	32.280025 	16.970562 	78.006409 	85.445892 	48.795490 	999.000000 	50.596443 	8.944272 	33.600594 	9.055386 	108.452751 	61.619801 	13.601471 	12.041595 	83.630135 	31.764761 	93.236259 	81.394104 	11.704700 	25.455845 	15.033297 	102.004898 	20.808653 	46.324940 	33.301651 	74.330345 	26.925823 	95.775780 	18.788294 	25.238859 	50.990196 	33.600594 	99.035347 	48.466484 	78.409180 	36.400551 	20.024984 	24.515301 	56.400356 	36.619667 	23.409399 	75.451973 	100.409164 	20.880613 	25.298222 	46.840153 	52.201534 	47.423622 	53.758720 	22.825424 	71.196907 	45.891174 	23.706539 	25.612497 	118.258194 	26.570660 	65.946945 	32.140316 	62.968246 	
