13
160	40	132	0	2	0	15.0966
49	101	96	1	0	1	15.925
131	94	104	1	0	0	15.0675
97	94	105	0	1	1	16.0925
197	91	108	0	0	2	16.0931
31	84	99	0	1	0	14.808
150	91	95	1	0	0	14.6738
64	32	128	1	1	0	15.0211
32	113	69	1	0	1	15.0808
86	112	71	0	2	0	14.9253
121	86	102	1	0	1	15.2076
81	113	71	2	0	0	15.2323
125	132	24	1	1	1	15.2519

nv	9	8	7

Vehicles departing from depots at the previous stage:
31	84	99	0	1	0	14.808
150	91	95	1	0	0	14.6738
64	32	128	1	1	0	15.0211
32	113	69	1	0	1	15.0808
86	112	71	0	2	0	14.9253
121	86	102	1	0	1	15.2076
81	113	71	2	0	0	15.2323
125	132	24	1	1	1	15.2519
