193	44	36	1	0	0	7.60573
111	16	62	1	0	0	7.58007
4	30	57	1	0	0	7.74314
118	65	0	1	0	0	6.5
53	61	34	1	0	0	8.17751
13	20	69	1	0	0	7.98228
132	66	40	1	0	0	7.76746
145	60	54	1	0	1	9.6981
114	37	73	1	1	0	9.17974
82	83	12	2	0	0	8.3863
176	90	14	1	0	1	10.6453
3	26	50	0	1	0	7.26384
180	60	23	0	2	0	6.42573
159	54	41	0	1	0	6.78012
136	4	71	0	1	1	9.02419
110	18	70	0	1	0	7.63611
112	61	57	0	1	0	8.34865
171	12	84	0	1	1	10.048
200	81	36	0	2	0	9.13489
35	44	58	0	0	2	9.15573
88	34	72	0	0	2	8.66854
26	37	79	0	0	2	9.98248
