UB = 931
M = 110

Distance:
999.000000 	53.535034 	65.215027 	21.023796 	34.713108 	48.764740 	78.873314 	22.803509 	64.007812 	89.185204 	36.221542 	18.384777 	44.821869 	61.098282 	21.213203 	58.189346 	77.524193 	25.000000 	31.906113 	24.331051 	75.591003 	88.752464 	59.203041 	84.723076 	107.056061 	24.738634 	35.355339 	82.764725 	89.185204 	37.161808 	100.169853 	61.400326 	42.720020 	42.047592 	78.587532 	79.555016 	57.688820 	94.339813 	125.419296 	103.368271 	50.249378 	93.680305 	51.088158 	51.088158 	96.301613 	108.632408 	57.801384 	71.309189 	60.464867 	81.215759 	70.213959 	62.625874 	99.045441 	88.887573 	94.148819 	90.824005 	82.200974 	101.118744 	101.980392 	103.368271 	
53.535034 	999.000000 	12.041595 	72.249565 	88.005684 	6.324555 	26.400757 	75.432091 	11.180340 	48.000000 	26.570660 	52.801514 	98.229324 	13.892444 	53.254108 	14.142136 	24.166092 	74.249580 	83.546394 	72.180328 	22.803509 	35.227829 	17.691807 	31.304953 	54.561890 	65.802734 	86.278618 	29.732138 	35.777088 	45.354160 	46.647614 	27.202942 	91.438507 	47.518417 	32.280025 	33.241539 	108.894447 	43.289722 	72.249565 	50.960770 	55.036350 	45.099888 	93.295227 	90.354858 	48.166378 	57.070133 	80.603973 	59.808025 	79.762146 	55.443665 	62.641838 	78.230431 	62.769421 	68.007355 	67.896980 	72.945183 	80.777473 	70.434364 	73.661385 	87.091904 	
65.215027 	12.041595 	999.000000 	84.219948 	99.809822 	18.027756 	14.422205 	87.321243 	7.615773 	39.812057 	38.013157 	64.815125 	110.000000 	16.492422 	65.215027 	19.104973 	14.035668 	86.278618 	95.524864 	84.219948 	14.317822 	23.706539 	22.360680 	20.615528 	42.520584 	77.801025 	98.290382 	20.024984 	25.000000 	56.302753 	35.341194 	32.015621 	103.479469 	57.974133 	29.206163 	30.000000 	120.917328 	35.227829 	60.307545 	41.303753 	64.776543 	38.897301 	105.152267 	102.083298 	42.059483 	48.041649 	91.214035 	66.287254 	90.027771 	58.591808 	69.720871 	88.119240 	61.619801 	71.554176 	69.892776 	76.967529 	87.965904 	70.837845 	74.652527 	90.785461 	
21.023796 	72.249565 	84.219948 	999.000000 	17.464249 	66.843102 	98.290382 	5.099020 	82.006096 	110.145355 	50.537113 	22.803509 	27.513634 	77.698135 	24.331051 	74.431175 	95.603348 	5.385165 	11.313708 	7.071068 	93.230896 	107.298645 	74.706093 	102.800781 	126.574089 	15.811388 	14.422205 	100.439034 	107.200745 	43.185646 	118.406082 	74.672615 	21.840330 	47.010635 	93.520050 	94.429871 	37.013512 	110.535065 	144.499130 	120.220627 	52.469040 	108.747414 	32.557640 	34.176014 	111.085556 	124.823875 	49.040798 	75.425461 	53.009434 	89.140335 	72.993149 	56.603886 	109.178749 	94.260277 	101.004951 	94.894676 	80.777473 	109.073372 	109.004585 	105.759163 	
34.713108 	88.005684 	99.809822 	17.464249 	999.000000 	82.927681 	113.569359 	13.000000 	98.183502 	122.641754 	67.623962 	40.261642 	10.295630 	94.413979 	41.773197 	91.241440 	111.772087 	19.026299 	9.848858 	22.022715 	109.603828 	123.223373 	91.706055 	118.983192 	141.767410 	32.015621 	12.041595 	116.811813 	123.422043 	60.530983 	134.525085 	92.027168 	20.248457 	64.195015 	110.693268 	111.615410 	25.709921 	127.455872 	160.078110 	136.952545 	69.065186 	125.924583 	36.235340 	40.311287 	128.316010 	141.767410 	61.269894 	92.086914 	65.795135 	106.381386 	89.358826 	70.007141 	126.589890 	111.040535 	118.038132 	111.364265 	95.603348 	126.253716 	126.035706 	121.655251 	
48.764740 	6.324555 	18.027756 	66.843102 	82.927681 	999.000000 	32.449963 	70.213959 	15.264338 	54.037025 	20.248457 	46.861500 	93.193344 	14.035668 	47.201694 	12.649111 	28.844410 	68.622154 	78.102493 	66.468040 	26.832815 	40.459858 	15.652476 	36.055511 	60.440052 	59.816387 	80.721741 	34.000000 	40.496914 	39.051247 	51.613953 	24.083189 	85.632935 	41.303753 	33.136082 	34.132095 	103.276329 	46.324940 	77.794601 	54.781384 	49.000000 	47.095646 	87.132080 	84.118965 	50.039986 	60.440052 	74.330345 	55.036350 	73.552704 	52.325901 	57.584721 	72.111023 	61.741398 	64.536812 	65.192024 	69.202599 	75.584389 	68.505478 	71.400284 	83.408630 	
78.873314 	26.400757 	14.422205 	98.290382 	113.569359 	32.449963 	999.000000 	101.237343 	19.646883 	31.384710 	52.354561 	79.202271 	123.693169 	28.284271 	79.630394 	31.575306 	12.529964 	100.498756 	109.603828 	98.493652 	16.155495 	13.038404 	34.234486 	13.892444 	28.284271 	92.200867 	112.449989 	16.278820 	16.763054 	70.384659 	24.186773 	43.000000 	117.796432 	71.784401 	33.541019 	34.000000 	135.103668 	31.384710 	46.615448 	33.734257 	78.102493 	37.643059 	119.570061 	116.468880 	40.607880 	41.231056 	104.995239 	77.162170 	103.580887 	66.760765 	81.024689 	101.414986 	65.215027 	79.699432 	76.557167 	85.440041 	99.126183 	75.802376 	80.131142 	98.681305 	
22.803509 	75.432091 	87.321243 	5.099020 	13.000000 	70.213959 	101.237343 	999.000000 	85.445892 	111.830231 	54.625999 	27.459061 	23.259407 	81.492332 	29.154760 	78.294319 	99.045441 	9.219544 	9.486833 	11.661903 	96.798759 	110.602890 	78.721024 	106.254410 	129.495178 	20.880613 	13.341664 	104.009613 	110.679718 	48.093658 	121.827744 	79.056938 	22.022715 	52.000000 	97.693398 	98.615417 	34.985710 	114.490173 	147.627914 	124.036285 	57.558666 	112.924751 	34.785053 	37.121422 	115.316956 	128.798294 	53.600372 	80.504662 	57.688820 	94.085068 	78.089691 	61.400326 	113.991226 	99.322708 	106.018867 	99.985001 	85.796272 	114.039467 	114.017540 	110.855759 	
64.007812 	11.180340 	7.615773 	82.006096 	98.183502 	15.264338 	19.646883 	85.445892 	999.000000 	47.296936 	33.600594 	61.522354 	108.452751 	9.055386 	61.619801 	12.041595 	13.601471 	83.630135 	93.236259 	81.394104 	11.704700 	25.455845 	15.033297 	20.808653 	46.324940 	74.330345 	95.775780 	18.788294 	25.238859 	50.990196 	36.400551 	24.515301 	100.409164 	52.201534 	22.825424 	23.706539 	118.258194 	32.140316 	62.968246 	39.849716 	58.463665 	34.365681 	101.019798 	97.637085 	37.483330 	45.891174 	85.381500 	58.855755 	83.934502 	51.000000 	62.393909 	81.786308 	54.817879 	63.953106 	62.425957 	69.354164 	80.622574 	63.655323 	67.357254 	83.186539 	
89.185204 	48.000000 	39.812057 	110.145355 	122.641754 	54.037025 	31.384710 	111.830231 	47.296936 	999.000000 	73.552704 	95.519630 	132.003784 	56.293873 	96.767761 	58.855755 	43.908997 	113.600174 	121.078484 	112.258629 	47.413078 	40.311287 	62.169125 	44.045429 	36.674240 	108.268188 	124.531120 	47.201694 	45.254833 	92.655273 	46.647614 	71.805290 	131.487640 	95.257545 	64.884514 	65.368187 	146.812805 	60.811184 	54.000000 	59.640591 	103.019417 	68.014702 	136.704056 	134.714508 	70.767227 	67.119293 	128.003906 	106.099007 	127.475487 	97.498718 	109.489723 	126.142776 	96.519424 	110.494347 	107.786827 	116.107712 	127.738014 	107.186752 	111.507851 	129.618668 	
