Total assets = 730
Number of asset nodes = 40

Distance:
999.000000 	36.715118 	47.423622 	103.585716 	51.739735 	7.615773 	56.435802 	55.443665 	40.311287 	89.899948 	35.902645 	37.443291 	85.000000 	57.140179 	23.537205 	75.584389 	23.345236 	25.553865 	21.023796 	58.600342 	19.646883 	48.877399 	62.681736 	73.430237 	16.124516 	18.027756 	16.643316 	51.478149 	17.029387 	103.855667 	38.897301 	56.938564 	18.867962 	114.201576 	54.129475 	28.284271 	41.976185 	65.863495 	55.542778 	61.717098 	52.201534 	35.000000 	36.013885 	68.476273 	69.354164 	35.171009 	62.096699 	56.718605 	48.093658 	55.081757 	53.000000 	68.447060 	70.007141 	
36.715118 	999.000000 	83.600243 	136.652847 	88.005684 	41.785164 	19.723083 	91.836815 	77.025970 	121.827744 	10.440307 	72.180328 	117.613777 	20.615528 	59.615433 	39.000000 	59.236813 	19.416489 	56.302753 	95.131485 	27.018513 	85.586212 	26.248810 	36.715118 	34.058773 	31.000000 	46.872166 	88.192970 	45.541191 	138.600143 	75.239616 	93.648277 	42.047592 	148.600128 	90.785461 	29.732138 	77.833153 	102.576797 	92.135773 	98.412399 	88.639717 	69.375786 	70.604530 	105.190300 	105.990562 	44.011364 	98.081596 	92.048897 	81.394104 	89.498604 	86.884979 	104.043259 	103.406960 	
47.423622 	83.600243 	999.000000 	59.774578 	4.472136 	44.821869 	103.227905 	8.544003 	12.000000 	49.162994 	80.622574 	14.035668 	43.289722 	104.201729 	29.546574 	121.794907 	30.463093 	72.249565 	34.014702 	12.369317 	64.815125 	9.899495 	109.808922 	120.104118 	58.249462 	61.611687 	46.065170 	12.206555 	48.301140 	57.454330 	20.099751 	14.317822 	54.120235 	68.095520 	16.643316 	71.561165 	23.769728 	22.022715 	18.867962 	20.396078 	19.798990 	32.000000 	31.016125 	25.019993 	28.160255 	70.936592 	29.681644 	31.144823 	37.336308 	35.227829 	36.715118 	36.715118 	48.104053 	
103.585716 	136.652847 	59.774578 	999.000000 	56.753853 	102.859123 	155.219193 	54.918121 	71.309189 	16.124516 	130.969467 	66.241982 	19.104973 	156.847061 	89.196411 	171.828400 	90.138779 	129.139465 	93.637596 	54.332310 	122.588745 	64.938431 	162.483841 	171.213318 	116.730461 	119.854080 	105.475113 	64.498062 	107.703293 	14.422205 	78.644768 	60.133186 	113.463654 	16.124516 	66.121101 	130.146072 	80.894997 	56.142673 	67.029846 	61.032780 	71.112587 	90.801979 	89.627007 	56.435802 	60.827625 	130.633072 	73.334846 	80.056229 	92.135773 	86.023254 	89.000000 	76.295479 	91.591484 	
51.739735 	88.005684 	4.472136 	56.753853 	999.000000 	48.918301 	107.647575 	4.123106 	14.560220 	47.000000 	85.088188 	18.248287 	41.012192 	108.600182 	33.120991 	126.245789 	34.000000 	76.419891 	37.589893 	8.062258 	68.883957 	9.486833 	114.201576 	124.535133 	62.201286 	65.604881 	49.739319 	10.816654 	51.971146 	53.712196 	22.090721 	11.180340 	57.801384 	64.412735 	14.866069 	75.451973 	25.079872 	18.027756 	16.970562 	17.088007 	18.867962 	34.234486 	33.136082 	21.023796 	24.515301 	74.323616 	27.658634 	30.232433 	38.078865 	34.885529 	36.769554 	34.409302 	46.754681 	
7.615773 	41.785164 	44.821869 	102.859123 	48.918301 	999.000000 	61.326992 	52.345009 	36.235340 	89.888817 	42.296574 	36.769554 	84.693565 	61.717098 	17.888544 	80.777473 	17.464249 	27.586229 	14.560220 	55.172459 	20.000000 	44.821869 	67.119293 	78.294319 	13.928389 	17.000000 	9.219544 	47.201694 	10.000000 	102.078400 	33.541019 	52.801514 	13.341664 	112.605507 	49.396355 	27.313000 	36.055511 	61.611687 	50.606323 	57.140179 	46.957428 	28.160255 	29.274563 	64.070274 	64.498062 	31.064449 	56.302753 	50.447994 	41.000000 	48.373547 	46.097721 	62.361847 	63.031738 	
56.435802 	19.723083 	103.227905 	155.219193 	107.647575 	61.326992 	999.000000 	111.503365 	96.747093 	140.089264 	24.413111 	91.547798 	136.124939 	3.162278 	79.202271 	19.646883 	78.790863 	36.496574 	75.769386 	114.825958 	44.911022 	105.309067 	7.615773 	17.000000 	52.392746 	49.030602 	65.802734 	107.912003 	64.288414 	157.724442 	94.847244 	113.371071 	60.207973 	167.585800 	110.476242 	45.000000 	97.308784 	122.298813 	111.803398 	118.118584 	108.258949 	88.543777 	89.810913 	124.907967 	125.670204 	58.309521 	117.545738 	111.328346 	100.169853 	108.521889 	105.773346 	123.369362 	122.024590 	
55.443665 	91.836815 	8.544003 	54.918121 	4.123106 	52.345009 	111.503365 	999.000000 	17.000000 	46.173584 	89.067390 	22.360680 	40.112343 	112.414413 	36.055511 	130.172958 	36.891735 	79.906197 	40.496914 	4.000000 	72.249565 	10.049875 	118.004234 	128.413391 	65.436989 	68.883957 	52.697250 	10.198039 	54.918121 	50.990196 	23.769728 	8.485281 	60.745369 	61.741398 	13.416408 	78.600258 	26.076809 	14.142136 	15.264338 	13.892444 	18.027756 	35.902645 	34.713108 	17.117243 	20.880613 	76.922035 	25.495098 	29.068884 	38.327538 	34.176014 	36.400551 	31.890438 	45.000000 	
40.311287 	77.025970 	12.000000 	71.309189 	14.560220 	36.235340 	96.747093 	17.000000 	999.000000 	61.131008 	75.392311 	17.804493 	55.226807 	97.416634 	19.209373 	115.836090 	20.000000 	63.780876 	23.600847 	19.209373 	55.865910 	8.602325 	102.927162 	113.740936 	48.836460 	52.345009 	35.805027 	11.180340 	38.013157 	67.977936 	8.246211 	16.643316 	43.829212 	78.721024 	14.317822 	61.846584 	12.529964 	25.553865 	16.124516 	21.540659 	14.142136 	20.000000 	19.026299 	28.178005 	29.410883 	59.933296 	25.317978 	23.706539 	26.419689 	26.248810 	26.907248 	32.557640 	40.816662 	
89.899948 	121.827744 	49.162994 	16.124516 	47.000000 	89.888817 	140.089264 	46.173584 	61.131008 	999.000000 	115.745407 	53.141319 	6.082763 	141.820312 	77.665955 	156.348969 	78.644768 	115.381973 	82.000000 	46.690472 	109.251999 	56.080299 	147.434738 	155.878159 	103.817146 	106.775467 	93.407707 	56.320511 	95.603348 	26.000000 	69.028976 	52.952808 	101.242287 	31.622776 	58.855755 	117.175079 	72.027771 	51.264023 	60.207973 	55.362442 	63.788715 	81.098709 	80.056229 	52.392746 	57.271286 	118.848640 	68.308128 	73.979729 	84.480766 	79.624115 	82.200974 	72.615425 	87.664131 	
35.902645 	10.440307 	80.622574 	130.969467 	85.088188 	42.296574 	24.413111 	89.067390 	75.392311 	115.745407 	999.000000 	68.242218 	111.865990 	26.419689 	59.439045 	41.400482 	59.228371 	26.076809 	56.718605 	92.590500 	31.953091 	83.773506 	31.906113 	40.311287 	37.854988 	35.440090 	49.010204 	86.539009 	48.093658 	133.869339 	74.726166 	91.787796 	45.705578 	143.586212 	89.537704 	36.891735 	77.878113 	100.722389 	91.082382 	96.932968 	87.931793 	70.455658 	71.568146 	103.469803 	104.752090 	51.107731 	97.984695 	92.574295 	83.150467 	90.669731 	88.362885 	104.345581 	105.233078 	
37.443291 	72.180328 	14.035668 	66.241982 	18.248287 	36.769554 	91.547798 	22.360680 	17.804493 	53.141319 	68.242218 	999.000000 	47.927029 	92.763138 	26.076809 	109.622078 	27.073973 	62.968246 	30.000000 	26.305893 	56.356010 	21.840330 	98.412399 	108.231232 	50.695168 	53.712196 	40.607880 	24.738634 	42.755116 	66.603302 	24.839485 	28.071337 	48.270073 	76.837494 	29.120440 	64.078079 	29.732138 	36.055511 	31.320919 	34.132095 	30.870699 	34.014702 	33.541019 	39.051247 	42.047592 	66.098412 	41.785164 	41.340054 	43.416588 	44.045429 	44.553337 	49.040798 	58.523499 	
85.000000 	117.613777 	43.289722 	19.104973 	41.012192 	84.693565 	136.124939 	40.112343 	55.226807 	6.082763 	111.865990 	47.927029 	999.000000 	137.767914 	72.034714 	152.735062 	73.006851 	110.535065 	76.400261 	40.607880 	104.216118 	50.039986 	143.401535 	152.108521 	98.615417 	101.636604 	87.931793 	50.249378 	90.138779 	25.709921 	63.071388 	46.872166 	95.817535 	33.120991 	52.773098 	112.004463 	66.007576 	45.310043 	54.129475 	49.335587 	57.706154 	75.166481 	74.108032 	46.518814 	51.429562 	113.322548 	62.297672 	67.911705 	78.409180 	73.545906 	76.118332 	66.708321 	81.706795 	
57.140179 	20.615528 	104.201729 	156.847061 	108.600182 	61.717098 	3.162278 	112.414413 	97.416634 	141.820312 	26.419689 	92.763138 	137.767914 	999.000000 	79.605278 	20.099751 	79.158073 	36.138622 	76.059189 	115.676270 	44.643028 	106.000000 	5.656854 	16.763054 	52.201534 	48.764740 	65.787537 	108.558739 	64.195015 	159.100601 	95.257545 	114.057007 	59.908264 	169.035492 	111.018013 	44.102154 	97.575615 	122.967476 	112.294258 	118.701309 	108.673820 	88.600227 	89.888817 	125.538841 	126.178444 	57.078892 	117.783699 	111.427109 	100.000000 	108.466583 	105.650368 	123.490891 	121.753853 	
23.537205 	59.615433 	29.546574 	89.196411 	33.120991 	17.888544 	79.202271 	36.055511 	19.209373 	77.665955 	59.439045 	26.076809 	72.034714 	79.605278 	999.000000 	98.615417 	1.000000 	45.000000 	4.472136 	38.418747 	36.878178 	27.586229 	85.000000 	96.176918 	29.698484 	33.241539 	16.643316 	29.732138 	18.867962 	86.833176 	15.652476 	35.383614 	24.698177 	97.529480 	31.622776 	42.638012 	18.439089 	44.045429 	32.756680 	39.408119 	29.068884 	13.000000 	13.601471 	46.400433 	46.647614 	41.436699 	38.600517 	33.241539 	26.248810 	32.062439 	30.413813 	44.911022 	47.381432 	
75.584389 	39.000000 	121.794907 	171.828400 	126.245789 	80.777473 	19.646883 	130.172958 	115.836090 	156.348969 	41.400482 	109.622078 	152.735062 	20.099751 	98.615417 	999.000000 	98.234413 	56.089214 	95.273293 	133.600143 	64.536812 	124.354332 	16.124516 	5.000000 	72.034714 	68.658577 	85.440041 	127.015747 	83.934502 	175.171341 	114.236595 	132.412231 	79.831070 	184.783661 	129.711212 	64.195015 	116.811813 	141.354172 	131.095383 	137.295303 	127.632286 	108.157295 	109.416634 	144.013885 	144.931015 	77.006493 	137.058380 	130.919830 	119.816528 	128.160049 	125.419296 	142.947540 	141.661575 	
23.345236 	59.236813 	30.463093 	90.138779 	34.000000 	17.464249 	78.790863 	36.891735 	20.000000 	78.644768 	59.228371 	27.073973 	73.006851 	79.158073 	1.000000 	98.234413 	999.000000 	44.407207 	3.605551 	39.204590 	36.235340 	28.319605 	84.534019 	95.754898 	29.000000 	32.557640 	15.811388 	30.413813 	18.027756 	87.709747 	16.124516 	36.069378 	23.853722 	98.412399 	32.202484 	41.868843 	18.681541 	44.687805 	33.286633 	40.000000 	29.529646 	12.649111 	13.341664 	47.010635 	47.169907 	40.496914 	38.897301 	33.376640 	25.961510 	32.015621 	30.265491 	45.122055 	47.265209 	
25.553865 	19.416489 	72.249565 	129.139465 	76.419891 	27.586229 	36.496574 	79.906197 	63.780876 	115.381973 	26.076809 	62.968246 	110.535065 	36.138622 	45.000000 	56.089214 	44.407207 	999.000000 	41.048752 	82.758682 	8.544003 	72.346390 	41.109608 	52.886673 	16.155495 	12.649111 	29.966648 	74.652527 	28.231188 	129.201401 	60.464867 	80.280754 	23.769728 	139.617340 	76.609398 	10.816654 	62.265560 	89.022469 	77.665955 	84.403793 	73.783470 	52.801514 	54.129475 	91.400215 	91.525955 	25.059929 	82.298241 	75.643906 	63.890530 	72.449982 	69.570107 	87.726852 	85.615417 	
