19
92	126	23	0	2	0	13.6726
67	80	103	1	1	1	14.7625
167	91	95	1	0	0	14.1391
159	103	82	0	1	1	14.6416
38	86	102	0	0	2	15.2867
148	113	71	2	0	0	14.7475
42	109	78	0	1	1	14.917
195	103	86	2	0	0	14.2285
22	90	101	0	2	0	15.419
112	137	7	1	0	1	15.4771
140	90	104	0	1	1	15.3655
151	64	61	0	0	0	9.09563
45	97	12	0	0	0	9.77394
180	97	28	0	0	0	10.096
65	60	84	0	0	0	10.3228
135	35	99	0	0	0	10.5005
14	18	104	1	0	0	12.4858
59	35	102	0	0	0	10.7838
192	36	105	1	0	0	13.0345

nv	9	8	7

Vehicles departing from depots at the previous stage:
151	64	61	0	0	0	9.09563
45	97	12	0	0	0	9.77394
180	97	28	0	0	0	10.096
65	60	84	0	0	0	10.3228
135	35	99	0	0	0	10.5005
14	18	104	1	0	0	12.4858
59	35	102	0	0	0	10.7838
192	36	105	1	0	0	13.0345
