19
151	64	61	0	0	0	9.09563
49	87	39	1	0	1	10.5235
45	97	12	0	0	0	9.77394
8	96	26	0	2	0	11.9188
143	78	63	1	0	0	10.8729
180	97	28	0	0	0	10.096
103	95	35	0	2	0	11.5523
19	99	28	2	0	0	11.6166
65	60	84	0	0	0	10.3228
197	99	34	0	1	1	12.4374
135	35	99	0	0	0	10.5005
68	66	82	1	0	1	12.4347
14	18	104	1	0	1	12.4858
117	106	10	1	1	0	11.0044
59	35	102	0	0	0	10.7838
114	34	104	0	1	1	12.6122
81	107	25	1	0	1	12.3803
177	32	106	0	1	0	11.4899
192	36	105	1	0	1	13.0345

nv	9	8	7

Vehicles departing from depots at the previous stage:
