UB = 860
M = 90

Distance:
999.000000 	34.669872 	115.935326 	5.385165 	100.767059 	99.156441 	102.068604 	43.266617 	5.830952 	40.311287 	42.438190 	47.169907 	122.641754 	42.941822 	17.088007 	45.000000 	19.235384 	31.953091 	96.208107 	124.851913 	47.885281 	118.406082 	45.221676 	106.301460 	31.320919 	63.063461 	101.178062 	41.231056 	42.154476 	44.777225 	46.097721 	96.176918 	104.690018 	97.590981 	38.832977 	41.231056 	99.824844 	43.416588 	41.976185 	40.607880 	40.447498 	47.296936 	39.115215 	44.721359 	45.541191 	44.283180 	42.755116 	45.354160 	48.662102 	48.836460 	47.296936 	44.598206 	48.507732 	47.801674 	45.310043 	48.703182 	49.040798 	65.007690 	66.272163 	64.629715 	65.490456 	68.183578 	66.098412 	68.883957 	70.576202 	70.710678 	73.552704 	
34.669872 	999.000000 	85.000000 	31.890438 	68.264191 	66.287254 	69.339745 	8.602325 	32.557640 	6.082763 	77.103828 	12.529964 	91.241440 	9.055386 	23.194826 	17.117243 	20.099751 	8.062258 	63.007935 	93.477272 	13.601471 	86.452301 	79.881165 	73.498299 	10.049875 	97.616600 	68.007355 	9.486833 	10.440307 	12.041595 	13.000000 	62.481998 	71.400284 	63.890530 	14.212670 	14.212670 	65.795135 	15.264338 	15.620500 	16.278820 	17.029387 	18.788294 	18.867962 	18.601076 	20.000000 	20.518284 	29.966648 	33.541019 	33.015148 	33.837849 	34.481880 	36.400551 	35.846897 	36.235340 	38.275318 	38.910152 	39.812057 	40.249222 	44.654228 	44.821869 	45.000000 	45.793011 	47.507893 	49.203659 	49.648766 	50.219517 	52.153618 	
115.935326 	85.000000 	999.000000 	114.908661 	19.000000 	22.022715 	19.104973 	77.620872 	115.762688 	81.706795 	156.204987 	75.272835 	7.211102 	80.653580 	99.403221 	71.021126 	96.834908 	91.923882 	26.019224 	9.219544 	76.537575 	7.280110 	159.022018 	16.763054 	93.776329 	173.971268 	22.360680 	84.433403 	84.118965 	81.608826 	80.361679 	29.274563 	21.189621 	28.442924 	92.048897 	89.560036 	30.364452 	88.056801 	90.249657 	92.444580 	93.407707 	87.097649 	96.566040 	90.470993 	91.219513 	93.391647 	106.512909 	109.041275 	105.380264 	106.367287 	108.673820 	113.357841 	109.489723 	110.643570 	115.316956 	113.600174 	114.586212 	95.000000 	102.004898 	105.004761 	104.000000 	101.044548 	108.000000 	107.042046 	105.118980 	106.117859 	105.304321 	
5.385165 	31.890438 	114.908661 	999.000000 	99.201813 	97.452553 	100.424103 	40.459858 	1.000000 	37.202152 	45.650848 	44.204071 	121.490738 	39.661064 	18.027756 	43.908997 	19.416489 	28.178005 	94.366310 	123.713379 	44.654228 	117.068359 	48.373547 	104.637466 	27.313000 	66.708321 	99.357941 	37.589893 	38.470768 	41.182522 	42.544094 	94.111633 	102.825096 	95.524864 	34.481880 	37.000000 	97.580734 	39.217342 	37.643059 	36.138622 	35.902645 	43.011627 	34.365681 	40.261642 	41.000000 	39.623226 	37.483330 	40.024994 	43.416588 	43.566040 	41.976185 	39.217342 	43.174065 	42.449970 	39.924931 	43.324360 	43.657761 	60.074955 	61.131008 	59.413803 	60.299255 	63.071388 	60.827625 	63.639610 	65.375839 	65.490456 	68.359344 	
100.767059 	68.264191 	19.000000 	99.201813 	999.000000 	3.162278 	2.000000 	60.415230 	100.000000 	64.412735 	142.130219 	57.697487 	23.769728 	63.071388 	84.864601 	55.901699 	82.073135 	74.706093 	7.071068 	25.961510 	58.694122 	18.384777 	144.958618 	5.830952 	76.478752 	160.863297 	5.000000 	66.708321 	66.309875 	63.694584 	62.393909 	10.770329 	7.071068 	10.295630 	74.094536 	71.512238 	13.453624 	69.892776 	72.111023 	74.330345 	75.272835 	68.680420 	78.434685 	72.124893 	72.801102 	75.000000 	88.056801 	90.470993 	86.683334 	87.664131 	90.027771 	94.831429 	90.801979 	91.983696 	96.772926 	94.921021 	95.900993 	76.000000 	83.006027 	86.005814 	85.000000 	82.054863 	89.000000 	88.051125 	86.145226 	87.143562 	86.371292 	
99.156441 	66.287254 	22.022715 	97.452553 	3.162278 	999.000000 	3.162278 	58.309521 	98.234413 	62.265560 	140.730240 	55.470715 	26.476404 	60.827625 	83.450584 	54.451813 	80.610176 	72.560318 	4.000000 	28.635643 	56.364883 	20.880613 	143.558350 	7.211102 	74.303429 	159.665268 	3.000000 	64.404968 	63.976559 	61.326992 	60.008331 	7.615773 	6.324555 	7.211102 	71.693794 	69.079666 	10.630146 	67.416618 	69.641945 	71.867935 	72.801102 	66.098412 	75.960518 	69.570107 	70.213959 	72.422371 	85.440041 	87.800911 	83.952370 	84.929382 	87.321243 	92.179176 	88.073830 	89.269257 	94.111633 	92.195442 	93.171883 	73.006851 	80.000000 	83.024094 	82.006096 	79.025314 	86.005814 	85.023529 	83.096329 	84.095184 	83.294655 	
102.068604 	69.339745 	19.104973 	100.424103 	2.000000 	3.162278 	999.000000 	61.400326 	101.212646 	65.368187 	143.544418 	58.591808 	23.345236 	63.953106 	86.267029 	57.280014 	83.450584 	75.663727 	7.071068 	25.495098 	59.506302 	17.720045 	146.372818 	4.242640 	77.414467 	162.373032 	3.605551 	67.542580 	67.119293 	64.474800 	63.158531 	10.198039 	5.099020 	9.486833 	74.846512 	72.235725 	12.206555 	70.576202 	72.801102 	75.026665 	75.960518 	69.260376 	79.120163 	72.732384 	73.375748 	75.584389 	88.600227 	90.956032 	87.097649 	88.073830 	90.470993 	95.336250 	91.219513 	92.417534 	97.267670 	95.341492 	96.317184 	76.026314 	83.006027 	86.052307 	85.023529 	82.006096 	89.022469 	88.005684 	86.052307 	87.051712 	86.209045 	
43.266617 	8.602325 	77.620872 	40.459858 	60.415230 	58.309521 	61.400326 	999.000000 	41.109608 	4.123106 	85.702972 	4.123106 	83.671982 	4.472136 	31.048349 	15.000000 	27.892651 	14.317822 	54.918121 	85.906929 	6.082763 	78.714676 	88.481636 	65.513359 	16.155495 	106.174385 	59.908264 	8.246211 	8.544003 	7.810250 	7.810250 	54.203320 	63.245552 	55.605755 	16.124516 	14.560220 	57.384666 	14.317822 	15.811388 	17.464249 	18.439089 	16.401220 	21.213203 	17.888544 	19.235384 	20.615528 	32.557640 	35.902645 	34.176014 	35.114101 	36.400551 	39.458839 	37.643059 	38.327538 	41.436699 	41.231056 	42.201897 	37.013512 	42.426407 	43.278172 	43.185646 	43.185646 	46.227695 	47.423622 	47.381432 	48.083260 	49.578220 	
5.830952 	32.557640 	115.762688 	1.000000 	100.000000 	98.234413 	101.212646 	41.109608 	999.000000 	37.802116 	45.177429 	44.821869 	122.331520 	40.224369 	19.026299 	44.777225 	20.396078 	28.653097 	95.131485 	124.555206 	45.221676 	117.889778 	47.885281 	105.422958 	27.730848 	66.309875 	100.124924 	38.078865 	38.948685 	41.677334 	43.046486 	94.847244 	103.585716 	96.260063 	34.785053 	37.336308 	98.290382 	39.560081 	37.947330 	36.400551 	36.138622 	43.324360 	34.525352 	40.521599 	41.231056 	39.812057 	37.336308 	39.812057 	43.289722 	43.416588 	41.773197 	38.897301 	42.953465 	42.201897 	39.560081 	43.011627 	43.324360 	60.133186 	61.073727 	59.304298 	60.207973 	63.031738 	60.671246 	63.505905 	65.276337 	65.375839 	68.264191 	
40.311287 	6.082763 	81.706795 	37.202152 	64.412735 	62.265560 	65.368187 	4.123106 	37.802116 	999.000000 	82.680107 	7.071068 	87.726852 	3.000000 	29.274563 	17.888544 	26.172504 	10.295630 	58.830265 	89.961105 	7.615773 	82.734512 	85.440041 	69.462219 	12.083046 	103.353760 	63.812225 	5.000000 	5.656854 	6.324555 	7.071068 	58.008621 	67.119293 	59.405388 	12.369317 	11.180340 	61.073727 	11.401754 	12.529964 	13.928389 	14.866069 	14.212670 	17.464249 	15.000000 	16.401220 	17.492855 	28.861740 	32.280025 	30.870699 	31.780497 	32.893768 	35.693138 	34.176014 	34.785053 	37.656342 	37.643059 	38.600517 	35.510563 	40.459858 	41.012192 	41.036568 	41.400482 	43.863426 	45.276924 	45.453274 	46.097721 	47.801674 	
42.438190 	77.103828 	156.204987 	45.650848 	142.130219 	140.730240 	143.544418 	85.702972 	45.177429 	82.680107 	999.000000 	89.587944 	163.131851 	85.234970 	57.280014 	86.278618 	60.141499 	73.824112 	137.974640 	165.302750 	90.210861 	159.289047 	2.828427 	147.787003 	72.897186 	21.587032 	142.898560 	83.240616 	84.118965 	86.833176 	88.192970 	138.191895 	146.454773 	139.603012 	79.705711 	82.346825 	141.992950 	84.581322 	82.855293 	81.154175 	80.777473 	88.238312 	78.771820 	85.234970 	85.796272 	84.154617 	78.644768 	80.062477 	84.528099 	84.344528 	82.036575 	77.524193 	82.873398 	81.743500 	77.317528 	81.394104 	81.301903 	103.077644 	102.591423 	100.129913 	101.271912 	104.737770 	100.717430 	103.817146 	106.066017 	105.929222 	109.036690 	
47.169907 	12.529964 	75.272835 	44.204071 	57.697487 	55.470715 	58.591808 	4.123106 	44.821869 	7.071068 	89.587944 	999.000000 	81.154175 	5.385165 	35.171009 	17.029387 	32.015621 	17.204651 	51.971146 	83.384651 	2.828427 	76.059189 	92.358002 	62.649822 	18.867962 	110.145355 	56.938564 	9.219544 	9.055386 	7.071068 	6.324555 	51.039200 	60.207973 	52.430908 	17.117243 	15.000000 	54.037025 	14.142136 	16.031219 	18.000000 	19.000000 	15.231546 	22.022715 	17.464249 	18.681541 	20.396078 	33.060551 	36.221542 	33.955853 	34.928497 	36.496574 	40.049969 	37.656342 	38.470768 	42.047592 	41.436699 	42.426407 	34.655445 	40.459858 	41.617306 	41.400482 	41.036568 	44.654228 	45.607018 	45.343136 	46.097721 	47.381432 	
122.641754 	91.241440 	7.211102 	121.490738 	23.769728 	26.476404 	23.345236 	83.671982 	122.331520 	87.726852 	163.131851 	81.154175 	999.000000 	86.539009 	106.212051 	77.665955 	103.600197 	97.989792 	30.413813 	2.236068 	82.280006 	6.082763 	165.951797 	20.024984 	99.809822 	181.024857 	26.076809 	90.249657 	89.888817 	87.315521 	86.034874 	33.060551 	24.020824 	32.015621 	97.739449 	95.189285 	33.136082 	93.605553 	95.817535 	98.030609 	98.979797 	92.444580 	102.142059 	95.880135 	96.566040 	98.762344 	111.825760 	114.236595 	110.421921 	111.400177 	113.780487 	118.600166 	114.542572 	115.732452 	120.540451 	118.663391 	119.641129 	99.181648 	106.117859 	109.224541 	108.166542 	105.042847 	112.160599 	111.040535 	109.004585 	110.004547 	109.018349 	
42.941822 	9.055386 	80.653580 	39.661064 	63.071388 	60.827625 	63.953106 	4.472136 	40.224369 	3.000000 	85.234970 	5.385165 	86.539009 	999.000000 	32.249031 	19.416489 	29.154760 	12.041595 	57.306194 	88.769363 	5.000000 	81.437096 	87.982956 	68.000000 	13.601471 	106.004715 	62.265560 	4.000000 	4.123106 	3.605551 	4.123106 	56.302753 	65.513359 	57.688820 	12.000000 	10.198039 	59.203041 	9.848858 	11.401754 	13.152946 	14.142136 	12.041595 	17.029387 	13.416408 	14.764823 	16.155495 	28.284271 	31.575306 	29.732138 	30.675724 	32.015621 	35.227829 	33.241539 	33.955853 	37.215588 	36.878178 	37.854988 	33.015148 	38.209946 	38.948685 	38.897301 	39.051247 	41.868843 	43.139309 	43.185646 	43.863426 	45.453274 	
17.088007 	23.194826 	99.403221 	18.027756 	84.864601 	83.450584 	86.267029 	31.048349 	19.026299 	29.274563 	57.280014 	35.171009 	106.212051 	32.249031 	999.000000 	29.000000 	3.162278 	24.515301 	80.721741 	108.406639 	36.674240 	102.176315 	60.108234 	90.509666 	25.000000 	76.609398 	85.632935 	32.000000 	33.000000 	35.057095 	36.124783 	81.055534 	89.196411 	82.462112 	32.984844 	34.525352 	85.000000 	36.345562 	35.693138 	35.171009 	35.440090 	40.311287 	35.468296 	38.832977 	40.024994 	39.560081 	43.266617 	46.615448 	48.373547 	48.877399 	48.259712 	47.507893 	49.648766 	49.406479 	48.836460 	51.224995 	51.855568 	60.876926 	63.906181 	63.158531 	63.694584 	65.459915 	65.306969 	67.623962 	68.709534 	69.079666 	71.512238 	
45.000000 	17.117243 	71.021126 	43.908997 	55.901699 	54.451813 	57.280014 	15.000000 	44.777225 	17.888544 	86.278618 	17.029387 	77.665955 	19.416489 	29.000000 	999.000000 	26.172504 	25.179358 	51.739735 	79.881165 	19.849434 	73.409805 	89.106674 	61.522354 	27.166155 	105.422958 	56.639210 	22.825424 	23.323807 	22.803509 	22.671568 	52.201534 	60.207973 	53.600372 	30.083218 	29.068884 	56.302753 	29.154760 	30.413813 	31.780497 	32.695564 	31.400637 	35.114101 	32.756680 	34.132095 	35.355339 	46.486557 	49.979996 	48.754486 	49.658836 	50.695168 	53.160137 	52.000000 	52.554733 	55.081757 	55.362442 	56.302753 	51.662365 	57.314919 	58.258045 	58.137768 	57.982758 	61.220913 	62.369865 	62.241467 	62.968246 	64.350601 	
19.235384 	20.099751 	96.834908 	19.416489 	82.073135 	80.610176 	83.450584 	27.892651 	20.396078 	26.172504 	60.141499 	32.015621 	103.600197 	29.154760 	3.162278 	26.172504 	999.000000 	21.840330 	77.833153 	105.801704 	33.541019 	99.488693 	62.968246 	87.692642 	22.472204 	79.630394 	82.758682 	29.017237 	30.016663 	32.015621 	33.060551 	78.102493 	86.313385 	79.511009 	30.364452 	31.780497 	82.006096 	33.541019 	32.984844 	32.572994 	32.893768 	37.483330 	33.105892 	36.138622 	37.363083 	37.000000 	41.400482 	44.821869 	46.324940 	46.872166 	46.400433 	45.967381 	47.801674 	47.634022 	47.381432 	49.578220 	50.249378 	58.240879 	61.465439 	60.835846 	61.326992 	62.968246 	63.063461 	65.306969 	66.309875 	66.708321 	69.079666 	
31.953091 	8.062258 	91.923882 	28.178005 	74.706093 	72.560318 	75.663727 	14.317822 	28.653097 	10.295630 	73.824112 	17.204651 	97.989792 	12.041595 	24.515301 	25.179358 	21.840330 	999.000000 	69.115845 	100.224747 	16.970562 	93.021500 	76.537575 	79.755875 	2.000000 	94.847244 	74.094536 	9.433981 	10.295630 	13.038404 	14.422205 	68.242218 	77.388626 	69.634758 	8.544003 	10.049875 	71.217972 	12.000000 	11.180340 	10.770329 	11.180340 	16.000000 	12.041595 	14.317822 	15.524175 	15.231546 	22.472204 	26.076809 	26.172504 	26.907248 	27.202942 	28.635643 	28.600698 	28.844410 	30.463093 	31.384710 	32.249031 	36.400551 	39.812057 	39.446167 	39.824615 	41.231056 	41.880783 	43.908997 	44.721359 	45.177429 	47.423622 	
