Total assets = 600
Number of asset nodes = 33

Distance:
999.000000 	75.451973 	94.339813 	65.192024 	34.058773 	48.826221 	45.343136 	49.648766 	45.276924 	45.354160 	43.965897 	13.453624 	49.929951 	21.023796 	35.114101 	40.718548 	49.739319 	47.885281 	17.888544 	48.764740 	42.154476 	33.955853 	21.189621 	19.209373 	109.808922 	22.360680 	76.026314 	22.022715 	26.000000 	37.696156 	30.413813 	26.400757 	25.553865 	25.238859 	60.835846 	47.296936 	55.000000 	90.906548 	32.310989 	87.200920 	38.470768 	40.311287 	47.042534 	71.175842 	
75.451973 	999.000000 	19.313208 	13.000000 	108.706024 	34.132095 	119.970833 	34.058773 	39.204590 	113.569359 	113.357841 	78.294319 	35.014282 	66.730804 	50.990196 	45.398239 	37.000000 	39.012817 	75.026665 	39.000000 	46.173584 	54.918121 	72.732384 	79.120163 	34.655445 	75.584389 	149.201202 	80.324341 	74.464760 	112.507774 	68.249542 	75.432091 	77.884529 	79.120163 	37.947330 	51.088158 	130.430054 	27.294687 	75.133217 	28.792360 	111.359779 	67.067131 	60.133186 	39.661064 	
94.339813 	19.313208 	999.000000 	31.780497 	127.200630 	52.952808 	138.405197 	52.773098 	58.051701 	130.831955 	130.816666 	97.575615 	53.600372 	86.034874 	70.092796 	64.327286 	55.443665 	57.558666 	94.339813 	57.428215 	64.938431 	73.979729 	92.027168 	98.432716 	18.384777 	94.868332 	167.092789 	99.624290 	93.680305 	131.609268 	87.321243 	94.641426 	97.123634 	98.371742 	54.230988 	69.115845 	149.214615 	29.732138 	94.148819 	34.409302 	130.613937 	85.586212 	78.057671 	53.160137 	
65.192024 	13.000000 	31.780497 	999.000000 	99.005051 	21.213203 	110.317726 	21.095022 	26.305893 	105.683487 	105.209312 	66.730804 	22.022715 	54.625999 	38.327538 	32.557640 	24.000000 	26.019224 	63.071388 	26.000000 	33.241539 	42.201897 	60.539242 	67.119293 	44.944408 	63.324562 	140.264038 	68.154236 	61.983868 	101.513542 	55.542778 	62.936478 	65.459915 	66.730804 	25.942244 	38.118237 	120.104118 	28.460499 	62.369865 	27.166155 	99.849884 	54.083271 	47.169907 	29.732138 	
34.058773 	108.706024 	127.200630 	99.005051 	999.000000 	82.800964 	11.313708 	83.600243 	79.056938 	21.095022 	18.357559 	38.275318 	83.815269 	51.478149 	68.095520 	74.094536 	83.486526 	81.541397 	44.271889 	82.377182 	75.292763 	66.189125 	48.383881 	42.201897 	143.282944 	47.539455 	42.190044 	43.737854 	51.419842 	17.691807 	58.523499 	51.195702 	48.836460 	47.675991 	94.154129 	79.202271 	23.086792 	124.963997 	56.885849 	121.210564 	25.612497 	68.154236 	76.843994 	104.316826 	
48.826221 	34.132095 	52.952808 	21.213203 	82.800964 	999.000000 	94.021271 	1.000000 	5.099020 	92.612091 	91.678787 	47.634022 	2.236068 	34.669872 	17.464249 	11.401754 	4.242640 	5.385165 	43.266617 	5.830952 	12.041595 	21.189621 	40.311287 	47.169907 	64.884514 	42.941822 	124.851913 	47.885281 	41.231056 	82.975899 	34.481880 	42.154476 	44.777225 	46.097721 	15.132746 	18.027756 	102.532921 	42.426407 	41.231056 	38.418747 	80.448738 	33.000000 	26.925823 	25.019993 	
45.343136 	119.970833 	138.405197 	110.317726 	11.313708 	94.021271 	999.000000 	94.810333 	90.210861 	21.470911 	18.788294 	48.754486 	95.000000 	62.177166 	79.075912 	85.146935 	94.625580 	92.655273 	54.625999 	93.477272 	86.284416 	77.025970 	58.694122 	52.201534 	154.563904 	57.584721 	31.304953 	53.450912 	61.351448 	20.615528 	68.709534 	61.032780 	58.523499 	57.280014 	105.152267 	89.894379 	14.035668 	136.235092 	66.483078 	132.438660 	29.120440 	78.108902 	87.091904 	115.247559 	
49.648766 	34.058773 	52.773098 	21.095022 	83.600243 	1.000000 	94.810333 	999.000000 	5.385165 	93.520050 	92.574295 	48.270073 	1.414214 	35.227829 	17.888544 	11.704700 	3.605551 	5.099020 	43.829212 	5.385165 	12.165525 	21.540659 	40.816662 	47.707443 	64.474800 	43.416588 	125.670204 	48.373547 	41.629318 	83.630135 	34.785053 	42.544094 	45.188496 	46.518814 	14.142136 	17.720045 	103.247276 	41.725292 	41.484936 	37.643059 	81.024689 	33.015148 	26.683329 	24.020824 	
45.276924 	39.204590 	58.051701 	26.305893 	79.056938 	5.099020 	90.210861 	5.385165 	999.000000 	89.693924 	88.639717 	43.185646 	5.000000 	30.000000 	12.529964 	6.324555 	4.472136 	3.000000 	38.600517 	4.000000 	7.000000 	16.155495 	35.510563 	42.438190 	69.856995 	38.078865 	121.202309 	43.046486 	36.249138 	78.568443 	29.410883 	37.161808 	39.812057 	41.146080 	16.278820 	13.892444 	98.351410 	46.754681 	36.138622 	42.449970 	75.802376 	28.017851 	22.472204 	26.683329 	
45.354160 	113.569359 	130.831955 	105.683487 	21.095022 	92.612091 	21.470911 	93.520050 	89.693924 	999.000000 	2.828427 	54.037025 	94.021271 	65.764732 	80.361679 	85.702972 	94.154129 	92.477028 	60.074955 	93.407707 	87.281158 	79.309517 	64.124878 	59.008472 	148.070923 	64.007812 	37.589893 	61.073727 	68.007355 	38.418747 	74.242844 	68.000000 	66.030296 	65.069191 	105.688217 	92.649879 	34.785053 	133.255386 	74.006760 	130.249756 	46.615448 	84.214012 	91.923882 	116.107712 	
