49		87		39		1		0		11.1445		11.1445		0		0		0
25		90		44		1		0		11.4284		11.4284		0		0		0
180		97		28		1		0		11.6057		11.6057		0		0		0
84		101		0		1		0		11.625		11.625		0		0		0
184		98		31		1		0		12.2299		12.2299		0		0		0
19		99		28		1		0		12.2299		12.2299		0		0		0
68		66		82		1		0		12.0988		12.0988		0		0		0
59		35		102		1		0		12.2243		12.2243		0		0		0
185		103		34		1		0		12.8178		12.8178		0		0		0
81		107		25		1		0		12.9514		12.9514		0		0		0
128		28		107		1		0		13.0468		13.0468		0		0		0
177		32		106		1		0		12.0972		12.0972		0		0		0
192		36		105		1		0		11.1452		11.1452		0		0		0
76		10		111		1		10		11.145		13.145		2		0		0
153		103		44		1		23		11.2004		13.2004		0		2		0
191		108		30		1		9		11.2089		13.2089		0		2		0
141		66		91		1		9		11.2414		13.2414		1		1		1
149		112		13		1		20		11.2752		13.2752		1		1		1
70		34		108		1		30		11.3225		13.3225		2		0		0
93		85		75		1		15		11.3358		13.3358		2		0		0
106		31		112		1		25		11.6211		13.6211		1		1		1
119		21		115		1		10		11.6902		13.6902		1		1		1
170		104		54		1		20		11.7184		13.7184		1		1		1
18		50		106		1		9		11.7201		13.7201		1		0		1
55		70		94		1		10		11.7201		13.7201		0		0		2
28		113		32		1		10		11.7444		13.7444		0		0		2
155		86		80		1		10		11.7456		13.7456		1		1		0
52		116		22		1		32		11.8068		13.8068		2		0		0
168		113		35		1		23		11.8296		13.8296		1		0		1
73		102		60		1		21		11.8338		13.8338		1		1		0
146		120		14		1		17		12.0814		14.0814		0		2		0
138		19		120		1		20		12.1495		14.1495		0		1		1
127		113		45		1		20		12.1631		14.1631		1		0		1
83		84		88		1		10		12.1655		14.1655		0		2		0
88		50		112		1		10		12.2654		14.2654		1		0		1
183		103		69		1		1		12.3976		14.3976		2		0		0
89		44		116		1		10		12.4065		14.4065		1		1		0
162		107		63		1		20		12.4169		14.4169		0		1		1
92		126		23		1		20		12.8082		14.8082		0		2		0
120		110		66		1		40		12.8281		14.8281		0		0		2
72		36		124		1		9		12.912		14.912		1		0		1
99		111		66		1		2		12.9139		14.9139		0		1		1
90		82		100		1		37		12.9321		14.9321		0		1		1
101		84		99		1		15		12.9834		14.9834		0		2		0
58		109		71		1		10		13.0085		15.0085		1		0		1
12		37		125		1		10		13.0361		15.0361		2		0		0
67		80		103		1		30		13.0419		15.0419		1		0		1
17		112		67		1		20		13.0511		15.0511		1		1		0
167		91		95		1		10		13.1552		15.1552		0		1		1
159		103		82		1		10		13.1655		15.1655		0		0		2
196		107		77		1		13		13.1826		15.1826		0		0		2
41		113		69		1		20		13.2401		15.2401		1		1		0
134		112		71		1		20		13.2608		15.2608		2		0		0
38		86		102		1		10		13.3417		15.3417		1		0		1
148		113		71		1		30		13.3454		15.3454		1		1		0
42		109		78		1		10		13.4034		15.4034		0		0		2
195		103		86		1		8		13.4183		15.4183		0		2		0
22		90		101		1		19		13.5281		15.5281		2		0		0
10		85		106		1		20		13.5871		15.5871		1		1		0
112		137		7		1		10		13.7179		15.7179		1		1		1
140		90		104		1		18		13.7535		15.7535		1		1		1
124		8		138		1		9		13.8232		15.8232		1		1		1
13		87		108		1		1		13.8683		15.8683		0		0		2
