94	28		99		1		20		10.2883		12.2883		0		1		1
184	35		99		1		20		10.5005		12.5005		1		1		1
138	35		102		1		10		10.7838		12.7838		2		0		0
56	26		105		1		10		10.8171		12.8171		1		1		0
71	103		34		1		20		10.8467		12.8467		1		0		1
8	1		109		1		20		10.9005		12.9005		0		1		1
82	34		104		1		20		10.9417		12.9417		1		1		1
136	28		107		1		20		11.0603		13.0603		1		1		0
38	32		106		1		20		11.0725		13.0725		1		1		0
139	36		105		1		10		11.1		13.1		2		0		0
182	6		113		1		30		11.3159		13.3159		0		1		1
200	34		108		1		10		11.3225		13.3225		0		1		1
110	88		72		1		10		11.3701		13.3701		1		0		1
50	9		114		1		10		11.4355		13.4355		1		0		1
46	89		73		1		10		11.5109		13.5109		2		0		0
118	7		115		1		20		11.5213		13.5213		0		1		1
180	91		71		1		20		11.5421		13.5421		1		0		1
185	31		112		1		30		11.6211		13.6211		1		1		1
59	21		115		1		10		11.6902		13.6902		0		1		1
133	0		117		1		40		11.7		13.7		1		1		0
62	94		70		1		20		11.7201		13.7201		0		1		1
163	102		60		1		10		11.8338		13.8338		0		1		1
101	94		72		1		10		11.8406		13.8406		0		1		1
162	10		118		1		20		11.8423		13.8423		0		2		0
63	74		93		1		20		11.8849		13.8849		0		0		2
65	94		73		1		10		11.9017		13.9017		0		2		0
186	5		119		1		20		11.9105		13.9105		1		1		1
105	8		119		1		10		11.9269		13.9269		1		1		0
28	93		75		1		10		11.9474		13.9474		1		1		0
179	91		78		1		40		11.9854		13.9854		0		2		0
25	98		70		1		10		12.0433		14.0433		1		1		1
77	78		92		1		10		12.0615		14.0615		1		1		1
132	74		96		1		20		12.1211		14.1211		0		1		1
155	96		74		1		20		12.1211		14.1211		0		1		1
174	95		77		1		20		12.2287		14.2287		1		1		0
45	74		99		1		20		12.36		14.36		2		0		0
21	103		69		1		20		12.3976		14.3976		0		0		2
111	107		63		1		10		12.4169		14.4169		2		0		0
19	8		124		1		20		12.4258		14.4258		1		1		0
103	76		99		1		30		12.4808		14.4808		1		1		1
55	4		125		1		10		12.5064		14.5064		1		0		1
69	80		97		1		10		12.5734		14.5734		1		0		1
147	77		100		1		30		12.621		14.621		1		1		0
57	35		123		1		10		12.7883		14.7883		0		1		1
78	110		66		1		10		12.8281		14.8281		0		1		1
173	111		66		1		20		12.9139		14.9139		0		1		1
33	129		9		1		10		12.9314		14.9314		2		0		0
31	84		99		1		20		12.9834		14.9834		0		1		1
104	127		28		1		20		13.005		15.005		2		0		0
42	109		71		1		20		13.0085		15.0085		2		0		0
149	127		29		1		20		13.0269		15.0269		1		1		1
26	112		67		1		10		13.0511		15.0511		0		1		1
190	131		11		1		20		13.1461		15.1461		0		1		1
150	91		95		1		30		13.1552		15.1552		1		1		0
158	14		131		1		20		13.1746		15.1746		1		1		1
64	32		128		1		10		13.1939		15.1939		0		2		0
128	2		132		1		20		13.2015		15.2015		1		0		1
32	113		69		1		10		13.2401		15.2401		0		2		0
86	112		71		1		20		13.2608		15.2608		0		1		1
198	130		27		1		10		13.2774		15.2774		1		0		1
121	86		102		1		10		13.3417		15.3417		1		1		1
81	113		71		1		20		13.3454		15.3454		1		1		1
137	133		12		1		20		13.354		15.354		1		1		0
115	39		128		1		10		13.381		15.381		0		1		1
125	132		24		1		30		13.4164		15.4164		1		1		0
99	10		134		1		10		13.4373		15.4373		1		1		1
