1	45
131	45
113	75.0686
121	79.992
82	46.6366
119	64.44
94	56.8887
75	29.9816
87	55.7843
101	38.3675
104	19.0256
142	26.5651
60	43.727
126	83.0888
183	68.8387
78	63.4349
154	41.4965
34	53.1301
46	70.0169
11	42.7094
14	51.1155
97	22.8337
13	49.844
140	16.3139
110	77.9052
96	65.1363
51	51.1466
153	78.6901
33	58.4652
74	61.4769
150	82.3332
133	30.1137
68	37.4506
130	62.6501
17	44.4093
134	48.5035
188	69.2539
109	50.4923
61	57.3554
31	54.6375
43	11.0235
174	53.2759
62	45
73	40.9144
105	80.7701
95	56.5048
145	15.3763
37	34.8245
163	57.6334
100	55.008
71	56.3099
25	42.6722
64	47.7263
63	26.5651
172	47.2546
93	50.8446
65	79.9194
132	85.6489
69	60.1011
123	37.1169
47	61.7826
139	0.609507
35	74.0546
115	68.3109
138	77.8632
199	80.9335
7	10.8403
53	49.6583
