Total assets = 740
Number of asset nodes = 40

Distance:
999.000000 	88.729927 	17.262676 	11.180340 	95.671310 	67.230942 	36.687874 	52.392746 	22.090721 	63.976559 	69.771057 	13.892444 	65.391129 	107.814659 	51.662365 	94.302704 	104.637466 	110.634537 	64.845970 	15.620500 	15.297058 	39.012817 	80.529495 	121.016525 	24.596748 	17.888544 	73.736015 	59.439045 	21.931713 	53.460266 	18.973665 	31.622776 	88.141930 	25.632011 	78.108902 	30.805843 	34.176014 	93.914856 	75.286118 	23.259407 	58.309521 	24.000000 	24.698177 	92.195442 	104.809349 	76.400261 	29.120440 	101.074226 	122.200653 	111.830231 	31.144823 	66.483078 	28.000000 	99.317673 	
88.729927 	999.000000 	74.276512 	99.639351 	7.211102 	25.079872 	56.612720 	41.182522 	71.700768 	31.622776 	25.709921 	85.041168 	32.015621 	19.104973 	47.539455 	10.770329 	16.124516 	21.931713 	35.693138 	90.138779 	97.000000 	64.845970 	23.537205 	32.649654 	82.097504 	94.493385 	31.016125 	45.122055 	108.894447 	52.201534 	97.308784 	77.025970 	23.323807 	111.758667 	32.557640 	118.827606 	77.826729 	21.931713 	35.227829 	97.200821 	51.971146 	105.759163 	95.441078 	24.839485 	23.537205 	38.470768 	114.021927 	24.596748 	34.000000 	27.073973 	90.049988 	49.040798 	108.853111 	26.627054 	
17.262676 	74.276512 	999.000000 	28.160255 	81.394104 	51.400391 	19.697716 	35.846897 	5.099020 	47.507893 	53.535034 	11.180340 	48.764740 	93.348808 	34.481880 	78.873314 	89.827614 	96.176918 	47.927029 	16.552946 	22.803509 	22.360680 	64.007812 	106.887794 	14.866069 	21.023796 	56.859474 	42.201897 	34.713108 	36.221542 	23.706539 	18.384777 	71.589104 	37.483330 	61.098282 	44.821869 	21.213203 	77.524193 	58.189346 	25.000000 	41.109608 	31.906113 	24.331051 	75.591003 	88.752464 	59.203041 	39.824615 	84.723076 	107.056061 	96.020828 	24.738634 	49.254440 	35.355339 	82.764725 	
11.180340 	99.639351 	28.160255 	999.000000 	106.526993 	78.390053 	47.759815 	63.560993 	32.756680 	75.153175 	80.950600 	22.090721 	76.557167 	118.697090 	62.641838 	105.394501 	115.602768 	121.511314 	75.960518 	21.189621 	16.401220 	49.162994 	91.706055 	131.795303 	32.557640 	21.095022 	84.864601 	70.342018 	15.033297 	64.132675 	20.615528 	40.311287 	99.317673 	19.026299 	89.196411 	21.540659 	42.579338 	105.095192 	86.330757 	25.612497 	68.883957 	21.470911 	28.017851 	103.368271 	115.974136 	87.361320 	23.086792 	112.254173 	133.221619 	122.967476 	36.674240 	77.103828 	25.079872 	110.494347 	
95.671310 	7.211102 	81.394104 	106.526993 	999.000000 	32.202484 	63.820061 	48.373547 	78.873314 	38.626415 	32.572994 	92.195442 	38.897301 	12.206555 	54.625999 	11.661903 	10.198039 	15.000000 	42.449970 	97.308784 	104.139328 	72.006943 	29.017237 	25.495098 	89.308456 	101.671036 	37.121422 	51.923019 	115.974136 	59.135437 	104.484451 	84.219948 	27.202942 	118.869675 	38.052597 	125.872955 	85.000000 	24.186773 	41.000000 	104.403069 	58.694122 	112.929184 	102.649887 	27.730848 	21.954498 	44.045429 	121.165176 	24.758837 	27.856777 	23.345236 	97.247108 	55.326305 	116.038788 	27.658634 	
67.230942 	25.079872 	51.400391 	78.390053 	32.202484 	999.000000 	32.526913 	16.401220 	48.166378 	7.000000 	4.472136 	61.619801 	8.246211 	43.266617 	22.472204 	27.586229 	39.204590 	46.043457 	12.369317 	66.483078 	73.661385 	39.824615 	15.000000 	57.140179 	57.628117 	70.710678 	13.601471 	21.000000 	86.052307 	27.459061 	73.539108 	52.153618 	22.203604 	88.617157 	18.357559 	96.213303 	52.839378 	27.202942 	18.439089 	73.000000 	28.000000 	82.024384 	71.063354 	26.305893 	37.589893 	21.931713 	90.553848 	34.176014 	55.865910 	44.654228 	65.192024 	27.202942 	84.899940 	32.984844 	
36.687874 	56.612720 	19.697716 	47.759815 	63.820061 	32.526913 	999.000000 	16.401220 	15.811388 	28.017851 	34.205261 	29.206163 	29.154760 	75.432091 	15.132746 	60.108234 	71.589104 	78.243210 	28.231188 	33.970577 	41.231056 	12.649111 	44.418465 	89.202019 	25.553865 	38.183765 	37.161808 	23.086792 	53.823788 	18.439089 	41.012192 	21.587032 	51.971146 	56.222771 	41.436699 	64.070274 	23.194826 	57.982758 	38.600517 	40.607880 	23.537205 	49.497475 	38.832977 	55.946404 	69.404610 	39.812057 	58.051701 	65.192024 	88.391174 	76.837494 	34.176014 	31.144823 	52.402290 	63.134777 	
52.392746 	41.182522 	35.846897 	63.560993 	48.373547 	16.401220 	16.401220 	999.000000 	32.202484 	11.661903 	17.804493 	45.607018 	13.000000 	59.640591 	8.246211 	43.863426 	55.605755 	62.425957 	13.038404 	50.328918 	57.628117 	23.769728 	28.178005 	73.498299 	41.231056 	54.488529 	21.587032 	12.806249 	70.213959 	14.866069 	57.314919 	35.846897 	35.777088 	72.622307 	26.305893 	80.448738 	36.674240 	41.677334 	24.020824 	56.639210 	18.027756 	65.795135 	54.671749 	39.812057 	53.009434 	26.076809 	74.411018 	48.877399 	72.138756 	60.440052 	48.877399 	22.203604 	68.593002 	46.957428 	
22.090721 	71.700768 	5.099020 	32.756680 	78.873314 	48.166378 	15.811388 	32.202484 	999.000000 	43.829212 	50.000000 	13.453624 	44.944408 	90.686272 	30.083218 	75.742989 	87.000000 	93.509361 	43.829212 	18.439089 	25.495098 	17.262676 	60.207973 	104.350372 	13.000000 	22.803509 	52.773098 	37.643059 	38.013157 	31.400637 	25.612497 	14.422205 	67.742157 	40.459858 	56.859474 	48.259712 	17.204651 	73.783470 	53.851646 	25.942244 	36.221542 	34.058773 	24.698177 	71.693794 	85.211502 	54.708317 	42.426407 	80.993828 	104.004807 	92.617493 	23.021729 	44.407207 	37.202152 	78.892334 	
63.976559 	31.622776 	47.507893 	75.153175 	38.626415 	7.000000 	28.017851 	11.661903 	43.829212 	999.000000 	6.403124 	57.201397 	2.236068 	49.244289 	16.124516 	32.802441 	44.944408 	51.971146 	5.830952 	61.846584 	69.202599 	33.837849 	16.552946 	63.134777 	52.345009 	65.946945 	11.045361 	14.000000 	81.841309 	20.615528 	68.767723 	46.400433 	24.166092 	84.202141 	16.124516 	92.086914 	46.872166 	30.016663 	14.866069 	67.882248 	21.000000 	77.233414 	65.795135 	28.231188 	41.400482 	17.888544 	85.912750 	37.215588 	60.959003 	48.918301 	59.405388 	20.615528 	79.931221 	35.341194 	
69.771057 	25.709921 	53.535034 	80.950600 	32.572994 	4.472136 	34.205261 	17.804493 	50.000000 	6.403124 	999.000000 	63.411354 	6.324555 	42.941822 	22.472204 	26.400757 	38.587563 	45.650848 	10.049875 	68.117546 	75.432091 	40.224369 	11.180340 	56.824291 	58.728188 	72.249565 	9.219544 	19.416489 	88.005684 	26.570660 	75.073296 	52.801514 	18.681541 	90.426765 	13.892444 	98.229324 	53.254108 	24.166092 	14.142136 	74.249580 	26.305893 	83.546394 	72.180328 	22.803509 	35.227829 	17.691807 	92.195442 	31.304953 	54.561890 	42.638012 	65.802734 	24.331051 	86.278618 	29.732138 	
13.892444 	85.041168 	11.180340 	22.090721 	92.195442 	61.619801 	29.206163 	45.607018 	13.453624 	57.201397 	63.411354 	999.000000 	58.249462 	104.062485 	42.941822 	89.196411 	100.419121 	106.887794 	56.938564 	5.385165 	12.041595 	27.658634 	73.498299 	117.686020 	10.770329 	9.848858 	65.863495 	50.159744 	24.698177 	43.324360 	12.529964 	18.248287 	80.993828 	27.018513 	69.771057 	34.985710 	20.615528 	87.091904 	66.640831 	14.142136 	47.801674 	20.808653 	14.035668 	84.905830 	98.600204 	67.230942 	29.000000 	94.302704 	117.456375 	106.042442 	17.804493 	56.044624 	24.186773 	92.114059 	
65.391129 	32.015621 	48.764740 	76.557167 	38.897301 	8.246211 	29.154760 	13.000000 	44.944408 	2.236068 	6.324555 	58.249462 	999.000000 	49.193497 	16.401220 	32.449963 	44.777225 	51.884487 	4.123106 	62.801273 	70.213959 	34.205261 	15.264338 	63.063461 	53.037724 	66.843102 	9.000000 	13.152946 	82.927681 	20.248457 	69.656296 	46.861500 	22.825424 	85.211502 	14.035668 	93.193344 	47.201694 	28.844410 	12.649111 	68.622154 	20.099751 	78.102493 	66.468040 	26.832815 	40.459858 	15.652476 	86.833176 	36.055511 	60.440052 	48.104053 	59.816387 	18.973665 	80.721741 	34.000000 	
