Total assets = 595
Number of asset nodes = 34

Distance:
999.000000 	6.082763 	12.529964 	48.795490 	12.041595 	13.000000 	43.416588 	69.028976 	14.212670 	19.416489 	26.172504 	53.254108 	66.730804 	54.625999 	51.478149 	34.669872 	62.177166 	35.227829 	8.062258 	61.773781 	56.222771 	26.832815 	49.979996 	29.966648 	33.541019 	33.015148 	33.837849 	34.481880 	36.400551 	35.846897 	36.235340 	38.275318 	46.010868 	38.910152 	37.643059 	39.812057 	46.389652 	40.249222 	41.036568 	41.725292 	44.654228 	44.821869 	45.000000 	45.793011 	47.539455 	50.289165 	47.507893 	49.203659 	49.648766 	50.219517 	52.153618 	54.671749 	56.035702 	62.289646 	
6.082763 	999.000000 	7.071068 	44.045429 	6.324555 	7.071068 	48.104053 	64.637451 	11.180340 	20.099751 	28.460499 	57.628117 	72.732384 	60.539242 	48.383881 	40.311287 	58.694122 	40.816662 	6.324555 	58.180752 	50.990196 	22.203604 	53.225933 	28.861740 	32.280025 	30.870699 	31.780497 	32.893768 	35.693138 	34.176014 	34.785053 	37.656342 	47.265209 	37.643059 	33.970577 	38.600517 	47.000000 	35.510563 	38.013157 	38.600517 	40.459858 	41.012192 	41.036568 	41.400482 	42.485291 	49.819675 	43.863426 	45.276924 	45.453274 	46.097721 	47.801674 	51.865211 	53.712196 	59.203041 	
12.529964 	7.071068 	999.000000 	37.013512 	7.071068 	6.324555 	55.172459 	57.688820 	15.000000 	25.961510 	34.928497 	64.660652 	79.120163 	67.119293 	42.201897 	47.169907 	52.201534 	47.707443 	7.071068 	51.623638 	43.931767 	22.203604 	59.941639 	33.060551 	36.221542 	33.955853 	34.928497 	36.496574 	40.049969 	37.656342 	38.470768 	42.047592 	52.952808 	41.436699 	34.985710 	42.426407 	52.239830 	34.655445 	39.812057 	40.249222 	40.459858 	41.617306 	41.400482 	41.036568 	40.804413 	54.147945 	44.654228 	45.607018 	45.343136 	46.097721 	47.381432 	53.665630 	56.080299 	60.539242 	
48.795490 	44.045429 	37.013512 	999.000000 	42.190044 	40.816662 	92.097771 	21.023796 	49.648766 	61.773781 	71.344238 	101.671036 	112.507774 	101.513542 	17.691807 	82.975899 	20.615528 	83.630135 	41.036568 	19.416489 	10.000000 	48.052055 	96.566040 	65.459915 	67.720009 	63.788715 	64.761101 	67.186310 	72.124893 	67.911705 	69.123077 	74.040527 	87.464279 	72.034714 	59.211487 	73.006851 	85.702972 	53.037724 	65.276337 	65.192024 	60.074955 	63.007935 	62.032249 	59.211487 	53.935146 	85.146935 	66.030296 	65.192024 	63.387695 	64.381676 	63.788715 	77.006493 	81.024689 	81.394104 	
12.041595 	6.324555 	7.071068 	42.190044 	999.000000 	1.414214 	51.088158 	63.134777 	8.062258 	19.697716 	29.154760 	60.108234 	77.884529 	65.459915 	48.836460 	44.777225 	58.523499 	45.188496 	11.313708 	57.870544 	48.166378 	16.278820 	54.378304 	26.019224 	29.154760 	26.925823 	27.892651 	29.427877 	33.015148 	30.594116 	31.400637 	35.014282 	46.324940 	34.365681 	28.600698 	35.355339 	45.398239 	29.410883 	33.120991 	33.615471 	34.655445 	35.468296 	35.383614 	35.468296 	36.235340 	47.095646 	38.418747 	39.623226 	39.623226 	40.311287 	41.868843 	47.010635 	49.244289 	54.083271 	
13.000000 	7.071068 	6.324555 	40.816662 	1.414214 	999.000000 	52.497620 	61.773781 	9.219544 	21.023796 	30.528675 	61.522354 	79.120163 	66.730804 	47.675991 	46.097721 	57.280014 	46.518814 	11.401754 	56.612720 	46.754681 	16.278820 	55.758408 	27.000000 	30.066593 	27.658634 	28.635643 	30.265491 	34.000000 	31.400637 	32.249031 	36.000000 	47.539455 	35.227829 	28.844410 	36.221542 	46.529560 	29.206163 	33.541019 	34.000000 	34.655445 	35.608986 	35.468296 	35.383614 	35.846897 	48.041649 	38.600517 	39.698868 	39.597980 	40.311287 	41.773197 	47.413078 	49.769470 	54.378304 	
43.416588 	48.104053 	55.172459 	92.097771 	51.088158 	52.497620 	999.000000 	112.445541 	45.486263 	34.438351 	25.298222 	10.440307 	37.947330 	25.942244 	94.154129 	15.132746 	105.152267 	14.142136 	51.400391 	104.847511 	99.005051 	55.542778 	16.401220 	40.607880 	42.190044 	46.529560 	46.389652 	44.181442 	40.000000 	45.099888 	44.045429 	40.049969 	30.463093 	44.011364 	56.885849 	44.045429 	35.114101 	65.000000 	55.145264 	56.142673 	64.629715 	62.289646 	63.387695 	66.753281 	72.780495 	44.271889 	63.071388 	66.121101 	68.264191 	68.183578 	71.253067 	62.514000 	60.207973 	70.035706 	
69.028976 	64.637451 	57.688820 	21.023796 	63.134777 	61.773781 	112.445541 	999.000000 	70.661163 	82.764725 	92.282173 	122.200653 	130.430054 	120.104118 	23.086792 	102.532921 	14.035668 	103.247276 	61.073727 	13.000000 	19.026299 	68.680420 	117.477661 	86.377083 	88.543777 	84.480766 	85.440041 	87.931793 	92.973114 	88.600227 	89.844307 	94.868332 	108.461975 	92.720009 	79.246452 	93.680305 	106.625511 	72.339478 	85.328773 	85.158676 	79.227524 	82.389320 	81.301903 	78.102493 	72.006943 	105.773346 	85.287750 	84.095184 	82.024384 	83.024094 	82.006096 	96.332756 	100.603180 	100.004997 	
14.212670 	11.180340 	15.000000 	49.648766 	8.062258 	9.219544 	45.486263 	70.661163 	999.000000 	12.206555 	22.022715 	53.907330 	75.133217 	62.369865 	56.885849 	41.231056 	66.483078 	41.484936 	17.464249 	65.802734 	55.000000 	13.341664 	47.201694 	18.110771 	21.377558 	19.697716 	20.615528 	21.840330 	25.079872 	23.086792 	23.769728 	27.073973 	38.327538 	26.683329 	23.430750 	27.658634 	37.336308 	26.570660 	27.018513 	27.658634 	30.528675 	30.610456 	30.805843 	31.764761 	34.205261 	39.204590 	33.301651 	35.000000 	35.510563 	36.055511 	38.078865 	40.804413 	42.544094 	48.270073 	
19.416489 	20.099751 	25.961510 	61.773781 	19.697716 	21.023796 	34.438351 	82.764725 	12.206555 	999.000000 	9.899495 	42.201897 	67.067131 	54.083271 	68.154236 	33.000000 	78.108902 	33.015148 	26.000000 	77.491936 	67.201187 	21.189621 	35.000000 	12.041595 	15.556349 	17.000000 	17.492855 	17.029387 	17.492855 	18.439089 	18.384777 	19.235384 	27.166155 	20.615528 	25.495098 	21.400934 	27.073973 	32.015621 	26.400757 	27.313000 	33.541019 	32.280025 	32.984844 	35.355339 	40.012497 	31.016125 	34.176014 	36.687874 	38.078865 	38.327538 	41.000000 	38.600517 	38.897301 	46.615448 	
