17
182	70	94	2	0	0	13.0877
104	116	22	0	1	0	13.0474
106	19	120	1	0	1	14.0669
56	84	88	2	0	0	13.2839
89	120	22	0	1	1	13.6835
134	50	112	1	1	0	13.9555
80	44	116	0	2	0	14.366
76	104	73	1	1	0	14.2988
148	126	23	2	0	0	14.2986
70	103	77	0	1	1	14.8117
59	59	115	1	1	1	14.6296
152	82	100	0	1	1	14.3039
23	80	103	0	2	0	14.9425
78	103	44	0	0	1	12.9867
184	66	91	1	0	1	13.1159
169	79	80	1	0	1	13.1384
130	110	28	0	0	2	12.9162

nv	12	11	10

Vehicles departing from depots at the previous stage:
78	103	44	0	0	1	12.9867
184	66	91	1	0	1	13.1159
169	79	80	1	0	1	13.1384
130	110	28	0	0	2	12.9162
