13
83	57	87	0	1	1	12.2776
8	60	89	2	0	0	12.4538
171	64	89	0	1	1	12.9528
141	20	109	0	1	1	12.6273
2	38	105	1	1	0	12.9129
107	109	25	1	1	0	12.9691
7	94	18	0	1	0	11.5552
161	59	77	1	0	0	11.6278
106	65	73	2	0	0	11.6896
114	3	98	1	0	0	11.0206
111	96	23	0	0	2	11.6327
189	78	61	0	1	1	11.8187
29	76	65	1	1	1	11.8943

nv	9	8	7

Vehicles departing from depots at the previous stage:
7	94	18	0	1	0	11.5552
161	59	77	1	0	0	11.6278
106	65	73	2	0	0	11.6896
114	3	98	1	0	0	11.0206
111	96	23	0	0	2	11.6327
189	78	61	0	1	1	11.8187
29	76	65	1	1	1	11.8943
