UB = 776
M = 90

Distance:
999.000000 	8.944272 	10.049875 	129.630249 	88.639717 	47.095646 	49.162994 	85.440041 	65.306969 	83.168503 	118.827606 	106.826965 	48.764740 	118.406082 	49.091751 	56.435802 	89.537704 	25.806976 	84.899940 	122.674362 	78.644768 	85.866173 	88.323273 	89.560036 	46.872166 	61.000000 	140.346008 	27.784887 	85.510231 	31.240999 	121.671692 	77.233414 	70.007141 	47.010635 	131.487640 	97.867256 	60.166435 	86.023254 	88.141930 	92.021736 	92.048897 	90.138779 	86.469650 	91.197586 	90.271812 	86.700638 	76.922035 	90.553848 	102.004898 	90.669731 	81.743500 	109.224541 	101.123688 	102.122475 	110.000000 	108.041656 	109.018349 	112.004463 	117.209213 	90.956032 	109.165016 	112.111549 	114.039467 	114.070152 	117.038452 	109.329773 	107.079407 	116.901665 	
8.944272 	999.000000 	10.816654 	138.405197 	97.575615 	55.443665 	57.558666 	94.339813 	73.979729 	92.027168 	127.404869 	115.602768 	57.567352 	127.200630 	57.428215 	64.938431 	98.432716 	18.384777 	93.680305 	131.609268 	87.321243 	94.641426 	97.123634 	98.371742 	54.230988 	69.115845 	149.214615 	29.732138 	94.148819 	34.409302 	130.613937 	85.586212 	78.057671 	53.160137 	140.431473 	106.367287 	66.483078 	94.021271 	96.005211 	100.019997 	100.004997 	98.005104 	94.132881 	99.020203 	98.045906 	94.260277 	83.743660 	98.183502 	110.113579 	98.249680 	88.645363 	117.515953 	109.004585 	110.004547 	118.067780 	116.004311 	117.017090 	120.104118 	125.483070 	97.862144 	117.017090 	120.004166 	122.004097 	122.000000 	125.003998 	116.726173 	114.271606 	124.169243 	
10.049875 	10.816654 	999.000000 	135.281189 	92.282173 	47.801674 	50.000000 	88.549423 	67.067131 	85.906929 	125.255737 	112.538879 	51.429562 	123.987900 	49.729267 	57.567352 	92.574295 	19.416489 	87.091904 	127.027557 	80.324341 	88.022728 	90.620087 	91.923882 	45.011108 	60.827625 	145.416641 	19.104973 	86.977005 	23.600847 	125.399361 	77.665955 	69.584480 	42.953465 	135.484314 	98.716766 	56.293873 	85.375641 	87.143562 	91.350975 	91.268837 	89.140335 	85.005882 	90.088844 	89.050545 	85.005882 	73.824112 	89.000000 	101.597244 	89.005615 	78.771820 	109.329773 	100.124924 	101.123688 	109.457756 	107.228729 	108.295891 	111.543716 	117.239075 	87.965904 	108.074051 	111.112556 	113.216606 	113.159180 	116.211014 	107.228729 	104.580116 	114.529472 	
129.630249 	138.405197 	135.281189 	999.000000 	48.754486 	94.625580 	92.655273 	54.625999 	77.025970 	58.694122 	16.124516 	22.803509 	86.683334 	11.313708 	93.477272 	86.284416 	52.201534 	154.563904 	61.351448 	20.615528 	68.709534 	61.032780 	58.523499 	57.280014 	105.152267 	89.894379 	14.035668 	136.235092 	66.483078 	132.438660 	29.120440 	78.108902 	87.091904 	115.247559 	25.000000 	67.186310 	111.892807 	83.546394 	86.145226 	82.607506 	83.600243 	85.842880 	90.426765 	86.700638 	87.823685 	92.395889 	104.809349 	90.796478 	79.000000 	91.787796 	103.585716 	73.334846 	85.005882 	85.000000 	80.399002 	83.216583 	82.298241 	79.630394 	74.525162 	103.947105 	86.284416 	85.586212 	83.862984 	84.852814 	84.344528 	97.185387 	101.044548 	101.833199 	
88.639717 	97.575615 	92.282173 	48.754486 	999.000000 	47.381432 	45.254833 	6.082763 	28.600698 	10.198039 	46.270943 	30.149628 	41.048752 	38.275318 	45.967381 	38.288380 	5.830952 	111.646767 	14.035668 	35.383614 	20.396078 	14.142136 	12.649111 	12.083046 	57.008770 	41.182522 	55.443665 	89.938866 	20.223749 	85.562843 	33.120991 	30.265491 	38.600517 	66.850578 	43.266617 	28.017851 	63.158531 	38.327538 	41.593269 	39.560081 	40.521599 	41.976185 	45.276924 	43.174065 	43.931767 	47.265209 	57.428215 	46.872166 	40.816662 	47.853943 	57.035076 	40.311287 	45.617977 	46.065170 	46.227695 	47.434166 	47.201694 	46.754681 	46.227695 	59.413803 	50.477718 	51.400391 	51.088158 	51.855568 	53.075417 	59.481091 	61.846584 	66.370171 	
47.095646 	55.443665 	47.801674 	94.625580 	47.381432 	999.000000 	2.236068 	42.638012 	19.723083 	39.408119 	88.102211 	73.061615 	10.000000 	83.486526 	2.000000 	9.848858 	46.400433 	66.483078 	39.824615 	82.758682 	32.695564 	40.706264 	43.416588 	44.777225 	12.041595 	14.317822 	102.649887 	42.638012 	39.217342 	38.183765 	79.812279 	30.149628 	23.345236 	22.360680 	90.271812 	50.990196 	26.570660 	39.319206 	41.773197 	45.276924 	45.398239 	43.737854 	40.804413 	44.911022 	44.147480 	41.436699 	36.124783 	44.922153 	55.036350 	45.221676 	40.000000 	62.128899 	54.589375 	55.578773 	63.071388 	61.294373 	62.201286 	65.030762 	70.114189 	48.548943 	62.649822 	65.490456 	67.268120 	67.364677 	70.256676 	64.195015 	62.769421 	72.111023 	
49.162994 	57.558666 	50.000000 	92.655273 	45.254833 	2.236068 	999.000000 	40.459858 	17.492855 	37.202152 	86.330757 	71.196907 	9.219544 	81.541397 	1.000000 	7.615773 	44.204071 	68.709534 	37.589893 	80.622574 	30.463093 	38.470768 	41.182522 	42.544094 	13.341664 	12.649111 	100.568382 	44.821869 	37.000000 	40.311287 	77.620872 	28.071337 	21.587032 	23.769728 	88.090858 	48.836460 	26.925823 	37.483330 	40.024994 	43.416588 	43.566040 	41.976185 	39.217342 	43.174065 	42.449970 	39.924931 	35.355339 	43.324360 	53.084839 	43.657761 	39.051247 	60.074955 	52.773098 	53.758720 	61.131008 	59.413803 	60.299255 	63.071388 	68.066147 	47.434166 	60.827625 	63.639610 	65.375839 	65.490456 	68.359344 	62.625874 	61.326992 	70.576202 	
85.440041 	94.339813 	88.549423 	54.625999 	6.082763 	42.638012 	40.459858 	999.000000 	23.345236 	4.123106 	52.345009 	36.221542 	37.121422 	44.271889 	41.109608 	33.241539 	4.123106 	107.823929 	8.246211 	40.360870 	14.317822 	8.544003 	7.810250 	7.810250 	51.739735 	35.510563 	60.802959 	85.276024 	14.560220 	80.721741 	37.202152 	24.186773 	32.572994 	61.400326 	47.634022 	24.041630 	57.271286 	32.557640 	35.902645 	34.176014 	35.114101 	36.400551 	39.458839 	37.643059 	38.327538 	41.436699 	51.351727 	41.231056 	36.400551 	42.201897 	51.009804 	37.013512 	40.816662 	41.340054 	42.426407 	43.278172 	43.185646 	43.185646 	43.566040 	53.600372 	46.227695 	47.423622 	47.381432 	48.083260 	49.578220 	54.708317 	56.797886 	61.854668 	
65.306969 	73.979729 	67.067131 	77.025970 	28.600698 	19.723083 	17.492855 	23.345236 	999.000000 	19.849434 	72.422371 	56.648037 	17.000000 	66.189125 	18.027756 	10.000000 	26.907248 	86.005814 	20.124611 	63.702435 	13.341664 	21.023796 	23.706539 	25.059929 	28.425341 	13.341664 	84.023804 	62.201286 	20.223749 	57.489128 	60.307545 	14.764823 	15.231546 	38.275318 	70.837845 	33.000000 	35.902645 	26.627054 	30.000000 	31.764761 	32.249031 	31.622776 	31.112698 	33.015148 	32.802441 	32.557640 	35.440090 	34.713108 	39.849716 	35.383614 	37.161808 	45.398239 	41.146080 	42.047592 	47.801674 	46.818798 	47.434166 	49.477268 	53.338543 	43.266617 	48.846699 	51.264023 	52.497620 	52.810986 	55.362442 	53.254108 	53.263496 	61.294373 	
83.168503 	92.027168 	85.906929 	58.694122 	10.198039 	39.408119 	37.202152 	4.123106 	19.849434 	999.000000 	56.435802 	40.311287 	34.539833 	48.383881 	37.802116 	29.832869 	7.071068 	105.095192 	5.000000 	44.045429 	10.198039 	5.656854 	6.324555 	7.071068 	48.104053 	31.622776 	64.637451 	82.006096 	11.180340 	77.336922 	40.459858 	20.099751 	28.460499 	57.628117 	50.990196 	22.203604 	53.225933 	28.861740 	32.280025 	30.870699 	31.780497 	32.893768 	35.693138 	34.176014 	34.785053 	37.656342 	47.265209 	37.643059 	33.970577 	38.600517 	47.000000 	35.510563 	38.013157 	38.600517 	40.459858 	41.012192 	41.036568 	41.400482 	42.485291 	49.819675 	43.863426 	45.276924 	45.453274 	46.097721 	47.801674 	51.865211 	53.712196 	59.203041 	
