UB = 920
M = 90

Distance:
999.000000 	51.662365 	61.131008 	67.186310 	108.673820 	140.000000 	86.330757 	134.792435 	158.619034 	8.062258 	20.396078 	111.359779 	31.257000 	31.622776 	90.210861 	100.498756 	65.924202 	38.118237 	12.806249 	115.831772 	73.348480 	152.433594 	19.416489 	127.534309 	119.866592 	106.625511 	22.022715 	90.708321 	16.278820 	90.470993 	52.239830 	87.863533 	123.482796 	60.033325 	114.947815 	22.203604 	19.026299 	67.007462 	64.007812 	79.404030 	117.745491 	78.230431 	162.800491 	106.042442 	122.930878 	75.006668 	172.104614 	120.813904 	61.983868 	109.142113 	131.848404 	122.380554 	128.160049 	119.251831 	101.434708 	102.591423 	134.629120 	136.014709 	75.927597 	129.282639 	123.761871 	113.863953 	121.655251 	119.218285 	135.591293 	135.944839 	
51.662365 	999.000000 	9.486833 	15.524175 	59.203041 	94.260277 	34.928497 	87.681244 	115.208504 	46.238514 	34.481880 	61.611687 	25.495098 	20.223749 	43.416588 	53.075417 	15.132746 	20.000000 	47.885281 	66.030296 	22.022715 	107.056061 	41.617306 	78.409180 	69.892776 	55.461697 	42.638012 	39.051247 	60.415230 	38.832977 	18.110771 	36.345562 	73.246162 	18.027756 	63.953106 	48.270073 	58.523499 	20.808653 	19.798990 	29.427877 	66.640831 	28.861740 	116.726173 	54.405884 	72.006943 	27.730848 	126.810883 	69.462219 	26.400757 	57.489128 	80.950600 	70.936592 	76.967529 	67.675697 	50.159744 	51.244511 	83.630135 	84.693565 	38.418747 	77.620872 	72.180328 	63.007935 	70.349129 	68.117546 	83.952370 	85.052925 	
61.131008 	9.486833 	999.000000 	6.082763 	50.328918 	86.214851 	25.495098 	79.309517 	107.615051 	55.713554 	43.829212 	52.630791 	34.409302 	29.614185 	35.846897 	45.000000 	7.810250 	28.319605 	57.245087 	57.008770 	13.152946 	99.020203 	50.774010 	69.526970 	60.802959 	46.065170 	51.613953 	29.614185 	69.771057 	29.427877 	22.135944 	27.073973 	64.070274 	18.027756 	54.589375 	57.201397 	67.742157 	17.000000 	17.720045 	21.540659 	57.245087 	21.470911 	108.466583 	44.922153 	62.649822 	21.931713 	118.697090 	60.008331 	27.073973 	48.052055 	71.589104 	61.465439 	67.542580 	58.189346 	41.012192 	42.047592 	74.242844 	75.239616 	36.249138 	68.154236 	62.801273 	54.037025 	61.131008 	59.008472 	74.525162 	76.000000 	
67.186310 	15.524175 	6.082763 	999.000000 	45.254833 	81.841309 	19.723083 	74.652527 	103.585716 	61.684681 	49.658836 	47.423622 	39.962482 	35.693138 	32.310989 	40.816662 	6.000000 	33.600594 	63.071388 	51.739735 	7.615773 	94.625580 	56.435802 	64.381676 	55.443665 	40.311287 	57.140179 	23.537205 	75.584389 	23.345236 	25.553865 	21.023796 	58.600342 	19.646883 	48.877399 	62.681736 	73.430237 	16.124516 	18.027756 	16.643316 	51.478149 	17.029387 	103.855667 	38.897301 	56.938564 	18.867962 	114.201576 	54.129475 	28.284271 	41.976185 	65.863495 	55.542778 	61.717098 	52.201534 	35.000000 	36.013885 	68.476273 	69.354164 	35.171009 	62.096699 	56.718605 	48.093658 	55.081757 	53.000000 	68.447060 	70.007141 	
108.673820 	59.203041 	50.328918 	45.254833 	999.000000 	38.078865 	26.627054 	30.016663 	60.745369 	104.446159 	93.477272 	3.000000 	84.646324 	77.524193 	20.099751 	11.401754 	49.678970 	78.644768 	106.780151 	7.280110 	43.011627 	50.537113 	100.801788 	19.209373 	11.401754 	12.369317 	101.828285 	28.460499 	119.268608 	29.410883 	70.292244 	32.893768 	15.297058 	63.007935 	12.206555 	107.447662 	117.643532 	56.603886 	59.908264 	44.777225 	14.764823 	47.010635 	59.076221 	20.615528 	17.262676 	52.801514 	69.641945 	19.235384 	69.971420 	24.698177 	25.019993 	21.470911 	23.345236 	22.022715 	32.140316 	31.257000 	28.017851 	31.144823 	69.892776 	32.249031 	33.241539 	38.483765 	37.013512 	38.275318 	39.357338 	50.328918 	
140.000000 	94.260277 	86.214851 	81.841309 	38.078865 	999.000000 	64.412735 	9.000000 	22.803509 	137.000000 	127.310646 	37.000000 	119.603508 	110.453613 	50.931328 	41.231056 	86.821655 	114.214706 	140.185593 	33.955853 	80.622574 	12.806249 	135.059250 	23.000000 	32.249031 	48.507732 	136.488098 	66.483078 	152.397507 	67.416618 	107.335922 	70.936592 	32.000000 	100.498756 	42.296574 	142.144287 	151.426544 	94.413979 	97.616600 	82.855293 	42.047592 	85.088188 	22.803509 	55.901699 	38.052597 	90.873535 	32.557640 	44.045429 	107.823929 	58.309521 	35.440090 	45.177429 	39.812057 	49.040798 	68.066147 	66.910385 	36.400551 	41.231056 	107.912003 	52.630791 	58.694122 	70.007141 	64.498062 	67.268120 	56.648037 	71.784401 	
86.330757 	34.928497 	25.495098 	19.723083 	26.627054 	64.412735 	999.000000 	56.603886 	86.815895 	81.154175 	69.318108 	28.425341 	59.682495 	54.708317 	20.615528 	25.317978 	23.345236 	53.254108 	82.734512 	32.557640 	16.401220 	77.025970 	76.157730 	45.343136 	36.069378 	20.591261 	76.850502 	7.810250 	95.257545 	8.485281 	43.863426 	9.848858 	39.051247 	36.400551 	29.154760 	82.377182 	93.150414 	30.016663 	33.286633 	19.235384 	31.764761 	21.377558 	85.702972 	20.099751 	37.215588 	26.925823 	96.254868 	34.539833 	43.416588 	24.020824 	46.141087 	36.055511 	42.047592 	32.984844 	20.591261 	21.023796 	48.764740 	49.769470 	44.721359 	43.416588 	39.012817 	33.615471 	38.639359 	37.363083 	50.159744 	54.129475 	
134.792435 	87.681244 	79.309517 	74.652527 	30.016663 	9.000000 	56.603886 	999.000000 	31.575306 	131.400146 	121.264175 	28.635643 	113.145920 	104.637466 	44.821869 	34.713108 	79.404030 	107.517441 	134.316788 	25.298222 	72.945183 	20.615528 	128.887543 	14.000000 	23.345236 	39.849716 	130.176804 	58.180752 	146.649246 	59.093147 	100.000000 	62.649822 	23.000000 	92.913940 	33.376640 	135.830780 	145.454468 	86.608315 	89.888817 	74.686012 	33.060551 	76.922035 	29.206163 	47.074409 	29.068884 	82.734512 	39.661064 	35.057095 	99.985001 	49.365982 	26.925823 	36.221542 	31.048349 	40.049969 	59.228371 	58.051701 	28.178005 	33.120991 	99.538940 	43.965897 	49.819675 	61.008198 	55.578773 	58.309521 	48.332184 	63.324562 	
158.619034 	115.208504 	107.615051 	103.585716 	60.745369 	22.803509 	86.815895 	31.575306 	999.000000 	156.272202 	147.322769 	59.774578 	140.246216 	130.230560 	71.847061 	62.769421 	108.784187 	135.207245 	159.862442 	56.753853 	102.859123 	12.165525 	155.219193 	45.398239 	54.918121 	71.309189 	156.847061 	89.196411 	171.828400 	90.138779 	129.139465 	93.637596 	54.332310 	122.588745 	64.938431 	162.483841 	171.213318 	116.730461 	119.854080 	105.475113 	64.498062 	107.703293 	14.422205 	78.644768 	60.133186 	113.463654 	16.124516 	66.121101 	130.146072 	80.894997 	56.142673 	67.029846 	61.032780 	71.112587 	90.801979 	89.627007 	56.435802 	60.827625 	130.633072 	73.334846 	80.056229 	92.135773 	86.023254 	89.000000 	76.295479 	91.591484 	
8.062258 	46.238514 	55.713554 	61.684681 	104.446159 	137.000000 	81.154175 	131.400146 	156.272202 	999.000000 	13.000000 	107.042046 	24.000000 	26.925823 	86.608315 	96.834908 	59.908264 	31.016125 	6.082763 	111.507851 	67.446274 	149.576065 	11.401754 	123.490891 	115.485931 	101.636604 	14.142136 	85.070557 	15.620500 	84.770279 	45.011108 	82.006096 	119.000000 	53.037724 	110.072701 	15.231546 	16.155495 	60.207973 	57.078892 	72.993149 	112.805145 	71.700768 	159.790482 	100.568382 	118.105888 	68.183578 	169.331039 	115.693558 	54.451813 	103.445641 	127.047234 	117.175079 	123.166557 	113.885910 	95.341492 	96.540146 	129.769028 	130.923645 	68.249542 	123.664871 	117.881294 	107.517441 	115.520561 	112.969025 	129.807556 	129.553085 	
