14
185	103	34	0	1	0	12.5679
153	103	44	1	1	0	13.155
18	50	106	0	0	2	13.5987
55	70	94	1	1	0	13.5017
28	113	32	1	0	1	13.4063
155	86	80	0	1	1	13.688
73	102	60	0	0	2	13.4547
127	113	45	1	0	1	13.9395
25	90	44	1	1	0	11.9379
143	78	63	1	0	0	11.8501
180	97	28	0	1	0	11.994
16	97	29	0	2	0	12.0045
103	95	35	2	0	0	11.2246
69	99	26	1	0	0	11.4199

nv	9	8	7

Vehicles departing from depots at the previous stage:
25	90	44	1	1	0	11.9379
143	78	63	1	0	0	11.8501
180	97	28	0	1	0	11.994
16	97	29	0	2	0	12.0045
103	95	35	2	0	0	11.2246
69	99	26	1	0	0	11.4199
