20	25.1448
27	79.5085
18	59.4818
90	29.8091
24	32.1148
12	33.2614
2	70.1046
91	1.02303
26	1.53434
10	28.1625
85	86.4552
5	32.8557
40	62.1027
55	25.0169
49	4.92711
38	80.6979
92	11.2149
56	76.316
28	85.156
41	58.5479
86	72.165
54	87.1612
72	4.25384
16	33.9511
45	19.6223
6	5.15208
36	37.4271
81	8.78116
89	66.0838
39	61.607
52	45.3165
42	45
48	25.1775
22	43.4349
21	1.74895
80	32.2368
66	38.2544
23	58.2231
88	51.6745
79	60.5725
4	35.0958
57	88.3276
9	61.4222
44	56.6503
99	64.1556
77	63.2603
70	55.2568
76	49.808
98	59.0362
32	55.1755
