UB = 950
M = 100

Distance:
999.000000 	130.176804 	81.394104 	28.071337 	93.037628 	113.454834 	7.615773 	85.615417 	64.621979 	41.048752 	130.418564 	100.179840 	50.159744 	54.332310 	56.435802 	117.660530 	12.369317 	12.165525 	48.010414 	142.523682 	57.140179 	107.354553 	44.283180 	16.763054 	137.411789 	24.083189 	131.468628 	144.461075 	104.752090 	126.763557 	149.305054 	21.377558 	63.007935 	39.000000 	22.803509 	70.028564 	26.925823 	120.420097 	113.296074 	86.579445 	86.469650 	52.810986 	84.214012 	31.016125 	65.924202 	77.103828 	112.089249 	101.434708 	117.046997 	73.824112 	163.217651 	122.527550 	114.337219 	128.736160 	130.506699 	119.820702 	111.018013 	131.381119 	133.060135 	
130.176804 	999.000000 	57.384666 	113.004425 	50.219517 	17.492855 	127.310646 	58.240879 	73.824112 	102.396286 	12.041595 	45.276924 	96.176918 	92.574295 	90.801979 	27.459061 	140.730240 	140.035706 	99.764725 	13.601471 	93.107468 	43.046486 	106.943909 	138.293167 	17.888544 	130.207520 	22.671568 	18.027756 	52.086468 	30.016663 	21.587032 	142.762039 	95.519630 	119.570061 	142.274384 	90.520714 	138.220840 	42.720020 	50.219517 	79.511009 	80.504662 	115.156418 	83.725746 	153.674988 	104.403069 	94.725922 	60.415230 	72.173401 	57.567352 	102.391403 	37.656342 	60.539242 	68.154236 	58.180752 	63.134777 	78.746429 	88.459030 	78.262383 	93.107468 	
81.394104 	57.384666 	999.000000 	58.898216 	11.704700 	40.162170 	76.661591 	6.708204 	17.691807 	46.690472 	53.254108 	18.788294 	39.408119 	35.510563 	33.615471 	37.483330 	89.888817 	89.044930 	43.011627 	66.887962 	35.777088 	26.000000 	50.219517 	85.603737 	58.898216 	75.690155 	51.623638 	67.201187 	25.019993 	45.803928 	72.201111 	89.498604 	38.327538 	63.007935 	88.617157 	34.132095 	83.438599 	39.217342 	33.241539 	29.068884 	29.966648 	57.775429 	31.953091 	99.824844 	47.675991 	40.199501 	35.510563 	33.015148 	39.051247 	47.000000 	84.148682 	45.099888 	41.109608 	50.039986 	53.037724 	50.990196 	50.990196 	59.481091 	68.000000 	
28.071337 	113.004425 	58.898216 	999.000000 	70.000000 	95.603348 	21.023796 	61.854668 	41.231056 	13.601471 	111.126053 	77.201035 	22.803509 	27.202942 	29.410883 	96.332756 	32.572994 	31.622776 	20.223749 	124.197426 	29.614185 	84.053551 	16.278820 	26.925823 	117.379723 	17.204651 	110.453613 	125.255737 	80.131142 	104.637466 	130.230560 	30.610456 	35.014282 	15.264338 	29.732138 	42.190044 	25.238859 	96.566040 	88.588936 	59.228371 	59.033890 	26.627054 	56.568542 	41.012192 	38.078865 	49.040798 	86.162636 	74.464760 	91.389275 	45.891174 	142.898560 	96.566040 	87.641312 	103.077644 	104.403069 	92.395889 	83.096329 	104.139328 	105.171288 	
93.037628 	50.219517 	11.704700 	70.000000 	999.000000 	34.058773 	88.192970 	8.602325 	28.844410 	57.384666 	44.283180 	7.211102 	49.517673 	45.343136 	43.278172 	27.202942 	101.355812 	100.498756 	53.075417 	58.180752 	45.000000 	14.317822 	60.207973 	96.834908 	49.091751 	86.556343 	41.231056 	57.801384 	14.317822 	34.713108 	62.769421 	100.603180 	46.065170 	73.000000 	99.639351 	40.496914 	94.175369 	27.513634 	22.000000 	30.066593 	31.064449 	66.370171 	34.000000 	110.751976 	54.424259 	44.553337 	26.000000 	28.017851 	28.635643 	52.172791 	73.756355 	34.713108 	32.756680 	39.051247 	42.426407 	43.600460 	46.615448 	50.566788 	60.802959 	
113.454834 	17.492855 	40.162170 	95.603348 	34.058773 	999.000000 	110.317726 	41.593269 	56.356010 	84.905830 	18.027756 	30.265491 	78.714676 	75.153175 	73.409805 	18.439089 	123.761871 	123.044708 	82.298241 	29.068884 	75.769386 	30.083218 	89.470665 	121.082619 	25.961510 	112.800713 	24.083189 	31.384710 	38.897301 	26.400757 	36.055511 	125.495018 	78.447433 	102.083298 	124.963997 	73.756355 	120.801491 	34.655445 	39.446167 	64.000000 	65.000000 	97.862144 	68.029404 	136.359818 	87.555695 	78.517517 	49.193497 	58.694122 	47.707443 	85.988373 	50.990196 	52.009613 	57.245087 	51.623638 	56.568542 	68.476273 	76.216797 	70.434364 	84.314888 	
7.615773 	127.310646 	76.661591 	21.023796 	88.192970 	110.317726 	999.000000 	80.498444 	59.481091 	34.365681 	126.905479 	95.383438 	43.566040 	47.853943 	50.009998 	113.463654 	13.453624 	12.727922 	41.194660 	139.344894 	50.487621 	102.474388 	37.054016 	13.152946 	133.686203 	17.029387 	127.412712 	141.014191 	99.403221 	122.331520 	145.910934 	18.248287 	56.035702 	31.384710 	19.026299 	63.198101 	21.189621 	115.381973 	107.935165 	80.062477 	79.906197 	45.221676 	77.524193 	29.120440 	58.549126 	70.007141 	106.254410 	95.126228 	111.328346 	66.483078 	159.455322 	116.691902 	108.171158 	123.032516 	124.619423 	113.282829 	104.120125 	124.951988 	126.194298 	
85.615417 	58.240879 	6.708204 	61.854668 	8.602325 	41.593269 	80.498444 	999.000000 	21.023796 	49.040798 	52.773098 	15.556349 	41.012192 	36.796738 	34.713108 	35.805027 	93.536087 	92.660675 	44.553337 	66.640831 	36.400551 	22.203604 	51.662365 	88.752464 	57.688820 	78.243210 	49.819675 	66.370171 	19.416489 	43.139309 	71.344238 	92.417534 	37.576588 	64.443771 	91.400215 	32.280025 	85.796272 	34.885529 	27.892651 	24.041630 	25.000000 	57.801384 	27.459061 	102.449989 	46.173584 	37.054016 	29.154760 	26.400757 	33.015148 	44.407207 	82.328613 	39.000000 	34.481880 	44.283180 	47.010635 	44.283180 	44.553337 	52.886673 	61.294373 	
64.621979 	73.824112 	17.691807 	41.231056 	28.844410 	56.356010 	59.481091 	21.023796 	999.000000 	29.068884 	70.604530 	36.055511 	22.360680 	18.973665 	17.464249 	55.172459 	72.560318 	71.693794 	25.942244 	84.053551 	20.223749 	43.046486 	33.120991 	68.007355 	76.485291 	58.000000 	69.310890 	84.646324 	40.162170 	63.411354 	89.643738 	71.840103 	25.179358 	45.793011 	70.936592 	24.166092 	65.764732 	55.901699 	48.703182 	29.529646 	30.016663 	42.201897 	30.000000 	82.134033 	35.355339 	32.756680 	48.373547 	40.607880 	52.952808 	37.336308 	101.823380 	58.694122 	52.009613 	64.536812 	66.753281 	59.841457 	55.542778 	70.178345 	75.690155 	
41.048752 	102.396286 	46.690472 	13.601471 	57.384666 	84.905830 	34.365681 	49.040798 	29.068884 	999.000000 	99.639351 	64.536812 	9.219544 	13.601471 	15.811388 	84.148682 	46.173584 	45.221676 	7.071068 	113.004425 	16.124516 	71.217972 	7.615773 	40.249222 	105.550934 	29.206163 	98.290382 	113.701363 	66.887962 	92.097771 	118.697090 	43.566040 	22.203604 	17.720045 	42.438190 	29.000000 	36.796738 	83.486526 	75.292763 	45.705578 	45.541191 	21.023796 	43.185646 	53.413483 	27.294687 	36.496574 	72.615425 	60.876926 	77.878113 	34.539833 	130.831955 	83.006027 	74.040527 	89.554451 	90.824005 	78.917679 	70.000000 	90.609047 	92.021736 	
130.418564 	12.041595 	53.254108 	111.126053 	44.283180 	18.027756 	126.905479 	52.773098 	70.604530 	99.639351 	999.000000 	38.275318 	92.655273 	88.752464 	86.821655 	18.248287 	140.356689 	139.603012 	96.260063 	13.928389 	88.836929 	34.525352 	103.469803 	137.186005 	8.062258 	128.222458 	10.630146 	14.142136 	43.289722 	18.384777 	19.104973 	141.428421 	90.338257 	116.249733 	140.758652 	84.693565 	136.124939 	31.780497 	40.112343 	72.034714 	73.006851 	110.535065 	76.400261 	152.108521 	98.615417 	87.931793 	50.249378 	63.071388 	46.872166 	95.817535 	33.120991 	49.335587 	57.706154 	46.518814 	51.429562 	67.911705 	78.409180 	66.708321 	81.706795 	
100.179840 	45.276924 	18.788294 	77.201035 	7.211102 	30.265491 	95.383438 	15.556349 	36.055511 	64.536812 	38.275318 	999.000000 	56.568542 	52.345009 	50.249378 	20.591261 	108.558739 	107.703293 	60.108234 	52.201534 	51.855568 	7.280110 	67.208633 	104.043259 	42.544094 	93.723000 	34.409302 	51.429562 	10.630146 	27.586229 	56.356010 	107.800743 	52.478565 	79.981247 	106.826965 	46.518814 	101.316338 	20.615528 	16.492422 	34.234486 	35.227829 	72.945183 	38.470768 	117.923706 	60.415230 	49.729267 	22.803509 	28.792360 	24.166092 	57.567352 	66.843102 	30.083218 	30.413813 	33.541019 	37.363083 	41.725292 	46.957428 	47.169907 	58.728188 	
50.159744 	96.176918 	39.408119 	22.803509 	49.517673 	78.714676 	43.566040 	41.012192 	22.360680 	9.219544 	92.655273 	56.568542 	999.000000 	4.472136 	6.708204 	76.576759 	55.362442 	54.405884 	3.605551 	106.230881 	7.000000 	63.031738 	10.816654 	49.244289 	98.234413 	37.735924 	90.686272 	106.606750 	58.249462 	84.148682 	111.606453 	52.354561 	13.928389 	23.600847 	51.107731 	20.099751 	45.000000 	75.000000 	66.573265 	36.496574 	36.345562 	21.000000 	34.058773 	61.854668 	21.213203 	28.160255 	63.560993 	51.662365 	68.876701 	27.459061 	123.239601 	73.925636 	64.845970 	80.529495 	81.706795 	69.720871 	61.032780 	81.394104 	83.000000 	
54.332310 	92.574295 	35.510563 	27.202942 	45.343136 	75.153175 	47.853943 	36.796738 	18.973665 	13.601471 	88.752464 	52.345009 	4.472136 	999.000000 	2.236068 	72.470680 	59.774578 	58.821766 	7.810250 	102.396286 	3.605551 	58.728188 	14.866069 	53.712196 	94.201912 	42.190044 	86.556343 	102.649887 	53.823788 	79.906197 	107.647575 	56.824291 	11.401754 	27.658634 	55.569775 	16.492422 	49.406479 	70.604530 	62.128899 	32.249031 	32.140316 	23.345236 	30.000000 	66.287254 	20.248457 	25.079872 	59.093147 	47.296936 	64.404968 	25.495098 	119.096596 	69.462219 	60.440052 	76.059189 	77.252831 	65.490456 	57.140179 	77.103828 	79.025314 	
56.435802 	90.801979 	33.615471 	29.410883 	43.278172 	73.409805 	50.009998 	34.713108 	17.464249 	15.811388 	86.821655 	50.249378 	6.708204 	2.236068 	999.000000 	70.434364 	61.983868 	61.032780 	10.000000 	100.498756 	3.162278 	56.586216 	16.970562 	55.946404 	92.200867 	44.418465 	84.504440 	100.687637 	51.613953 	77.794601 	105.683487 	59.059292 	10.630146 	29.732138 	57.801384 	14.866069 	51.613953 	68.410522 	59.908264 	30.149628 	30.066593 	24.738634 	28.017851 	68.505478 	20.124611 	23.706539 	56.859474 	45.122055 	62.169125 	24.758837 	117.034180 	67.230942 	58.240879 	73.824112 	75.026665 	63.387695 	55.226807 	74.966660 	77.058418 	
117.660530 	27.459061 	37.483330 	96.332756 	27.202942 	18.439089 	113.463654 	35.805027 	55.172459 	84.148682 	18.248287 	20.591261 	76.576759 	72.470680 	70.434364 	999.000000 	126.826653 	126.015869 	80.156097 	32.015621 	72.201111 	16.278820 	87.321243 	122.918671 	21.954498 	113.172432 	14.142136 	30.870699 	25.079872 	10.049875 	35.777088 	126.905479 	73.061615 	100.124924 	126.063477 	67.082039 	120.917328 	16.401220 	22.803509 	53.851646 	54.817879 	93.493317 	58.240879 	137.295303 	80.956779 	69.892776 	32.984844 	45.000000 	30.463093 	77.833153 	46.690472 	34.132095 	40.804413 	33.241539 	38.209946 	51.623638 	61.000000 	52.430908 	66.730804 	
12.369317 	140.730240 	89.888817 	32.572994 	101.355812 	123.761871 	13.453624 	93.536087 	72.560318 	46.173584 	140.356689 	108.558739 	55.362442 	59.774578 	61.983868 	126.826653 	999.000000 	1.000000 	52.630791 	152.793976 	62.096699 	115.602768 	47.518417 	8.944272 	147.122391 	21.377558 	140.801285 	154.466827 	112.258629 	135.624481 	159.364365 	11.401754 	66.910385 	39.115215 	13.453624 	74.330345 	20.248457 	128.413391 	120.768372 	91.678787 	91.443970 	53.235325 	88.842560 	19.104973 	68.007355 	80.399002 	118.680244 	107.004669 	123.858788 	76.006577 	172.884354 	129.096863 	120.208153 	135.558105 	136.956192 	124.739731 	114.856430 	136.565002 	136.937943 	
12.165525 	140.035706 	89.044930 	31.622776 	100.498756 	123.044708 	12.727922 	92.660675 	71.693794 	45.221676 	139.603012 	107.703293 	54.405884 	58.821766 	61.032780 	126.015869 	1.000000 	999.000000 	51.662365 	152.069061 	61.131008 	114.738831 	46.529560 	8.062258 	146.348892 	20.396078 	140.000000 	153.717270 	111.359779 	134.792435 	158.619034 	10.816654 	65.924202 	38.118237 	12.806249 	73.348480 	19.416489 	127.534309 	119.866592 	90.708321 	90.470993 	52.239830 	87.863533 	19.026299 	67.007462 	79.404030 	117.745491 	106.042442 	122.930878 	75.006668 	172.104614 	128.160049 	119.251831 	134.629120 	136.014709 	123.761871 	113.863953 	135.591293 	135.944839 	
48.010414 	99.764725 	43.011627 	20.223749 	53.075417 	82.298241 	41.194660 	44.553337 	25.942244 	7.071068 	96.260063 	60.108234 	3.605551 	7.810250 	10.000000 	80.156097 	52.630791 	51.662365 	999.000000 	109.836243 	9.486833 	66.528191 	7.211102 	46.238514 	101.828285 	34.481880 	94.260277 	110.208893 	61.611687 	87.681244 	115.208504 	49.193497 	15.132746 	20.000000 	47.885281 	22.022715 	41.617306 	78.409180 	69.892776 	39.051247 	38.832977 	18.110771 	36.345562 	58.523499 	20.808653 	29.427877 	66.640831 	54.405884 	72.006943 	27.730848 	126.810883 	76.967529 	67.675697 	83.630135 	84.693565 	72.180328 	63.007935 	83.952370 	85.052925 	
142.523682 	13.601471 	66.887962 	124.197426 	58.180752 	29.068884 	139.344894 	66.640831 	84.053551 	113.004425 	13.928389 	52.201534 	106.230881 	102.396286 	100.498756 	32.015621 	152.793976 	152.069061 	109.836243 	999.000000 	102.576797 	48.270073 	117.046997 	149.966660 	12.369317 	141.354172 	21.095022 	5.830952 	56.885849 	30.066593 	8.062258 	154.311371 	104.216118 	129.799850 	153.717270 	98.615417 	149.305054 	44.045429 	53.037724 	85.866173 	86.833176 	124.354332 	90.249657 	165.096939 	112.538879 	101.833199 	63.000000 	76.419891 	59.135437 	109.731491 	24.186773 	60.827625 	70.114189 	57.008770 	61.684681 	79.762146 	91.049438 	77.201035 	92.444580 	
57.140179 	93.107468 	35.777088 	29.614185 	45.000000 	75.769386 	50.487621 	36.400551 	20.223749 	16.124516 	88.836929 	51.855568 	7.000000 	3.605551 	3.162278 	72.201111 	62.096699 	61.131008 	9.486833 	102.576797 	999.000000 	58.000000 	15.811388 	55.713554 	94.047859 	43.829212 	86.214851 	102.625534 	52.630791 	79.309517 	107.615051 	58.600342 	7.810250 	28.319605 	57.245087 	13.152946 	50.774010 	69.526970 	60.802959 	29.614185 	29.427877 	22.135944 	27.073973 	67.742157 	17.000000 	21.540659 	57.245087 	44.922153 	62.649822 	21.931713 	118.697090 	67.542580 	58.189346 	74.242844 	75.239616 	62.801273 	54.037025 	74.525162 	76.000000 	
107.354553 	43.046486 	26.000000 	84.053551 	14.317822 	30.083218 	102.474388 	22.203604 	43.046486 	71.217972 	34.525352 	7.280110 	63.031738 	58.728188 	56.586216 	16.278820 	115.602768 	114.738831 	66.528191 	48.270073 	58.000000 	999.000000 	73.552704 	110.941429 	37.696156 	100.424103 	29.068884 	46.818798 	9.055386 	21.400934 	51.623638 	114.621117 	58.008621 	86.267029 	113.600174 	51.623638 	107.935165 	13.341664 	10.816654 	37.643059 	38.600517 	78.600258 	42.059483 	124.631454 	65.368187 	53.851646 	19.416489 	29.154760 	19.209373 	61.846584 	61.032780 	24.698177 	27.459061 	27.202942 	31.384710 	38.832977 	46.173584 	42.638012 	55.317268 	
