Total assets = 1119
Number of asset nodes = 67

Distance:
999.000000 	15.620500 	86.214851 	25.000000 	19.416489 	31.144823 	104.350372 	23.409399 	59.808025 	58.189346 	27.658634 	104.484451 	63.324562 	24.698177 	52.392746 	38.000000 	33.241539 	26.925823 	28.460499 	60.440052 	28.792360 	34.525352 	42.000000 	58.463665 	64.560051 	50.249378 	61.392181 	133.645050 	65.969688 	60.671246 	97.128784 	55.081757 	61.660358 	63.953106 	65.115280 	32.557640 	41.109608 	114.856430 	37.854988 	62.072536 	37.054016 	96.254868 	55.443665 	50.000000 	38.275318 	105.990562 	75.000000 	48.795490 	65.734314 	68.410522 	71.589104 	71.805290 	70.342018 	67.675697 	71.568146 	70.880180 	68.352028 	62.128899 	71.784401 	80.894997 	72.111023 	66.370171 	87.206650 	81.024689 	82.000000 	88.955048 	87.475708 	88.283630 	90.796478 	95.189285 	75.179787 	89.050545 	91.782349 	93.380943 	93.557472 	96.337944 	91.082382 	89.693924 	99.020203 	
15.620500 	999.000000 	101.828285 	38.327538 	31.575306 	15.811388 	119.970833 	34.058773 	74.732857 	73.006851 	39.204590 	120.104118 	78.294319 	35.014282 	66.730804 	50.990196 	45.398239 	37.000000 	39.012817 	75.026665 	39.000000 	46.173584 	54.918121 	72.732384 	79.120163 	34.655445 	75.584389 	149.201202 	80.324341 	74.464760 	112.507774 	68.249542 	75.432091 	77.884529 	79.120163 	37.947330 	51.088158 	130.430054 	27.294687 	75.133217 	28.792360 	111.359779 	67.067131 	60.133186 	39.661064 	121.235306 	87.572830 	52.354561 	76.164299 	78.409180 	82.152298 	82.219215 	80.399002 	76.941536 	81.498466 	80.622574 	77.278717 	68.352028 	81.049370 	92.021736 	81.215759 	73.054771 	99.080772 	91.350975 	92.347168 	100.044991 	98.183502 	99.126183 	102.019608 	107.074738 	82.219215 	99.408249 	102.313248 	104.172935 	104.235313 	107.168091 	100.019997 	97.984695 	107.707939 	
86.214851 	101.828285 	999.000000 	68.249542 	75.166481 	117.034180 	18.439089 	76.400261 	34.176014 	36.400551 	71.847061 	18.384777 	31.320919 	76.609398 	44.384682 	60.901562 	66.887962 	76.275818 	74.330345 	37.363083 	75.166481 	68.095520 	59.033890 	41.484936 	35.510563 	136.359818 	40.792156 	49.396355 	37.215588 	44.721359 	18.027756 	51.662365 	44.553337 	42.296574 	41.194660 	86.954010 	72.090218 	29.068884 	117.796432 	50.358715 	114.017540 	24.413111 	61.392181 	69.921387 	97.128784 	27.658634 	53.460266 	94.339813 	68.117546 	71.028160 	68.029404 	69.028976 	71.000000 	75.106590 	72.006943 	73.000000 	77.103828 	88.459030 	76.000000 	66.098412 	77.000000 	87.692642 	61.983868 	71.847061 	72.006943 	68.963760 	71.309189 	70.604530 	68.622154 	64.884514 	89.022469 	74.464760 	74.330345 	73.054771 	74.000000 	74.094536 	84.929382 	88.283630 	90.520714 	
25.000000 	38.327538 	68.249542 	999.000000 	7.211102 	51.429562 	86.683334 	8.544003 	37.443291 	35.510563 	6.324555 	86.556343 	41.048752 	9.219544 	28.635643 	13.000000 	8.944272 	10.000000 	9.219544 	37.121422 	10.198039 	10.816654 	17.000000 	34.539833 	41.146080 	70.710678 	37.336308 	117.413795 	42.154476 	36.138622 	76.216797 	30.149628 	37.107952 	39.560081 	40.804413 	22.022715 	19.104973 	95.482986 	49.578220 	37.121422 	45.803928 	74.094536 	30.805843 	26.925823 	32.249031 	84.314888 	50.000000 	36.138622 	41.785164 	44.777225 	47.434166 	47.759815 	46.615448 	44.777225 	47.927029 	47.423622 	45.793011 	43.416588 	48.764740 	56.293873 	49.244289 	46.690472 	62.289646 	56.920998 	57.870544 	64.327286 	63.063461 	63.788715 	66.098412 	70.256676 	54.561890 	64.845970 	67.446274 	68.883957 	69.123077 	71.805290 	67.977936 	67.230942 	76.026314 	
19.416489 	31.575306 	75.166481 	7.211102 	999.000000 	44.283180 	93.605553 	5.000000 	44.654228 	42.720020 	8.246211 	93.509361 	48.259712 	6.403124 	35.777088 	19.416489 	14.000000 	8.485281 	9.433981 	44.294468 	10.000000 	15.132746 	23.345236 	41.629318 	48.301140 	63.529522 	44.384682 	124.201447 	49.244289 	43.011627 	83.408630 	36.674240 	43.965897 	46.486557 	47.759815 	18.681541 	21.931713 	102.591423 	42.638012 	43.566040 	39.115215 	81.301903 	36.124783 	30.675724 	28.071337 	91.525955 	56.142673 	34.438351 	46.324940 	49.040798 	52.172791 	52.392746 	50.960770 	48.466484 	52.201534 	51.546097 	49.244289 	44.598206 	52.554733 	61.522354 	52.924473 	48.414875 	68.029404 	61.611687 	62.585941 	69.584480 	68.066147 	68.883957 	71.449280 	76.026314 	56.859474 	69.634758 	72.367119 	73.979729 	74.148499 	76.941536 	71.867935 	70.682388 	79.849861 	
31.144823 	15.811388 	117.034180 	51.429562 	44.283180 	999.000000 	135.281189 	45.541191 	88.684837 	86.833176 	50.921509 	135.369858 	92.282173 	46.173584 	80.056229 	63.324562 	57.245087 	47.801674 	50.000000 	88.549423 	49.729267 	57.567352 	67.067131 	85.906929 	92.574295 	19.416489 	88.639717 	164.769531 	93.520050 	87.091904 	127.027557 	80.324341 	88.022728 	90.620087 	91.923882 	45.011108 	60.827625 	145.416641 	19.104973 	86.977005 	23.600847 	125.399361 	77.665955 	69.584480 	42.953465 	135.484314 	98.716766 	56.293873 	85.375641 	87.143562 	91.350975 	91.268837 	89.140335 	85.005882 	90.088844 	89.050545 	85.005882 	73.824112 	89.000000 	101.597244 	89.005615 	78.771820 	109.329773 	100.124924 	101.123688 	109.457756 	107.228729 	108.295891 	111.543716 	117.239075 	87.965904 	108.074051 	111.112556 	113.216606 	113.159180 	116.211014 	107.228729 	104.580116 	114.529472 	
104.350372 	119.970833 	18.439089 	86.683334 	93.605553 	135.281189 	999.000000 	94.810333 	51.884487 	54.120235 	90.210861 	1.414214 	48.754486 	95.000000 	62.177166 	79.075912 	85.146935 	94.625580 	92.655273 	54.625999 	93.477272 	86.284416 	77.025970 	58.694122 	52.201534 	154.563904 	57.584721 	31.304953 	53.450912 	61.351448 	20.615528 	68.709534 	61.032780 	58.523499 	57.280014 	105.152267 	89.894379 	14.035668 	136.235092 	66.483078 	132.438660 	29.120440 	78.108902 	87.091904 	115.247559 	25.000000 	67.186310 	111.892807 	83.546394 	86.145226 	82.607506 	83.600243 	85.842880 	90.426765 	86.700638 	87.823685 	92.395889 	104.809349 	90.796478 	79.000000 	91.787796 	103.585716 	73.334846 	85.005882 	85.000000 	80.399002 	83.216583 	82.298241 	79.630394 	74.525162 	103.947105 	86.284416 	85.586212 	83.862984 	84.852814 	84.344528 	97.185387 	101.044548 	101.833199 	
23.409399 	34.058773 	76.400261 	8.544003 	5.000000 	45.541191 	94.810333 	999.000000 	44.687805 	42.638012 	5.385165 	94.641426 	48.270073 	1.414214 	35.227829 	17.888544 	11.704700 	3.605551 	5.099020 	43.829212 	5.385165 	12.165525 	21.540659 	40.816662 	47.707443 	64.474800 	43.416588 	125.670204 	48.373547 	41.629318 	83.630135 	34.785053 	42.544094 	45.188496 	46.518814 	14.142136 	17.720045 	103.247276 	41.725292 	41.484936 	37.643059 	81.024689 	33.015148 	26.683329 	24.020824 	91.400215 	53.600372 	29.546574 	42.579338 	45.122055 	48.507732 	48.662102 	47.074409 	44.271889 	48.270073 	47.539455 	44.944408 	39.698868 	48.383881 	58.137768 	48.703182 	43.600460 	65.030762 	57.870544 	58.855755 	66.189125 	64.498062 	65.375839 	68.117546 	73.027390 	52.153618 	65.924202 	68.731361 	70.455658 	70.576202 	73.437050 	67.675697 	66.309875 	75.610847 	
59.808025 	74.732857 	34.176014 	37.443291 	44.654228 	88.684837 	51.884487 	44.687805 	999.000000 	2.236068 	39.623226 	51.478149 	3.605551 	44.598206 	10.295630 	27.658634 	33.970577 	43.840622 	41.725292 	4.472136 	42.449970 	34.828148 	25.238859 	8.062258 	6.708204 	108.046288 	8.944272 	83.186539 	9.433981 	12.649111 	38.948685 	18.027756 	13.000000 	12.206555 	12.041595 	53.600372 	38.013157 	58.898216 	86.371292 	18.973665 	82.024384 	36.715118 	28.017851 	35.902645 	63.513779 	46.872166 	28.319605 	60.166435 	36.878178 	40.261642 	38.626415 	39.560081 	40.804413 	43.737854 	42.059483 	42.720020 	45.705578 	55.145264 	45.607018 	40.804413 	46.572525 	55.009090 	41.109608 	45.276924 	45.793011 	46.690472 	47.634022 	47.507893 	47.381432 	47.434166 	57.870544 	50.606323 	51.739735 	51.623638 	52.345009 	53.758720 	59.169250 	61.269894 	66.287254 	
58.189346 	73.006851 	36.400551 	35.510563 	42.720020 	86.833176 	54.120235 	42.638012 	2.236068 	999.000000 	37.536648 	53.712196 	5.656854 	42.520584 	8.062258 	25.495098 	31.827662 	41.725292 	39.597980 	3.605551 	40.311287 	32.649654 	23.021729 	6.324555 	7.071068 	106.174385 	7.810250 	85.422478 	9.486833 	11.180340 	41.036568 	16.000000 	11.661903 	11.313708 	11.401754 	51.400391 	35.777088 	61.073727 	84.291161 	17.464249 	79.906197 	38.587563 	26.000000 	33.734257 	61.294373 	48.826221 	27.586229 	57.939625 	35.171009 	38.600517 	37.161808 	38.078865 	39.217342 	41.976185 	40.496914 	41.109608 	43.931767 	53.084839 	43.965897 	39.824615 	44.922153 	53.037724 	40.607880 	44.102154 	44.654228 	45.967381 	46.754681 	46.690472 	46.754681 	47.169907 	56.089214 	49.678970 	50.931328 	50.931328 	51.623638 	53.150730 	57.982758 	59.941639 	65.215027 	
