Total assets = 890
Number of asset nodes = 50

Distance:
999.000000 	58.523499 	35.227829 	127.424484 	5.099020 	95.015785 	125.642349 	70.576202 	99.904953 	102.825096 	43.416588 	23.323807 	42.011902 	32.310989 	96.938126 	125.670204 	48.373547 	119.201508 	44.654228 	107.056061 	31.622776 	62.609905 	101.911728 	41.629318 	42.544094 	45.188496 	46.518814 	96.876213 	105.418213 	98.290382 	39.051247 	41.484936 	100.498756 	43.680660 	42.201897 	40.792156 	40.607880 	47.539455 	39.204590 	44.911022 	45.705578 	44.407207 	42.579338 	45.122055 	48.507732 	48.662102 	47.074409 	44.271889 	48.270073 	47.539455 	44.944408 	48.383881 	48.703182 	65.030762 	66.189125 	64.498062 	65.375839 	68.117546 	65.924202 	68.731361 	70.455658 	70.576202 	73.437050 	
58.523499 	999.000000 	93.037628 	176.867188 	62.936478 	148.838837 	176.071014 	12.083046 	153.837570 	156.486420 	101.636604 	78.032043 	96.798759 	90.824005 	151.400131 	176.799316 	106.512909 	171.330093 	18.681541 	160.704697 	90.138779 	8.062258 	156.208191 	100.089958 	101.019798 	103.619499 	104.923782 	152.052628 	159.806137 	153.447052 	97.416634 	99.929977 	156.156967 	102.142059 	100.578331 	99.040398 	98.762344 	105.948097 	97.015465 	103.160072 	103.846039 	102.357216 	97.867256 	99.503769 	103.817146 	103.696671 	101.493843 	97.185387 	102.396286 	101.316338 	97.082436 	101.123688 	101.079178 	122.000000 	121.926208 	119.603508 	120.702110 	124.036285 	120.337029 	123.405838 	125.574677 	125.483070 	128.561264 	
35.227829 	93.037628 	999.000000 	96.384644 	31.890438 	61.587337 	93.941475 	105.118980 	66.287254 	69.339745 	9.055386 	17.000000 	13.341664 	8.062258 	63.007935 	93.477272 	13.601471 	86.452301 	79.881165 	73.498299 	10.049875 	97.616600 	68.007355 	9.486833 	10.440307 	12.041595 	13.000000 	62.481998 	71.400284 	63.890530 	14.212670 	14.212670 	65.795135 	15.264338 	15.620500 	16.278820 	17.029387 	18.788294 	18.867962 	18.601076 	20.000000 	20.518284 	29.966648 	33.541019 	33.015148 	33.837849 	34.481880 	36.400551 	35.846897 	36.235340 	38.275318 	38.910152 	39.812057 	40.249222 	44.654228 	44.821869 	45.000000 	45.793011 	47.507893 	49.203659 	49.648766 	50.219517 	52.153618 	
127.424484 	176.867188 	96.384644 	999.000000 	125.781555 	37.215588 	5.000000 	188.095718 	34.000000 	31.016125 	92.347168 	104.100914 	85.883644 	103.464973 	38.000000 	8.485281 	88.323273 	15.231546 	169.011841 	28.284271 	105.342300 	183.447540 	34.132095 	96.166519 	95.880135 	93.407707 	92.179176 	41.109608 	32.557640 	40.199501 	103.846039 	101.390335 	41.773197 	99.924973 	102.107788 	104.292854 	105.261581 	99.040398 	108.415863 	102.391403 	103.160072 	105.323311 	118.456741 	121.016525 	117.388245 	118.376518 	120.668968 	125.319588 	121.494858 	122.641754 	127.283150 	125.602547 	126.589890 	107.004669 	114.000000 	117.017090 	116.004311 	113.017700 	120.004166 	119.016808 	117.068359 	118.067780 	117.209213 	
5.099020 	62.936478 	31.890438 	125.781555 	999.000000 	92.617493 	123.822456 	74.946648 	97.452553 	100.424103 	39.661064 	22.135944 	39.962482 	28.178005 	94.366310 	123.713379 	44.654228 	117.068359 	48.373547 	104.637466 	27.313000 	66.708321 	99.357941 	37.589893 	38.470768 	41.182522 	42.544094 	94.111633 	102.825096 	95.524864 	34.481880 	37.000000 	97.580734 	39.217342 	37.643059 	36.138622 	35.902645 	43.011627 	34.365681 	40.261642 	41.000000 	39.623226 	37.483330 	40.024994 	43.416588 	43.566040 	41.976185 	39.217342 	43.174065 	42.449970 	39.924931 	43.324360 	43.657761 	60.074955 	61.131008 	59.413803 	60.299255 	63.071388 	60.827625 	63.639610 	65.375839 	65.490456 	68.359344 	
95.015785 	148.838837 	61.587337 	37.215588 	92.617493 	999.000000 	33.734257 	160.601990 	5.000000 	7.810250 	56.364883 	72.138756 	53.075417 	68.000000 	4.123106 	32.572994 	52.000000 	25.079872 	138.600143 	12.041595 	69.771057 	154.673843 	7.615773 	60.008331 	59.615433 	57.008770 	55.713554 	8.062258 	11.180340 	8.544003 	67.416618 	64.845970 	12.649111 	63.245552 	65.459915 	67.675697 	68.622154 	62.096699 	71.784401 	65.520988 	66.219330 	68.410522 	81.492332 	83.952370 	80.230919 	81.215759 	83.546394 	88.294960 	84.344528 	85.510231 	90.244110 	88.459030 	89.442719 	70.064255 	77.103828 	80.024994 	79.056938 	76.236473 	83.054199 	82.219215 	80.399002 	81.394104 	80.752708 	
125.642349 	176.071014 	93.941475 	5.000000 	123.822456 	33.734257 	999.000000 	187.416641 	30.149628 	27.073973 	89.537704 	102.342560 	83.862984 	100.846420 	34.132095 	3.605551 	85.381500 	10.440307 	167.737885 	24.020824 	102.693718 	182.521225 	30.000000 	93.300591 	92.973114 	90.443352 	89.185204 	37.000000 	28.160255 	36.013885 	100.881119 	98.371742 	37.336308 	96.840073 	99.040398 	101.242287 	102.200783 	95.801880 	105.361282 	99.201813 	99.924973 	102.107788 	115.208504 	117.686020 	113.951744 	114.934761 	117.277451 	122.024590 	118.067780 	119.239258 	123.975807 	122.184288 	123.166557 	103.077644 	110.040901 	113.110565 	112.071404 	109.004585 	116.068947 	115.004349 	113.004425 	114.004387 	113.070778 	
70.576202 	12.083046 	105.118980 	188.095718 	74.946648 	160.601990 	187.416641 	999.000000 	165.601929 	168.220093 	113.718948 	90.049988 	108.756607 	102.883430 	163.217651 	188.223267 	118.595955 	182.877014 	29.000000 	172.429703 	102.181213 	10.440307 	168.002975 	112.160599 	113.088463 	115.693558 	117.000000 	163.932907 	171.604202 	165.323929 	109.416634 	111.946419 	168.074387 	114.162163 	112.578865 	111.018013 	110.724884 	117.953384 	108.931168 	115.134705 	115.801552 	114.284729 	109.489723 	111.018013 	115.412308 	115.260574 	113.000000 	108.558739 	113.863953 	112.751938 	108.374352 	112.445541 	112.361023 	133.753510 	133.506561 	131.106827 	132.230865 	135.635544 	131.745972 	134.836945 	137.058380 	136.937943 	140.035706 	
99.904953 	153.837570 	66.287254 	34.000000 	97.452553 	5.000000 	30.149628 	165.601929 	999.000000 	3.162278 	60.827625 	77.077881 	58.000000 	72.560318 	4.000000 	28.635643 	56.364883 	20.880613 	143.558350 	7.211102 	74.303429 	159.665268 	3.000000 	64.404968 	63.976559 	61.326992 	60.008331 	7.615773 	6.324555 	7.211102 	71.693794 	69.079666 	10.630146 	67.416618 	69.641945 	71.867935 	72.801102 	66.098412 	75.960518 	69.570107 	70.213959 	72.422371 	85.440041 	87.800911 	83.952370 	84.929382 	87.321243 	92.179176 	88.073830 	89.269257 	94.111633 	92.195442 	93.171883 	73.006851 	80.000000 	83.024094 	82.006096 	79.025314 	86.005814 	85.023529 	83.096329 	84.095184 	83.294655 	
102.825096 	156.486420 	69.339745 	31.016125 	100.424103 	7.810250 	27.073973 	168.220093 	3.162278 	999.000000 	63.953106 	79.931221 	60.876926 	75.663727 	7.071068 	25.495098 	59.506302 	17.720045 	146.372818 	4.242640 	77.414467 	162.373032 	3.605551 	67.542580 	67.119293 	64.474800 	63.158531 	10.198039 	5.099020 	9.486833 	74.846512 	72.235725 	12.206555 	70.576202 	72.801102 	75.026665 	75.960518 	69.260376 	79.120163 	72.732384 	73.375748 	75.584389 	88.600227 	90.956032 	87.097649 	88.073830 	90.470993 	95.336250 	91.219513 	92.417534 	97.267670 	95.341492 	96.317184 	76.026314 	83.006027 	86.052307 	85.023529 	82.006096 	89.022469 	88.005684 	86.052307 	87.051712 	86.209045 	
43.416588 	101.636604 	9.055386 	92.347168 	39.661064 	56.364883 	89.537704 	113.718948 	60.827625 	63.953106 	999.000000 	26.019224 	16.970562 	12.041595 	57.306194 	88.769363 	5.000000 	81.437096 	87.982956 	68.000000 	13.601471 	106.004715 	62.265560 	4.000000 	4.123106 	3.605551 	4.123106 	56.302753 	65.513359 	57.688820 	12.000000 	10.198039 	59.203041 	9.848858 	11.401754 	13.152946 	14.142136 	12.041595 	17.029387 	13.416408 	14.764823 	16.155495 	28.284271 	31.575306 	29.732138 	30.675724 	32.015621 	35.227829 	33.241539 	33.955853 	37.215588 	36.878178 	37.854988 	33.015148 	38.209946 	38.948685 	38.897301 	39.051247 	41.868843 	43.139309 	43.185646 	43.863426 	45.453274 	
23.323807 	78.032043 	17.000000 	104.100914 	22.135944 	72.138756 	102.342560 	90.049988 	77.077881 	79.931221 	26.019224 	999.000000 	19.104973 	19.697716 	74.276512 	102.415817 	30.265491 	96.046867 	66.528191 	84.172440 	20.591261 	83.234612 	79.208588 	26.172504 	27.166155 	29.017237 	30.000000 	74.518456 	82.758682 	75.927597 	28.231188 	29.410883 	78.409180 	31.048349 	30.675724 	30.463093 	30.870699 	34.928497 	31.384710 	33.837849 	35.114101 	34.928497 	40.360870 	43.863426 	45.000000 	45.607018 	45.343136 	45.343136 	46.754681 	46.690472 	46.861500 	48.795490 	49.517673 	55.973209 	59.506302 	59.059292 	59.481091 	60.926186 	61.400326 	63.529522 	64.404968 	64.845970 	67.119293 	
42.011902 	96.798759 	13.341664 	85.883644 	39.962482 	53.075417 	83.862984 	108.756607 	58.000000 	60.876926 	16.970562 	19.104973 	999.000000 	21.377558 	55.172459 	83.761566 	18.357559 	77.201035 	85.632935 	65.115280 	23.345236 	102.200783 	60.108234 	20.000000 	20.615528 	20.518284 	20.615528 	55.443665 	63.655323 	56.850681 	26.832815 	26.076809 	59.405388 	26.400757 	27.459061 	28.653097 	29.529646 	29.000000 	31.780497 	30.000000 	31.400637 	32.449963 	43.081318 	46.615448 	45.650848 	46.529560 	47.423622 	49.648766 	48.754486 	49.244289 	51.546097 	52.000000 	52.924473 	49.819675 	55.172459 	55.901699 	55.865910 	55.973209 	58.796257 	60.108234 	60.141499 	60.827625 	62.369865 	
32.310989 	90.824005 	8.062258 	103.464973 	28.178005 	68.000000 	100.846420 	102.883430 	72.560318 	75.663727 	12.041595 	19.697716 	21.377558 	999.000000 	69.115845 	100.224747 	16.970562 	93.021500 	76.537575 	79.755875 	2.000000 	94.847244 	74.094536 	9.433981 	10.295630 	13.038404 	14.422205 	68.242218 	77.388626 	69.634758 	8.544003 	10.049875 	71.217972 	12.000000 	11.180340 	10.770329 	11.180340 	16.000000 	12.041595 	14.317822 	15.524175 	15.231546 	22.472204 	26.076809 	26.172504 	26.907248 	27.202942 	28.635643 	28.600698 	28.844410 	30.463093 	31.384710 	32.249031 	36.400551 	39.812057 	39.446167 	39.824615 	41.231056 	41.880783 	43.908997 	44.721359 	45.177429 	47.423622 	
96.938126 	151.400131 	63.007935 	38.000000 	94.366310 	4.123106 	34.132095 	163.217651 	4.000000 	7.071068 	57.306194 	74.276512 	55.172459 	69.115845 	999.000000 	32.557640 	52.773098 	24.738634 	140.801285 	10.770329 	70.830788 	157.114609 	5.000000 	60.827625 	60.373837 	57.697487 	56.364883 	4.242640 	8.485281 	4.472136 	68.029404 	65.391129 	8.544003 	63.694584 	65.924202 	68.154236 	69.079666 	62.297672 	72.235725 	65.787537 	66.407829 	68.622154 	81.608826 	83.934502 	80.049988 	81.024689 	83.432610 	88.323273 	84.172440 	85.375641 	90.249657 	88.294960 	89.269257 	69.007248 	76.000000 	79.025314 	78.006409 	75.026665 	82.006096 	81.024689 	79.101204 	80.099937 	79.309517 	
