UB = 910
M = 60

Distance:
999.000000 	11.704700 	38.600517 	47.801674 	47.169907 	41.231056 	45.650848 	42.449970 	42.720020 	42.953465 	44.598206 	44.598206 	46.097721 	43.737854 	43.965897 	49.658836 	50.159744 	45.310043 	44.011364 	49.193497 	53.141319 	52.773098 	48.104053 	67.007462 	67.029846 	69.007248 	69.000000 	71.028160 	70.028564 	79.762146 	76.006577 	80.504662 	78.025635 	80.399002 	82.734512 	81.221916 	82.492424 	62.968246 	64.560051 	67.446274 	68.593002 	86.052307 	73.756355 	69.123077 	70.859016 	70.611610 	70.604530 	76.791924 	73.006851 	79.158073 	77.414467 	80.498444 	78.638412 	81.437096 	76.295479 	78.102493 	81.786308 	83.773506 	88.056801 	84.581322 	81.301903 	79.906197 	85.000000 	82.873398 	82.492424 	84.970581 	84.599052 	87.464279 	82.134033 	82.036575 	
11.704700 	999.000000 	41.000000 	38.910152 	39.115215 	44.011364 	38.948685 	45.000000 	44.181442 	43.566040 	46.173584 	36.359318 	38.600517 	47.095646 	46.043457 	42.201897 	42.438190 	46.389652 	45.276924 	42.011902 	44.777225 	45.607018 	49.365982 	56.080299 	56.320511 	58.077534 	58.137768 	60.033325 	59.304298 	68.359344 	65.069191 	69.180923 	67.029846 	69.115845 	71.344238 	70.028564 	71.175842 	66.000000 	66.370171 	69.354164 	72.027771 	75.006668 	80.653580 	71.253067 	74.000000 	73.109505 	72.443085 	82.969872 	75.239616 	71.561165 	83.198555 	72.945183 	84.646324 	73.573090 	79.056938 	82.298241 	88.543777 	75.663727 	78.771820 	76.661591 	86.884979 	75.604233 	77.175125 	89.022469 	88.294960 	77.388626 	77.420929 	79.177017 	77.336922 	78.006409 	
38.600517 	41.000000 	999.000000 	42.438190 	38.587563 	3.162278 	32.649654 	4.000000 	5.000000 	7.280110 	6.403124 	38.013157 	35.846897 	6.708204 	5.385165 	37.576588 	38.910152 	7.810250 	6.403124 	36.249138 	43.382023 	38.275318 	10.000000 	67.675697 	66.037865 	69.339745 	68.796799 	71.561165 	68.600288 	83.234612 	75.292763 	82.927681 	77.524193 	82.377182 	85.702972 	82.152298 	84.599052 	25.000000 	25.961510 	28.861740 	31.064449 	85.000000 	44.204071 	30.594116 	33.000000 	32.249031 	32.015621 	44.777225 	34.525352 	60.033325 	44.283180 	61.008198 	46.065170 	63.071388 	38.118237 	41.593269 	51.312767 	66.121101 	75.312683 	66.030296 	47.539455 	49.769470 	66.007576 	50.537113 	49.244289 	65.007690 	63.126858 	70.114189 	53.141319 	50.990196 	
47.801674 	38.910152 	42.438190 	999.000000 	4.472136 	45.000000 	10.816654 	44.821869 	41.109608 	38.209946 	42.449970 	4.472136 	7.211102 	48.414875 	43.931767 	8.062258 	7.000000 	41.012192 	41.036568 	9.219544 	6.403124 	11.045361 	43.185646 	25.238859 	23.706539 	26.925823 	26.419689 	29.154760 	26.400757 	40.804413 	33.105892 	40.496914 	35.341194 	39.962482 	43.266617 	39.824615 	42.190044 	60.216278 	56.435802 	59.059292 	66.287254 	43.081318 	85.586212 	61.294373 	66.887962 	64.007812 	61.269894 	84.958817 	64.845970 	33.301651 	83.737686 	34.713108 	85.796272 	35.000000 	69.771057 	77.388626 	91.967384 	36.891735 	40.261642 	38.013157 	86.214851 	44.384682 	38.600517 	90.138779 	88.238312 	39.051247 	39.597980 	40.311287 	44.598206 	47.296936 	
47.169907 	39.115215 	38.587563 	4.472136 	999.000000 	41.048752 	6.403124 	40.804413 	37.013512 	34.058773 	38.288380 	2.828427 	2.828427 	44.407207 	39.824615 	4.123106 	3.605551 	36.796738 	36.878178 	5.000000 	6.082763 	7.615773 	38.897301 	29.206163 	27.459061 	30.805843 	30.232433 	33.015148 	30.016663 	44.821869 	36.715118 	44.407207 	38.948685 	43.829212 	47.201694 	43.566040 	46.043457 	55.803226 	51.971146 	54.589375 	61.854668 	46.518814 	81.394104 	56.824291 	62.433964 	59.539902 	56.797886 	80.659782 	60.373837 	32.449963 	79.397736 	33.837849 	81.467789 	34.481880 	65.299309 	72.945183 	87.692642 	36.674240 	41.436699 	37.589893 	81.835197 	41.109608 	38.078865 	85.796272 	83.868942 	38.275318 	38.418747 	40.311287 	41.629318 	43.965897 	
41.231056 	44.011364 	3.162278 	45.000000 	41.048752 	999.000000 	34.985710 	1.414214 	5.000000 	8.062258 	5.385165 	40.607880 	38.275318 	3.605551 	3.605551 	39.824615 	41.182522 	7.280110 	6.082763 	38.470768 	45.650848 	40.311287 	8.602325 	70.213959 	68.505478 	71.847061 	71.281136 	74.060783 	71.021126 	85.802101 	77.698135 	85.445892 	79.924965 	84.876381 	88.232651 	84.599052 	87.091904 	22.022715 	23.409399 	26.248810 	28.017851 	87.321243 	41.231056 	27.892651 	30.016663 	29.427877 	29.410883 	41.677334 	31.780497 	61.204575 	41.146080 	62.128899 	42.941822 	64.280632 	35.227829 	38.470768 	48.259712 	67.364677 	76.902534 	67.186310 	44.384682 	49.648766 	67.119293 	47.413078 	46.097721 	66.030296 	64.007812 	71.344238 	53.160137 	50.695168 	
45.650848 	38.948685 	32.649654 	10.816654 	6.403124 	34.985710 	999.000000 	34.669872 	30.805843 	27.802877 	32.015621 	7.280110 	3.605551 	38.275318 	33.600594 	5.099020 	6.324555 	30.479502 	30.610456 	4.000000 	10.770329 	7.280110 	32.526913 	35.468296 	33.600594 	37.013512 	36.400551 	39.204590 	36.055511 	51.088158 	42.720020 	50.606323 	44.944408 	50.000000 	53.413483 	49.648766 	52.201534 	49.406479 	45.650848 	48.301140 	55.470715 	52.354561 	75.073296 	50.537113 	56.080299 	53.235325 	50.566788 	74.276512 	54.129475 	33.615471 	73.000000 	34.928497 	75.073296 	36.055511 	59.033890 	66.573265 	81.320351 	38.600517 	45.011108 	39.217342 	75.432091 	38.013157 	39.560081 	79.397736 	77.466118 	39.395432 	38.948685 	42.449970 	39.115215 	40.718548 	
42.449970 	45.000000 	4.000000 	44.821869 	40.804413 	1.414214 	34.669872 	999.000000 	4.123106 	7.280110 	4.123106 	40.459858 	38.013157 	3.605551 	2.236068 	39.446167 	40.816662 	6.082763 	5.000000 	38.078865 	45.276924 	39.812057 	7.211102 	70.000000 	68.242218 	71.610054 	71.028160 	73.817345 	70.724815 	85.603737 	77.388626 	85.211502 	79.611557 	84.628601 	88.005684 	84.314888 	86.838928 	21.000000 	22.135944 	25.000000 	27.073973 	86.954010 	41.109608 	26.683329 	29.000000 	28.284271 	28.160255 	41.340054 	30.594116 	60.299255 	40.706264 	61.204575 	42.544094 	63.387695 	34.132095 	37.656342 	48.010414 	66.483078 	76.157730 	66.272163 	43.863426 	48.383881 	66.189125 	47.010635 	45.617977 	65.069191 	63.000000 	70.455658 	51.923019 	49.396355 	
42.720020 	44.181442 	5.000000 	41.109608 	37.013512 	5.000000 	30.805843 	4.123106 	999.000000 	3.162278 	2.000000 	36.796738 	34.205261 	7.615773 	2.828427 	35.510563 	36.891735 	2.828427 	1.414214 	34.132095 	41.340054 	35.777088 	5.385165 	66.219330 	64.404968 	67.801178 	67.201187 	70.000000 	66.850578 	81.835197 	73.498299 	81.400246 	75.716576 	80.802231 	84.202141 	80.448738 	83.006027 	22.360680 	22.203604 	25.179358 	28.635643 	83.006027 	44.553337 	27.073973 	30.265491 	29.000000 	28.284271 	44.407207 	31.064449 	56.222771 	43.566040 	57.140179 	45.486263 	59.304298 	35.014282 	39.560081 	51.224995 	62.393909 	72.034714 	62.201286 	46.529560 	44.944408 	62.128899 	49.929951 	48.373547 	61.032780 	59.008472 	66.370171 	48.383881 	46.097721 	
42.953465 	43.566040 	7.280110 	38.209946 	34.058773 	8.062258 	27.802877 	7.280110 	3.162278 	999.000000 	4.242640 	33.941124 	31.240999 	10.770329 	5.830952 	32.449963 	33.837849 	3.162278 	2.828427 	31.064449 	38.275318 	32.649654 	6.082763 	63.253460 	61.400326 	64.815125 	64.202805 	67.007462 	63.820061 	78.873314 	70.455658 	78.409180 	72.670486 	77.801025 	81.215759 	77.420929 	80.000000 	24.041630 	23.000000 	26.000000 	30.364452 	79.924965 	47.381432 	28.017851 	31.780497 	30.149628 	29.017237 	47.010635 	32.015621 	53.150730 	46.043457 	54.083271 	48.010414 	56.222771 	36.221542 	41.436699 	53.907330 	59.304298 	68.883957 	59.135437 	48.877399 	42.544094 	59.076221 	52.430908 	50.774010 	58.008621 	56.035702 	63.285069 	45.880280 	43.829212 	
44.598206 	46.173584 	6.403124 	42.449970 	38.288380 	5.385165 	32.015621 	4.123106 	2.000000 	4.242640 	999.000000 	38.183765 	35.468296 	7.071068 	2.000000 	36.619667 	38.013157 	2.000000 	1.414214 	35.227829 	42.438190 	36.715118 	3.605551 	67.475922 	65.604881 	69.028976 	68.410522 	71.217972 	68.007355 	83.096329 	74.632431 	82.619614 	76.843994 	82.006096 	85.428329 	81.608826 	84.202141 	20.396078 	20.223749 	23.194826 	26.683329 	84.059502 	43.139309 	25.079872 	28.284271 	27.000000 	26.305893 	42.801868 	29.068884 	56.435802 	41.880783 	57.314919 	43.829212 	59.539902 	33.015148 	37.643059 	49.678970 	62.649822 	72.532753 	62.393909 	44.777225 	44.271889 	62.289646 	48.259712 	46.647614 	61.131008 	59.008472 	66.610809 	47.801674 	45.310043 	
44.598206 	36.359318 	38.013157 	4.472136 	2.828427 	40.607880 	7.280110 	40.459858 	36.796738 	33.941124 	38.183765 	999.000000 	4.000000 	44.045429 	39.623226 	6.708204 	6.403124 	36.796738 	36.769554 	7.280110 	8.544003 	10.295630 	39.051247 	29.681644 	28.178005 	31.384710 	30.886890 	33.615471 	30.870699 	45.221676 	37.576588 	44.944408 	39.812057 	44.418465 	47.707443 	44.294468 	46.647614 	56.302753 	52.773098 	55.461697 	62.433964 	47.539455 	81.320351 	57.697487 	63.134777 	60.373837 	57.775429 	80.808418 	61.326992 	35.227829 	79.649231 	36.619667 	81.688431 	37.215588 	66.211784 	73.573090 	87.783829 	39.357338 	43.737854 	40.311287 	82.200974 	43.657761 	40.816662 	86.052307 	84.202141 	41.048752 	41.231056 	42.953465 	44.283180 	46.486557 	
46.097721 	38.600517 	35.846897 	7.211102 	2.828427 	38.275318 	3.605551 	38.013157 	34.205261 	31.240999 	35.468296 	4.000000 	999.000000 	41.617306 	37.013512 	3.605551 	4.123106 	33.970577 	34.058773 	3.605551 	8.062258 	7.071068 	36.069378 	32.015621 	30.232433 	33.600594 	33.015148 	35.805027 	32.756680 	47.634022 	39.446167 	47.201694 	41.677334 	46.615448 	50.000000 	46.324940 	48.826221 	53.009434 	49.244289 	51.884487 	59.076221 	49.193497 	78.568443 	54.120235 	59.682495 	56.824291 	54.129475 	77.833153 	57.697487 	33.120991 	76.576759 	34.481880 	78.644768 	35.341194 	62.609905 	70.178345 	84.864601 	37.696156 	43.185646 	38.483765 	79.025314 	39.924931 	38.910152 	82.975899 	81.055534 	38.948685 	38.832977 	41.436699 	40.706264 	42.720020 	
43.737854 	47.095646 	6.708204 	48.414875 	44.407207 	3.605551 	38.275318 	3.605551 	7.615773 	10.770329 	7.071068 	44.045429 	41.617306 	999.000000 	5.099020 	43.046486 	44.418465 	9.055386 	8.246211 	41.677334 	48.877399 	43.382023 	9.219544 	73.600273 	71.847061 	75.213028 	74.632431 	77.420929 	74.330345 	89.202019 	80.993828 	88.814415 	83.216583 	88.232651 	91.607857 	87.920418 	90.443352 	19.235384 	21.470911 	24.166092 	25.019993 	90.553848 	37.643059 	25.632011 	27.166155 	26.925823 	27.313000 	38.078865 	29.410883 	63.505905 	37.576588 	64.381676 	39.357338 	66.610809 	32.557640 	35.227829 	44.654228 	69.720871 	79.555016 	69.462219 	40.853397 	50.695168 	69.354164 	43.829212 	42.544094 	68.183578 	66.030296 	73.681747 	54.341511 	51.546097 	
43.965897 	46.043457 	5.385165 	43.931767 	39.824615 	3.605551 	33.600594 	2.236068 	2.828427 	5.830952 	2.000000 	39.623226 	37.013512 	5.099020 	999.000000 	38.275318 	39.661064 	4.000000 	3.162278 	36.891735 	44.102154 	38.470768 	5.000000 	69.028976 	67.201187 	70.604530 	70.000000 	72.801102 	69.634758 	84.646324 	76.275818 	84.202141 	78.492035 	83.600243 	87.005745 	83.234612 	85.802101 	20.099751 	20.615528 	23.537205 	26.305893 	85.755463 	41.725292 	25.317978 	28.071337 	27.073973 	26.683329 	41.617306 	29.274563 	58.420887 	40.816662 	59.304298 	42.720020 	61.522354 	33.015148 	37.107952 	48.414875 	64.629715 	74.464760 	64.381676 	43.829212 	46.173584 	64.280632 	47.169907 	45.650848 	63.126858 	61.008198 	68.593002 	49.729267 	47.169907 	
49.658836 	42.201897 	37.576588 	8.062258 	4.123106 	39.824615 	5.099020 	39.446167 	35.510563 	32.449963 	36.619667 	6.708204 	3.605551 	43.046486 	38.275318 	999.000000 	1.414214 	35.000000 	35.227829 	1.414214 	5.830952 	3.605551 	36.878178 	31.112698 	29.068884 	32.557640 	31.890438 	34.713108 	31.400637 	46.690472 	38.013157 	46.097721 	40.224369 	45.453274 	48.918301 	45.000000 	47.634022 	53.263496 	49.091751 	51.623638 	59.203041 	47.507893 	79.511009 	53.851646 	59.640591 	56.603886 	53.712196 	78.492035 	57.306194 	29.529646 	77.103828 	30.886890 	79.208588 	31.780497 	62.265560 	70.213959 	85.586212 	34.176014 	40.049969 	34.928497 	79.397736 	37.000000 	35.341194 	83.486526 	81.467789 	35.355339 	35.227829 	37.947330 	37.576588 	39.849716 	
