14
108	91	71	0	1	1	13.4981
156	101	59	1	1	0	13.6925
38	19	116	0	0	2	13.6082
168	63	100	0	1	1	13.8028
28	10	118	0	2	0	13.5662
201	85	85	1	0	1	13.8216
41	63	103	2	0	0	13.6942
72	121	9	0	1	1	14.0528
159	120	20	1	0	1	14.0014
170	8	102	1	0	0	12.163
179	65	80	0	1	0	12.3062
112	26	102	2	0	0	12.3488
84	102	33	0	1	0	12.4463
8	60	89	1	0	0	12.5177

nv	9	8	7

Vehicles departing from depots at the previous stage:
170	8	102	1	0	0	12.163
179	65	80	0	1	0	12.3062
112	26	102	2	0	0	12.3488
84	102	33	0	1	0	12.4463
8	60	89	1	0	0	12.5177
