92	24.5998
183	15.0916
76	18.2394
23	80.1342
81	13.4486
8	24.9439
109	55.3048
40	60.4786
75	68.7495
56	23.6631
65	7.05231
134	2.33731
115	72.8544
98	54.0579
156	35.1342
59	87.1087
120	44.5937
68	26.0535
133	38.9275
28	0
141	50.9061
46	54.4623
151	18.9542
196	1.09122
84	60.9983
25	51.1702
24	80.1807
128	88.9191
20	78.0558
181	5.38931
150	42.3458
58	68.6942
199	75.4464
179	79.3151
106	49.8566
138	17.1027
26	13.1509
198	33.2614
53	58.5948
78	84.8521
64	23.1314
37	15.5241
197	54.0476
88	45.3603
62	6.62078
82	41.4237
117	14.2811
15	27.0127
139	61.6658
118	6.3944
