Total assets = 633
Number of asset nodes = 33

Distance:
999.000000 	22.472204 	17.464249 	16.552946 	18.357559 	13.453624 	30.083218 	79.931221 	16.401220 	25.495098 	81.467789 	32.649654 	90.354858 	92.590500 	15.132746 	5.830952 	104.350372 	13.000000 	22.803509 	52.773098 	38.013157 	85.041168 	31.400637 	90.027771 	99.005051 	17.204651 	73.783470 	53.851646 	25.942244 	36.221542 	34.058773 	24.698177 	20.000000 	42.426407 	104.004807 	23.021729 	44.407207 	78.892334 	28.178005 	85.440041 	25.495098 	41.677334 	29.732138 	96.519424 	30.413813 	56.568542 	55.326305 	33.015148 	96.798759 	
22.472204 	999.000000 	39.824615 	38.948685 	40.816662 	35.805027 	9.055386 	58.051701 	38.288380 	47.801674 	59.396969 	17.464249 	71.784401 	74.000000 	35.440090 	25.632011 	83.234612 	31.400637 	44.598206 	30.463093 	60.464867 	62.936478 	13.892444 	67.896980 	77.155685 	27.513634 	51.312767 	32.015621 	46.754681 	18.788294 	55.901699 	44.821869 	24.186773 	64.536812 	82.036575 	39.357338 	25.709921 	56.435802 	25.709921 	62.968246 	29.000000 	62.481998 	32.140316 	74.060783 	33.136082 	37.215588 	36.496574 	32.015621 	74.330345 	
17.464249 	39.824615 	999.000000 	1.000000 	2.000000 	6.324555 	47.539455 	96.540146 	8.485281 	10.440307 	98.234413 	47.507893 	104.560989 	106.780151 	9.055386 	14.866069 	120.241425 	17.088007 	11.180340 	70.213959 	21.213203 	101.828285 	48.507732 	106.826965 	115.520561 	26.925823 	91.065910 	71.309189 	16.492422 	53.150730 	19.924858 	17.464249 	32.388271 	26.925823 	120.615089 	23.345236 	61.392181 	96.254868 	41.436699 	102.727798 	36.400551 	29.427877 	40.162170 	113.740936 	40.496914 	73.545906 	72.180328 	44.643028 	114.057007 	
16.552946 	38.948685 	1.000000 	999.000000 	2.236068 	5.385165 	46.615448 	95.775780 	7.810250 	10.770329 	97.452553 	46.861500 	104.009613 	106.230881 	9.000000 	14.142136 	119.553337 	16.155495 	11.045361 	69.318108 	21.931713 	101.044548 	47.539455 	106.042442 	114.769333 	25.961510 	90.210861 	70.384659 	16.278820 	52.172791 	20.248457 	17.088007 	31.400637 	27.459061 	119.854080 	22.627417 	60.415230 	95.383438 	40.447498 	101.872467 	35.440090 	29.614185 	39.217342 	112.898186 	39.560081 	72.567207 	71.196907 	43.680660 	113.207771 	
18.357559 	40.816662 	2.000000 	2.236068 	999.000000 	6.000000 	48.332184 	97.836601 	7.211102 	8.544003 	99.488693 	49.040798 	106.230881 	108.452751 	11.045361 	16.278820 	121.696342 	16.492422 	9.219544 	71.119621 	19.849434 	103.077644 	49.040798 	108.074051 	116.846054 	26.476404 	92.114059 	72.090218 	14.560220 	53.600372 	18.027756 	15.652476 	32.140316 	25.238859 	121.918007 	22.022715 	61.846584 	97.247108 	41.194660 	103.773796 	35.902645 	27.459061 	39.560081 	114.825958 	39.849716 	73.979729 	72.567207 	44.147480 	115.121674 	
13.453624 	35.805027 	6.324555 	5.385165 	6.000000 	999.000000 	42.941822 	93.380943 	4.000000 	12.041595 	94.921021 	45.486263 	103.077644 	105.309067 	12.083046 	13.000000 	117.686020 	10.770329 	9.848858 	65.863495 	24.698177 	98.493652 	43.324360 	103.479469 	112.449989 	20.615528 	87.091904 	66.640831 	14.142136 	47.801674 	20.808653 	14.035668 	26.172504 	29.000000 	117.456375 	17.804493 	56.044624 	92.114059 	35.227829 	98.737022 	30.083218 	29.154760 	33.837849 	109.859001 	34.176014 	68.154236 	66.708321 	38.327538 	110.113579 	
30.083218 	9.055386 	47.539455 	46.615448 	48.332184 	42.941822 	999.000000 	53.254108 	44.944408 	54.708317 	54.203320 	22.203604 	70.405968 	72.567207 	43.931767 	33.955853 	79.259071 	36.878178 	51.039200 	23.021729 	67.601776 	57.628117 	6.708204 	62.481998 	72.201111 	30.805843 	44.687805 	23.769728 	52.497620 	10.630146 	62.201286 	50.249378 	25.942244 	71.028160 	76.837494 	43.416588 	16.763054 	49.406479 	24.186773 	56.222771 	29.410883 	67.896980 	31.575306 	67.475922 	32.557640 	28.160255 	27.459061 	30.016663 	67.623962 	
79.931221 	58.051701 	96.540146 	95.775780 	97.836601 	93.380943 	53.254108 	999.000000 	96.166519 	105.418213 	3.162278 	50.249378 	29.681644 	30.886890 	90.210861 	81.688431 	26.570660 	89.375610 	102.532921 	32.893768 	117.686020 	6.082763 	56.824291 	10.770329 	19.104973 	84.053551 	15.524175 	35.902645 	104.804581 	55.542778 	113.846390 	102.825096 	79.075912 	122.347862 	24.083189 	96.607452 	50.960770 	18.027756 	75.584389 	16.643316 	81.884064 	120.507263 	83.192551 	22.022715 	84.095184 	47.042534 	49.091751 	80.230919 	23.086792 	
16.401220 	38.288380 	8.485281 	7.810250 	7.211102 	4.000000 	44.944408 	96.166519 	999.000000 	9.848858 	97.621719 	48.877399 	106.550461 	108.784187 	15.811388 	16.763054 	120.739388 	10.000000 	6.403124 	67.955872 	22.847319 	101.178062 	44.777225 	106.150833 	115.260574 	20.024984 	89.403580 	68.476273 	10.198039 	49.040798 	17.691807 	10.049875 	26.019224 	26.248810 	120.216469 	14.866069 	57.245087 	94.302704 	35.000000 	101.019798 	29.274563 	25.495098 	32.756680 	112.200714 	32.984844 	69.260376 	67.720009 	37.483330 	112.414413 	
25.495098 	47.801674 	10.440307 	10.770329 	8.544003 	12.041595 	54.708317 	105.418213 	9.848858 	999.000000 	106.962608 	57.201397 	114.586212 	116.811813 	19.416489 	24.413111 	129.634094 	19.416489 	5.099020 	77.698135 	13.000000 	110.535065 	54.625999 	115.520561 	124.482933 	29.154760 	99.045441 	78.294319 	9.219544 	58.872746 	9.486833 	11.661903 	35.355339 	17.029387 	129.495178 	20.880613 	67.067131 	104.009613 	44.181442 	110.679718 	38.000000 	19.104973 	41.109608 	121.827744 	41.194660 	79.056938 	77.491936 	46.043457 	122.065559 	
