1	70		70		0		0		0		100000		0		0		0
72	15		4		1		12		1.55242		3.55242		1		1		1
180	15		9		1		17		1.74929		3.74929		2		0		0
145	9		19		1		13		2.10238		4.10238		0		0		2
187	15		18		1		9		2.34308		4.34307		0		2		0
194	23		19		1		1		2.98329		4.98329		0		1		1
154	32		6		1		16		3.25576		5.25576		0		1		1
191	33		0		1		15		3.3		5.3		1		0		1
34	30		21		1		28		3.66197		5.66197		1		1		0
167	34		20		1		10		3.94462		5.94462		1		1		0
168	39		13		1		21		4.11096		6.11096		0		1		1
192	4		44		1		3		4.41814		6.41814		1		0		1
130	23		39		1		36		4.52769		6.52769		1		1		0
86	12		48		1		26		4.94773		6.94773		1		1		0
44	13		48		1		21		4.97293		6.97293		1		1		1
185	42		29		1		15		5.10392		7.10392		0		2		0
71	36		38		1		34		5.2345		7.2345		1		1		1
152	27		46		1		9		5.33385		7.33385		0		0		2
16	41		36		1		30		5.45619		7.45619		2		0		0
142	26		50		1		10		5.6356		7.6356		0		0		2
189	44		36		1		19		5.68507		7.68507		0		2		0
136	58		11		1		29		5.90339		7.90339		1		1		0
55	32		52		1		43		6.10573		8.10573		1		0		1
73	54		33		1		19		6.32851		8.32851		1		0		1
66	16		62		1		23		6.40312		8.40312		0		1		1
148	60		23		1		16		6.42573		8.42573		0		0		2
126	30		57		1		1		6.44127		8.44127		2		0		0
165	36		54		1		26		6.48999		8.48999		1		1		0
94	65		0		1		20		6.5		8.5		0		2		0
107	29		60		1		22		6.66408		8.66408		0		1		1
5	48		47		1		32		6.71789		8.71789		0		2		0
57	54		41		1		20		6.78012		8.78012		1		0		1
90	28		62		1		9		6.80294		8.80294		1		1		1
200	69		6		1		13		6.92604		8.92604		0		1		1
108	61		34		1		10		6.98355		8.98355		1		1		1
95	4		71		1		14		7.11126		9.11126		1		1		1
30	20		69		1		5		7.18401		9.18401		1		1		0
97	18		70		1		7		7.22772		9.22772		0		2		0
47	44		58		1		35		7.28011		9.28011		2		0		0
158	66		40		1		18		7.71751		9.71751		1		1		1
111	34		72		1		15		7.96241		9.96241		0		0		2
176	60		54		1		19		8.07217		10.0722		1		1		1
38	37		73		1		15		8.18413		10.1841		0		2		0
10	61		57		1		24		8.34865		10.3487		0		0		2
110	83		12		1		4		8.3863		10.3863		1		1		1
13	12		84		1		26		8.48528		10.4853		1		0		1
83	10		86		1		9		8.65794		10.6579		2		0		0
175	37		79		1		20		8.72353		10.7235		1		1		0
48	8		87		1		18		8.7367		10.7367		1		1		1
42	81		36		1		6		8.86397		10.864		1		1		1
29	90		14		1		20		9.10824		11.1082		0		1		1

Required vehicles:
Type 1:	35
Type 2:	40
Type 3:	36
