Total assets = 693
Number of asset nodes = 40

Distance:
999.000000 	7.211102 	3.605551 	32.526913 	44.821869 	48.270073 	32.802441 	27.784887 	40.459858 	34.409302 	59.203041 	39.408119 	17.464249 	47.507893 	41.617306 	46.400433 	49.040798 	51.855568 	25.019993 	45.486263 	47.707443 	72.006943 	23.537205 	62.241467 	66.528191 	22.203604 	50.249378 	57.801384 	48.877399 	52.478565 	57.201397 	58.249462 	55.226807 	52.354561 	36.124783 	72.835434 	44.598206 	55.226807 	32.388271 	68.680420 	55.946404 	28.844410 	60.901562 	68.818604 	43.289722 	48.270073 	36.138622 	58.591808 	32.649654 	66.287254 	57.271286 	41.012192 	74.202423 	74.060783 	53.851646 	
7.211102 	999.000000 	6.708204 	25.495098 	38.013157 	41.400482 	25.612497 	34.409302 	47.423622 	27.202942 	52.430908 	32.202484 	13.601471 	40.360870 	34.409302 	39.204590 	41.868843 	58.796257 	29.832869 	38.275318 	54.405884 	65.215027 	27.018513 	69.296463 	59.548298 	20.808653 	56.859474 	64.660652 	41.677334 	59.076221 	50.000000 	65.000000 	61.854668 	58.830265 	41.000000 	79.906197 	37.643059 	48.020828 	36.013885 	61.554855 	62.433964 	26.907248 	67.416618 	75.604233 	37.013512 	53.758720 	39.115215 	51.429562 	31.400637 	59.076221 	50.159744 	35.355339 	67.007462 	80.802231 	47.074409 	
3.605551 	6.708204 	999.000000 	32.015621 	44.654228 	48.010414 	31.827662 	27.802877 	41.012192 	33.301651 	59.076221 	38.288380 	14.142136 	46.669048 	40.459858 	45.343136 	48.104053 	52.345009 	23.345236 	44.204071 	47.801674 	71.847061 	21.095022 	62.968246 	66.068146 	18.601076 	50.219517 	58.137768 	47.434166 	52.430908 	56.080299 	58.412327 	55.217751 	52.153618 	34.525352 	73.593475 	42.544094 	53.823788 	30.066593 	67.882248 	55.758408 	25.238859 	60.745369 	69.028976 	40.607880 	47.127487 	33.541019 	56.938564 	29.068884 	65.000000 	55.470715 	38.013157 	73.109505 	74.202423 	51.546097 	
32.526913 	25.495098 	32.015621 	999.000000 	13.000000 	16.124516 	4.242640 	59.816387 	72.917763 	5.830952 	27.294687 	9.000000 	27.658634 	15.264338 	11.045361 	14.866069 	17.000000 	84.291161 	53.665630 	15.132746 	79.812279 	39.962482 	49.396355 	94.762863 	34.058773 	36.345562 	82.200974 	90.138779 	19.104973 	84.403793 	25.495098 	90.426765 	87.200920 	84.053551 	64.474800 	105.361282 	20.615528 	24.738634 	57.870544 	36.235340 	87.658424 	39.012817 	92.655273 	101.044548 	26.907248 	77.820305 	59.665737 	29.274563 	44.045429 	34.928497 	29.017237 	30.000000 	42.190044 	106.212051 	30.364452 	
44.821869 	38.013157 	44.654228 	13.000000 	999.000000 	3.605551 	15.132746 	72.422371 	85.276024 	15.000000 	14.422205 	12.649111 	40.521599 	8.944272 	12.529964 	11.401754 	10.770329 	96.674713 	66.640831 	14.142136 	92.417534 	27.202942 	62.393909 	106.962608 	22.022715 	49.030602 	94.868332 	102.615791 	17.204651 	97.082436 	18.027756 	103.004852 	99.864906 	96.798759 	77.472572 	117.515953 	24.413111 	19.924858 	70.837845 	25.495098 	100.404182 	51.156624 	105.394501 	113.600174 	33.541019 	90.801979 	72.532753 	25.298222 	56.080299 	27.073973 	26.400757 	38.275318 	32.572994 	118.810776 	31.890438 	
48.270073 	41.400482 	48.010414 	16.124516 	3.605551 	999.000000 	17.720045 	75.802376 	88.729927 	17.262676 	11.180340 	14.035668 	43.324360 	7.810250 	13.341664 	10.816654 	9.219544 	100.124924 	69.771057 	13.892444 	95.801880 	23.853722 	65.391129 	110.453613 	18.439089 	51.662365 	98.229324 	106.042442 	16.278820 	100.439034 	15.297058 	106.400185 	103.227905 	100.124924 	80.529495 	121.016525 	24.596748 	17.888544 	73.736015 	21.931713 	103.730423 	53.460266 	108.724419 	117.004272 	34.176014 	93.914856 	75.286118 	23.259407 	58.309521 	24.000000 	24.698177 	39.293766 	29.120440 	122.200653 	31.144823 	
32.802441 	25.612497 	31.827662 	4.242640 	15.132746 	17.720045 	999.000000 	59.464275 	72.835434 	2.000000 	28.792360 	6.708204 	25.632011 	14.866069 	8.944272 	13.601471 	16.278820 	84.148682 	52.478565 	13.000000 	79.397736 	41.146080 	47.853943 	94.794518 	34.669872 	33.955853 	81.688431 	89.872131 	16.763054 	83.868942 	24.413111 	90.027771 	86.683334 	83.408630 	63.063461 	105.418213 	16.763054 	22.847319 	56.080299 	36.069378 	87.005745 	36.055511 	92.005432 	100.657837 	22.671568 	76.537575 	57.567352 	26.925823 	41.012192 	33.615471 	26.305893 	25.806976 	41.400482 	105.759163 	26.683329 	
27.784887 	34.409302 	27.802877 	59.816387 	72.422371 	75.802376 	59.464275 	999.000000 	13.892444 	60.827625 	86.838928 	65.764732 	36.891735 	74.330345 	67.882248 	72.835434 	75.690155 	24.839485 	13.038404 	71.449280 	20.000000 	99.624290 	19.026299 	35.805027 	93.861603 	33.837849 	22.472204 	30.413813 	74.411018 	24.698177 	83.450584 	30.610456 	27.459061 	24.596748 	16.278820 	46.400433 	68.242218 	80.808418 	20.615528 	95.524864 	28.178005 	38.832977 	33.120991 	41.231056 	63.953106 	23.194826 	25.495098 	83.408630 	39.115215 	92.097771 	81.608826 	59.615433 	100.448990 	46.400433 	76.157730 	
40.459858 	47.423622 	41.012192 	72.917763 	85.276024 	88.729927 	72.835434 	13.892444 	999.000000 	74.276512 	99.639351 	79.246452 	50.774010 	87.681244 	81.394104 	86.313385 	89.106674 	11.401754 	25.709921 	85.041168 	9.000000 	112.445541 	32.015621 	22.022715 	106.962608 	47.539455 	12.000000 	17.492855 	88.090858 	14.035668 	97.000000 	18.384777 	16.278820 	15.033297 	23.537205 	32.649654 	82.097504 	94.493385 	31.016125 	108.894447 	18.027756 	52.201534 	22.360680 	28.653097 	77.826729 	21.931713 	35.227829 	97.200821 	51.971146 	105.759163 	95.441078 	73.409805 	114.021927 	34.000000 	90.049988 	
34.409302 	27.202942 	33.301651 	5.830952 	15.000000 	17.262676 	2.000000 	60.827625 	74.276512 	999.000000 	28.160255 	5.000000 	26.400757 	13.601471 	7.211102 	12.041595 	14.866069 	85.562843 	53.535034 	11.180340 	80.721741 	40.311287 	48.764740 	96.260063 	33.615471 	34.481880 	82.975899 	91.241440 	14.866069 	85.146935 	22.803509 	91.350975 	87.965904 	84.646324 	64.007812 	106.887794 	14.866069 	21.023796 	56.859474 	34.713108 	88.238312 	36.221542 	93.236259 	101.980392 	21.213203 	77.524193 	58.189346 	25.000000 	41.109608 	31.906113 	24.331051 	24.698177 	39.824615 	107.056061 	24.738634 	
