UB = 980
M = 90

Distance:
999.000000 	72.201111 	89.888817 	36.715118 	47.423622 	61.684681 	19.723083 	53.665630 	74.652527 	63.953106 	77.826729 	40.816662 	42.485291 	35.693138 	6.000000 	33.600594 	63.071388 	51.739735 	7.615773 	94.625580 	56.435802 	64.381676 	55.443665 	40.311287 	57.140179 	23.537205 	75.584389 	23.345236 	25.553865 	21.023796 	58.600342 	19.646883 	48.877399 	62.681736 	73.430237 	16.124516 	18.027756 	16.643316 	51.478149 	17.029387 	103.855667 	38.897301 	56.938564 	18.867962 	114.201576 	54.129475 	28.284271 	41.976185 	65.863495 	55.542778 	61.717098 	52.201534 	35.000000 	36.013885 	68.476273 	69.354164 	35.171009 	62.096699 	56.718605 	48.093658 	55.081757 	53.000000 	68.447060 	70.007141 	
72.201111 	999.000000 	18.681541 	106.775467 	27.202942 	128.226364 	54.589375 	122.494896 	4.000000 	126.479248 	13.038404 	31.827662 	31.240999 	101.533249 	77.103828 	104.804581 	131.244049 	24.331051 	70.830788 	22.472204 	125.936493 	14.560220 	23.000000 	38.832977 	127.287079 	56.648037 	143.533966 	57.584721 	97.652443 	61.098282 	23.345236 	90.735878 	33.015148 	132.943604 	142.425415 	84.599052 	87.817993 	73.006851 	33.060551 	75.239616 	31.827662 	46.389652 	29.614185 	81.024689 	42.011902 	35.510563 	98.005104 	49.040798 	28.653097 	36.878178 	32.310989 	40.447498 	58.549126 	57.428215 	30.232433 	35.227829 	98.081596 	45.310043 	50.695168 	61.204575 	56.293873 	58.855755 	50.119858 	64.884514 	
89.888817 	18.681541 	999.000000 	123.434196 	45.880280 	143.683685 	72.917763 	138.621780 	18.027756 	141.031906 	13.892444 	49.091751 	47.801674 	117.379723 	95.015785 	121.823647 	147.085007 	42.953465 	89.005615 	7.071068 	142.214630 	32.015621 	41.303753 	57.489128 	143.753265 	75.272835 	159.176010 	76.216797 	115.433968 	79.711983 	41.012192 	108.784187 	51.351727 	149.402145 	158.391922 	102.859123 	106.004715 	91.547798 	51.088158 	93.776329 	17.720045 	64.938431 	47.010635 	99.538940 	25.806976 	53.009434 	116.275536 	67.364677 	43.931767 	54.083271 	48.507732 	58.008621 	77.103828 	75.953934 	44.643028 	49.335587 	116.709038 	61.188232 	67.475922 	79.000000 	73.334846 	76.164299 	64.845970 	80.081207 	
36.715118 	106.775467 	123.434196 	999.000000 	83.600243 	26.172504 	56.435802 	17.088007 	109.622078 	31.780497 	110.421921 	74.953316 	75.742989 	11.401754 	34.176014 	5.385165 	26.570660 	88.005684 	41.785164 	128.817703 	19.723083 	100.424103 	91.836815 	77.025970 	20.615528 	59.615433 	39.000000 	59.236813 	19.416489 	56.302753 	95.131485 	27.018513 	85.586212 	26.248810 	36.715118 	34.058773 	31.000000 	46.872166 	88.192970 	45.541191 	138.600143 	75.239616 	93.648277 	42.047592 	148.600128 	90.785461 	29.732138 	77.833153 	102.576797 	92.135773 	98.412399 	88.639717 	69.375786 	70.604530 	105.190300 	105.990562 	44.011364 	98.081596 	92.048897 	81.394104 	89.498604 	86.884979 	104.043259 	103.406960 	
47.423622 	27.202942 	45.880280 	83.600243 	999.000000 	107.042046 	28.425341 	100.124924 	28.635643 	107.018692 	37.013512 	14.317822 	17.088007 	80.131142 	51.662365 	80.919716 	109.293182 	4.472136 	44.821869 	49.244289 	103.227905 	16.970562 	8.544003 	12.000000 	104.201729 	29.546574 	121.794907 	30.463093 	72.249565 	34.014702 	12.369317 	64.815125 	9.899495 	109.808922 	120.104118 	58.249462 	61.611687 	46.065170 	12.206555 	48.301140 	57.454330 	20.099751 	14.317822 	54.120235 	68.095520 	16.643316 	71.561165 	23.769728 	22.022715 	18.867962 	20.396078 	19.798990 	32.000000 	31.016125 	25.019993 	28.160255 	70.936592 	29.681644 	31.144823 	37.336308 	35.227829 	36.715118 	36.715118 	48.104053 	
61.684681 	128.226364 	143.683685 	26.172504 	107.042046 	999.000000 	81.154175 	10.440307 	131.400146 	11.180340 	130.138382 	96.834908 	97.005157 	26.925823 	59.908264 	31.016125 	6.082763 	111.507851 	67.446274 	149.576065 	11.401754 	123.490891 	115.485931 	101.636604 	14.142136 	85.070557 	15.620500 	84.770279 	45.011108 	82.006096 	119.000000 	53.037724 	110.072701 	15.231546 	16.155495 	60.207973 	57.078892 	72.993149 	112.805145 	71.700768 	159.790482 	100.568382 	118.105888 	68.183578 	169.331039 	115.693558 	54.451813 	103.445641 	127.047234 	117.175079 	123.166557 	113.885910 	95.341492 	96.540146 	129.769028 	130.923645 	68.249542 	123.664871 	117.881294 	107.517441 	115.520561 	112.969025 	129.807556 	129.553085 	
19.723083 	54.589375 	72.917763 	56.435802 	28.425341 	81.154175 	999.000000 	73.355301 	56.603886 	82.710335 	61.983868 	25.317978 	28.071337 	54.708317 	23.345236 	53.254108 	82.734512 	32.557640 	16.401220 	77.025970 	76.157730 	45.343136 	36.069378 	20.591261 	76.850502 	7.810250 	95.257545 	8.485281 	43.863426 	9.848858 	39.051247 	36.400551 	29.154760 	82.377182 	93.150414 	30.016663 	33.286633 	19.235384 	31.764761 	21.377558 	85.702972 	20.099751 	37.215588 	26.925823 	96.254868 	34.539833 	43.416588 	24.020824 	46.141087 	36.055511 	42.047592 	32.984844 	20.591261 	21.023796 	48.764740 	49.769470 	44.721359 	43.416588 	39.012817 	33.615471 	38.639359 	37.363083 	50.159744 	54.129475 	
53.665630 	122.494896 	138.621780 	17.088007 	100.124924 	10.440307 	73.355301 	999.000000 	125.495018 	19.849434 	125.319588 	90.785461 	91.285271 	21.400934 	51.264023 	21.377558 	9.486833 	104.560989 	58.872746 	144.256714 	4.123106 	116.828934 	108.452751 	93.941475 	7.000000 	76.694199 	21.931713 	76.321686 	35.057095 	73.389374 	111.830231 	43.289722 	102.474388 	11.704700 	20.000000 	50.635956 	47.381432 	63.788715 	105.118980 	62.369865 	154.253036 	92.309265 	110.535065 	58.549126 	164.054871 	107.786827 	44.181442 	94.921021 	119.473846 	109.165016 	115.381973 	105.702415 	86.400230 	87.641312 	122.118797 	123.004066 	57.870544 	115.169441 	109.110039 	98.270035 	106.480042 	103.812332 	121.115646 	120.220627 	
74.652527 	4.000000 	18.027756 	109.622078 	28.635643 	131.400146 	56.603886 	125.495018 	999.000000 	129.849915 	15.556349 	34.713108 	34.409302 	104.637466 	79.404030 	107.517441 	134.316788 	25.298222 	72.945183 	20.615528 	128.887543 	14.000000 	23.345236 	39.849716 	130.176804 	58.180752 	146.649246 	59.093147 	100.000000 	62.649822 	23.000000 	92.913940 	33.376640 	135.830780 	145.454468 	86.608315 	89.888817 	74.686012 	33.060551 	76.922035 	29.206163 	47.074409 	29.068884 	82.734512 	39.661064 	35.057095 	99.985001 	49.365982 	26.925823 	36.221542 	31.048349 	40.049969 	59.228371 	58.051701 	28.178005 	33.120991 	99.538940 	43.965897 	49.819675 	61.008198 	55.578773 	58.309521 	48.332184 	63.324562 	
63.953106 	126.479248 	141.031906 	31.780497 	107.018692 	11.180340 	82.710335 	19.849434 	129.849915 	999.000000 	127.283150 	95.770561 	95.524864 	28.284271 	63.198101 	37.107952 	17.088007 	111.485428 	70.455658 	147.200546 	22.022715 	122.983742 	115.550858 	102.786186 	25.000000 	87.475708 	22.561028 	87.298340 	51.195702 	84.852814 	119.230865 	58.549126 	111.000000 	26.400757 	25.019993 	65.192024 	62.393909 	77.025970 	113.841995 	76.000000 	157.632477 	102.610916 	118.928551 	73.171036 	166.817261 	117.046997 	61.400326 	105.905617 	127.812363 	118.680244 	124.277916 	115.693558 	98.615417 	99.724625 	130.633072 	132.196823 	75.584389 	125.928551 	120.668968 	111.287918 	118.827606 	116.520386 	132.382019 	133.375412 	
