70	70
10	86
16	62
84	36
79	72
16	39
61	54
96	26
16	92
85	106
6	25
37	125
87	108
18	104
61	48
97	29
112	67
50	106
99	28
15	9
19	37
90	101
125	68
127	108
90	44
4	23
17	37
113	32
63	57
94	104
58	95
137	96
127	112
103	119
20	69
2	28
88	29
86	102
126	112
61	34
113	69
109	78
21	48
86	36
97	12
121	112
19	39
66	40
87	39
63	50
121	123
116	22
137	101
137	137
70	94
117	92
122	113
109	71
35	102
91	108
8	87
140	42
16	38
44	36
60	84
109	139
80	103
66	82
99	26
34	108
135	65
36	124
102	60
30	21
139	110
10	111
18	70
4	28
57	53
54	41
107	25
110	99
84	88
101	0
28	99
119	114
118	108
50	112
44	116
82	100
83	12
126	23
85	75
39	13
120	136
105	2
36	54
35	90
111	66
119	136
84	99
137	127
95	35
69	6
1	24
31	112
138	78
100	99
123	112
119	130
92	22
137	7
121	124
34	104
121	110
56	139
106	10
125	108
21	115
110	66
36	38
56	129
4	30
8	138
88	35
116	132
113	45
28	107
115	134
116	83
57	59
89	39
59	52
112	71
35	99
23	39
84	39
19	120
20	39
90	104
66	91
4	44
78	63
92	107
37	138
120	14
33	0
113	71
112	13
41	36
64	61
121	134
103	44
67	55
86	80
64	132
93	36
115	124
103	82
18	38
122	131
107	63
48	47
62	58
0	27
118	114
91	95
113	35
119	139
104	54
15	4
59	56
21	44
100	106
47	83
34	72
32	106
109	131
89	24
97	28
86	37
1	34
103	69
98	31
103	34
13	48
22	38
61	59
94	105
118	131
108	30
36	105
133	130
15	18
103	86
107	77
99	34
17	43
140	36
26	105
60	23
