18
176	103	55	0	1	0	12.6154
38	19	116	1	0	1	13.6667
41	63	103	2	0	0	14.0258
16	101	68	2	0	0	13.9674
120	61	107	0	1	1	14.2997
36	98	75	1	1	0	13.3298
181	18	123	0	1	1	14.2964
89	51	115	0	1	0	12.5801
39	60	111	1	0	1	14.4918
178	75	103	0	1	1	14.516
180	94	56	1	0	1	12.8978
171	64	89	0	1	0	12.8709
2	38	105	0	1	0	12.6277
107	109	25	1	0	1	13.1777
64	60	66	0	0	0	9.32496
35	26	91	0	0	0	9.46414
165	15	96	0	0	0	9.71648
189	78	61	0	0	0	10.2829

nv	9	8	7

Vehicles departing from depots at the previous stage:
180	94	56	1	0	1	12.8978
171	64	89	0	1	0	12.8709
2	38	105	0	1	0	12.6277
107	109	25	1	0	1	13.1777
64	60	66	0	0	0	9.32496
35	26	91	0	0	0	9.46414
165	15	96	0	0	0	9.71648
189	78	61	0	0	0	10.2829
