50	1.95807
60	55.0882
19	27.4397
74	53.3256
91	64.7468
69	15.8114
155	42.93
6	10.7389
45	17.2096
33	63.0042
11	70.5069
61	52.75
161	6.65443
85	67.6713
96	81.0029
174	74.2488
80	21.7139
102	46.3322
4	10.3889
39	65.9426
14	69.2277
70	35.0659
105	72.6995
131	10.3449
135	36.7808
159	21.3886
101	73.8108
119	62.8402
36	50.6482
178	84.2454
160	73.5112
112	52.1635
173	23.4287
12	10.5392
153	60.9031
104	38.5239
146	51.4761
2	35.7398
137	78.6901
166	35.5874
100	59.0362
121	26.5651
125	39.8602
89	59.2547
113	54.9042
87	2.92498
184	60.8239
190	86.6822
63	66.584
7	85.0303
