114	39.3824
108	43.6252
54	67.4794
123	23.1986
140	24.9048
12	22.7144
7	23.2789
130	21.6891
74	24.1455
148	15.1541
117	21.1613
67	16.1013
13	20.2249
165	16.645
161	14.7151
92	17.5535
48	15.7924
94	74.2076
184	70.5297
138	71.061
56	76.0922
71	18.2679
8	89.4744
82	71.8962
136	75.3355
38	73.2016
139	71.0754
182	86.9606
200	72.5252
110	39.2894
50	85.486
46	39.3595
118	86.5167
180	37.9621
185	74.5287
59	79.6513
133	90
62	36.6744
163	30.4655
101	37.4506
162	85.156
63	51.4908
65	37.8328
186	87.594
105	86.154
28	38.8845
179	40.6013
25	35.5377
77	49.7079
132	52.3738
