1	70		70		0		0		0		100000		0		0		0
178	15		4		1		9		1.55242		3.55242		2		0		0
189	15		9		1		9		1.74929		3.74929		1		1		0
77	9		19		1		21		2.10238		4.10238		1		1		1
109	15		18		1		30		2.34308		4.34307		2		0		0
135	23		19		1		21		2.98329		4.98329		0		2		0
36	32		6		1		20		3.25576		5.25576		1		0		1
98	33		0		1		4		3.3		5.3		1		1		1
150	30		21		1		31		3.66197		5.66197		0		0		2
95	34		20		1		25		3.94462		5.94462		2		0		0
29	39		13		1		24		4.11096		6.11096		0		1		1
183	4		44		1		14		4.41814		6.41814		0		0		2
107	23		39		1		18		4.52769		6.52769		1		0		1
101	12		48		1		21		4.94773		6.94773		1		0		1
55	13		48		1		21		4.97293		6.97293		0		0		2
34	42		29		1		23		5.10392		7.10392		2		0		0
191	36		38		1		2		5.2345		7.2345		0		2		0
105	27		46		1		25		5.33385		7.33385		1		1		0
37	41		36		1		26		5.45619		7.45619		1		1		0
3	26		50		1		9		5.6356		7.6356		0		1		1
193	44		36		1		20		5.68507		7.68507		1		1		0
163	58		11		1		28		5.90339		7.90339		2		0		0
64	32		52		1		29		6.10573		8.10573		0		0		2
63	54		33		1		10		6.32851		8.32851		1		1		0
111	16		62		1		18		6.40312		8.40312		2		0		0
180	60		23		1		23		6.42573		8.42573		1		1		0
4	30		57		1		5		6.44127		8.44127		1		1		1
83	36		54		1		21		6.48999		8.48999		1		1		1
118	65		0		1		15		6.5		8.5		1		0		1
5	29		60		1		13		6.66408		8.66408		1		0		1
75	48		47		1		8		6.71789		8.71789		1		0		1
159	54		41		1		3		6.78012		8.78012		1		1		0
166	28		62		1		15		6.80294		8.80294		2		0		0
138	69		6		1		12		6.92604		8.92604		1		1		0
53	61		34		1		30		6.98355		8.98355		1		1		0
136	4		71		1		16		7.11126		9.11126		2		0		0
13	20		69		1		17		7.18401		9.18401		0		0		2
110	18		70		1		35		7.22772		9.22772		0		2		0
35	44		58		1		21		7.28011		9.28011		2		0		0
132	66		40		1		13		7.71751		9.71751		1		1		1
88	34		72		1		16		7.96241		9.96241		0		1		1
145	60		54		1		18		8.07217		10.0722		1		1		0
114	37		73		1		22		8.18413		10.1841		2		0		0
112	61		57		1		21		8.34865		10.3487		1		1		1
82	83		12		1		26		8.3863		10.3863		0		0		2
171	12		84		1		25		8.48528		10.4853		0		0		2
31	10		86		1		19		8.65794		10.6579		1		0		1
26	37		79		1		15		8.72353		10.7235		1		1		1
21	8		87		1		16		8.7367		10.7367		1		1		1
200	81		36		1		13		8.86397		10.864		1		1		1
176	90		14		1		9		9.10824		11.1082		0		1		1

Required vehicles:
Type 1:	46
Type 2:	29
Type 3:	34
