17
28	113	32	0	1	1	13.5414
155	86	80	1	0	0	13.4781
73	102	60	1	1	0	13.5912
146	120	14	0	2	0	13.6971
127	113	45	1	1	1	13.945
83	84	88	2	0	0	14.1434
88	50	112	1	0	1	13.989
183	103	69	0	1	0	13.7985
120	110	66	1	0	1	14.7229
99	111	66	1	1	1	14.9093
90	82	100	0	1	1	14.0832
101	84	99	1	1	0	14.9558
58	109	71	0	0	2	15.005
12	37	125	0	2	0	14.3858
25	90	44	1	0	0	11.7525
128	28	107	2	0	0	13.033
192	36	105	0	0	2	12.9492

nv	12	11	10

Vehicles departing from depots at the previous stage:
25	90	44	1	0	0	11.7525
128	28	107	2	0	0	13.033
192	36	105	0	0	2	12.9492
